X,Y,Z,R,IR,HR,RR,SPO2,Activity,HR Mean,RR Mean,SPO2 Mean
1.04,-0.06,0.39,10396,11611,,,,3,,,
1.01,-0.09,0.39,10325,11652,,,,3,,,
1.01,-0.04,0.39,10137,11512,,,,3,,,
1,-0.04,0.39,10295,11619,,,,3,,,
1,-0.06,0.37,10295,11632,,,,3,,,
1,-0.06,0.4,10440,11698,,,,3,,,
1.01,-0.08,0.41,10269,11411,,,,3,,,
1,-0.1,0.41,10246,11504,,,,3,,,
0.96,-0.08,0.44,10266,11513,,,,3,,,
0.98,-0.05,0.43,10381,11630,,,,3,,,
1,-0.06,0.4,10285,11493,,,,3,,,
0.99,-0.05,0.41,10245,11404,,,,3,,,
0.96,-0.11,0.43,10141,11492,,,,3,,,
1,-0.03,0.36,10237,11539,,,,3,,,
1,-0.09,0.4,10263,11560,,,,3,,,
1.01,-0.06,0.37,10283,11466,,,,3,,,
1.01,-0.06,0.36,10280,11644,,,,3,,,
1,-0.04,0.36,10265,11558,,,,3,,,
1.04,-0.05,0.4,10076,11469,,,,3,,,
1.02,-0.08,0.41,10217,11510,,,,3,,,
1.02,-0.09,0.41,10259,11535,,,,3,,,
1.01,-0.04,0.37,10423,11550,,,,3,,,
1.04,-0.08,0.4,10299,11382,,,,3,,,
1.04,-0.08,0.4,10171,11510,,,,3,,,
1,-0.1,0.4,10322,11564,,,,3,,,
1.01,-0.1,0.44,10370,11708,,,,3,,,
1.01,-0.06,0.43,10137,11436,,,,3,,,
1.02,-0.09,0.41,10208,11547,,,,3,,,
1,-0.06,0.41,10279,11596,,,,3,,,
1.01,-0.08,0.43,10273,11766,,,,3,,,
1.01,-0.08,0.39,10367,11607,,,,3,,,
1,-0.09,0.43,10192,11573,,,,3,,,
1,-0.06,0.37,10277,11589,,,,3,,,
1.01,-0.06,0.4,10302,11563,,,,3,,,
1.02,-0.05,0.35,10279,11535,,,,3,,,
1.02,-0.04,0.37,10156,11453,,,,3,,,
1.04,-0.06,0.39,10237,11521,,,,3,,,
0.99,-0.06,0.4,10233,11500,,,,3,,,
1,-0.04,0.37,10374,11491,,,,3,,,
1.01,-0.08,0.39,10254,11509,,,,3,,,
1.02,-0.06,0.4,10220,11392,,,,3,,,
1.01,-0.05,0.4,10191,11483,,,,3,,,
0.99,-0.05,0.4,10250,11546,,,,3,,,
0.99,-0.05,0.35,10254,11653,,,,3,,,
1,-0.1,0.41,10341,11594,,,,3,,,
0.98,-0.08,0.41,10246,11543,,,,3,,,
0.99,0,0.39,10150,11438,,,,3,,,
1.02,-0.01,0.37,10254,11568,,,,3,,,
1.01,0,0.43,10284,11608,,,,3,,,
1.01,-0.03,0.4,10190,11464,,,,3,,,
1.04,-0.05,0.4,10261,11597,,,,3,,,
1.02,-0.04,0.44,10276,11566,,,,3,,,
1.05,-0.08,0.41,10378,11599,,,,3,,,
1,-0.1,0.43,10183,11566,,,,3,,,
1.02,-0.1,0.44,10261,11555,,,,3,,,
1,-0.11,0.45,10287,11586,,,,3,,,
1,-0.08,0.43,10386,11694,,,,3,,,
1,-0.05,0.4,10253,11600,,,,3,,,
1,-0.08,0.4,10285,11439,,,,3,,,
1.01,-0.08,0.39,10322,11731,,,,3,,,
1.01,-0.08,0.41,10366,11612,,,,3,,,
1.02,-0.08,0.37,10307,11610,,,,3,,,
1.02,-0.08,0.4,10143,11499,,,,3,,,
1.01,-0.1,0.39,10249,11608,,,,3,,,
1.01,-0.09,0.39,10311,11622,,,,3,,,
1.02,-0.1,0.36,10412,11760,,,,3,,,
1,-0.08,0.39,10292,11643,,,,3,,,
1.01,-0.09,0.4,10290,11565,,,,3,,,
1.01,-0.08,0.39,10175,11564,,,,3,,,
1.01,-0.04,0.41,10366,11656,,,,3,,,
1.01,-0.06,0.39,10301,11587,,,,3,,,
1,-0.03,0.37,10223,11580,,,,3,,,
1,-0.03,0.4,10301,11636,,,,3,,,
1,-0.09,0.39,10321,11648,,,,3,,,
1.02,-0.04,0.4,10279,11593,,,,3,,,
1.01,-0.06,0.39,10282,11582,,,,3,,,
1.04,-0.04,0.41,10332,11683,,,,3,,,
1.01,-0.05,0.41,10364,11343,,,,3,,,
1.02,-0.06,0.39,10178,11485,,,,3,,,
1.01,-0.03,0.41,10273,11630,,,,3,,,
1.01,-0.05,0.4,10269,11548,,,,3,,,
1.01,-0.08,0.41,10234,11566,,,,3,,,
1,-0.06,0.37,10247,11572,,,,3,,,
1,-0.04,0.39,10309,11562,,,,3,,,
1,-0.06,0.39,10142,11523,,,,3,,,
1.01,-0.04,0.4,10301,11588,,,,3,,,
1.02,-0.05,0.4,10370,11679,,,,3,,,
1.01,-0.06,0.4,10330,11455,,,,3,,,
1.02,-0.05,0.36,10182,11548,,,,3,,,
1.02,-0.01,0.4,10271,11600,,,,3,,,
1,0,0.4,10276,11390,,,,3,,,
1.01,-0.05,0.4,10243,11555,,,,3,,,
1.04,-0.08,0.4,10285,11685,,,,3,,,
1.02,-0.09,0.37,10349,11549,,,,3,,,
1.02,-0.04,0.4,10278,11495,,,,3,,,
1.01,-0.06,0.4,10263,11562,,,,3,,,
1.02,-0.05,0.4,10260,11605,,,,3,,,
1.01,-0.06,0.41,10367,11683,,,,3,,,
1.01,-0.09,0.4,10272,11609,,,,3,,,
1.01,-0.1,0.39,10270,11440,,,,3,,,
1.01,-0.08,0.4,10267,11602,,,,3,,,
1.04,-0.06,0.39,10309,11653,,,,3,,,
1.01,-0.06,0.4,10417,11694,,,,3,,,
1,-0.11,0.4,10322,11514,,,,3,,,
1.02,-0.09,0.39,10283,11615,,,,3,,,
1.01,-0.09,0.37,10294,11750,,,,3,,,
1,-0.05,0.39,10317,11632,,,,3,,,
1,-0.04,0.43,10230,11475,,,,3,,,
0.99,-0.04,0.39,10235,11591,,,,3,,,
0.99,-0.05,0.39,10276,11601,,,,3,,,
1,-0.06,0.41,10276,11644,,,,3,,,
1,-0.08,0.37,10322,11648,,,,3,,,
1,-0.1,0.41,10175,11543,,,,3,,,
1,-0.05,0.43,10286,11605,,,,3,,,
1.01,-0.03,0.43,10291,11638,,,,3,,,
1.01,-0.01,0.41,10421,11770,,,,3,,,
1.02,0.01,0.41,10361,11593,,,,3,,,
1.01,-0.06,0.44,10291,11536,,,,3,,,
0.99,-0.04,0.43,10282,11549,,,,3,,,
0.99,-0.08,0.43,10277,11563,,,,3,,,
1.01,-0.08,0.41,10318,11523,,,,3,,,
1,-0.08,0.41,10247,11553,,,,3,,,
1,-0.08,0.43,10365,11634,,,,3,,,
1.01,-0.08,0.41,10288,11544,,,,3,,,
1.01,-0.08,0.41,10254,11578,,,,3,,,
1.05,-0.1,0.39,10263,11509,,,,3,,,
1.01,-0.08,0.4,10179,11518,,,,3,,,
1.01,-0.06,0.41,10244,11562,,,,3,,,
1.01,-0.09,0.4,10269,11567,,,,3,,,
1.02,-0.03,0.41,10445,11715,,,,3,,,
1.02,-0.03,0.41,10291,11592,,,,3,,,
1.01,-0.04,0.4,10309,11571,,,,3,,,
1,-0.08,0.41,10260,11582,,,,3,,,
1,-0.1,0.41,10284,11611,,,,3,,,
1,-0.1,0.41,10215,11571,,,,3,,,
1,-0.08,0.43,10299,11724,,,,3,,,
0.98,-0.11,0.39,10403,11606,,,,3,,,
1,-0.08,0.4,10292,11625,,,,3,,,
1.01,-0.06,0.43,10290,11646,,,,3,,,
1.04,-0.04,0.41,10198,11560,,,,3,,,
1.01,-0.04,0.43,10297,11716,,,,3,,,
0.99,-0.04,0.4,10392,11693,,,,3,,,
0.99,-0.05,0.37,10314,11601,,,,3,,,
1.02,-0.05,0.39,10278,11629,,,,3,,,
1.02,-0.08,0.4,10352,11723,,,,3,,,
1.02,-0.06,0.39,10415,11667,,,,3,,,
1,-0.06,0.4,10265,11649,,,,3,,,
1,-0.1,0.43,10137,11523,,,,3,,,
0.98,-0.09,0.41,10265,11647,,,,3,,,
1,-0.08,0.41,10294,11627,,,,3,,,
1.01,-0.09,0.41,10304,11776,,,,3,,,
1,-0.08,0.43,10403,11612,,,,3,,,
1,-0.09,0.4,10308,11568,,,,3,,,
1,-0.1,0.4,10292,11581,,,,3,,,
0.96,-0.09,0.41,10256,11589,,,,3,,,
1.01,-0.06,0.43,10364,11620,,,,3,,,
0.99,-0.06,0.41,10251,11527,,,,3,,,
1,-0.05,0.43,10190,11445,,,,3,,,
1,-0.06,0.41,10193,11533,,,,3,,,
0.96,-0.06,0.43,10222,11511,,,,3,,,
0.98,-0.08,0.41,10297,11592,,,,3,,,
0.99,-0.05,0.43,10327,11573,,,,3,,,
1.02,-0.09,0.4,10250,11510,,,,3,,,
1.02,-0.1,0.4,10277,11692,,,,3,,,
1.02,-0.06,0.41,10326,11496,,,,3,,,
1.01,-0.05,0.4,10259,11557,,,,3,,,
1,-0.05,0.39,10136,11574,,,,3,,,
0.99,-0.06,0.43,10256,11561,,,,3,,,
1.01,-0.09,0.37,10345,11555,,,,3,,,
1.01,-0.08,0.43,10254,11613,,,,3,,,
1.01,-0.1,0.45,10371,11623,,,,3,,,
1.01,-0.08,0.4,10278,11587,,,,3,,,
1.01,-0.06,0.41,10265,11457,,,,3,,,
1.01,-0.05,0.41,10176,11503,,,,3,,,
0.99,-0.11,0.37,10268,11570,,,,3,,,
1,-0.08,0.4,10277,11592,,,,3,,,
0.96,-0.1,0.46,10363,11646,,,,3,,,
0.99,-0.09,0.39,10290,11438,,,,3,,,
1,-0.08,0.39,10237,11658,,,,3,,,
1,-0.1,0.43,10298,11583,,,,3,,,
0.99,-0.06,0.4,10115,11467,,,,3,,,
0.99,-0.08,0.37,10234,11587,,,,3,,,
0.99,-0.08,0.39,10388,11509,,,,3,,,
0.98,-0.05,0.43,10272,11601,,,,3,,,
0.96,-0.05,0.43,10274,11534,,,,3,,,
0.99,-0.05,0.4,10154,11531,,,,3,,,
1.01,-0.09,0.43,10268,11612,,,,3,,,
1,-0.11,0.39,10266,11576,,,,3,,,
0.99,-0.05,0.41,10369,11522,,,,3,,,
1.01,-0.09,0.4,10302,11602,,,,3,,,
1,-0.08,0.4,10255,11656,,,,3,,,
1,-0.08,0.41,10314,11589,,,,3,,,
1.02,-0.09,0.41,10209,11597,,,,3,,,
1,-0.04,0.41,10262,11609,,,,3,,,
1.02,-0.06,0.41,10279,11650,,,,3,,,
1.02,-0.09,0.43,10125,11520,,,,3,,,
1,-0.08,0.37,10257,11612,,,,3,,,
1,-0.06,0.4,10407,11665,,,,3,,,
1,-0.06,0.43,10270,11559,,,,3,,,
1,-0.05,0.43,10231,11398,,,,3,,,
0.99,-0.06,0.43,10158,11491,,,,3,,,
1,-0.06,0.43,10212,11509,,,,3,,,
1,-0.05,0.44,10241,11586,,,,3,,,
1.02,-0.04,0.41,10330,11585,,,,3,,,
1.02,-0.09,0.45,10259,11497,,,,3,,,
1.01,-0.11,0.41,10226,11522,,,,3,,,
1,-0.1,0.41,10266,11634,,,,3,,,
1,-0.08,0.4,10337,11533,,,,3,,,
1.01,-0.09,0.43,10283,11538,,,,3,,,
1.01,-0.09,0.41,10264,11707,,,,3,,,
1.01,-0.11,0.43,10262,11602,,,,3,,,
1,-0.13,0.43,10257,11510,,,,3,,,
0.99,-0.06,0.41,10111,11446,,,,3,,,
1,-0.08,0.43,10202,11527,,,,3,,,
1,-0.11,0.41,10238,11542,,,,3,,,
1,-0.1,0.41,10139,11450,,,,3,,,
1.02,-0.11,0.44,10235,11548,,,,3,,,
0.99,-0.09,0.41,10344,11537,,,,3,,,
1,-0.09,0.43,10123,11441,,,,3,,,
0.99,-0.06,0.39,10245,11591,,,,3,,,
1,-0.09,0.4,10136,11461,,,,3,,,
1.01,-0.08,0.4,10251,11606,,,,3,,,
1.01,-0.08,0.4,10327,11426,,,,3,,,
1.01,-0.08,0.37,10124,11505,,,,3,,,
1.01,-0.09,0.4,10277,11518,,,,3,,,
1,-0.11,0.41,10229,11706,,,,3,,,
1,-0.1,0.4,10350,11559,,,,3,,,
1.01,-0.06,0.4,10249,11539,,,,3,,,
1.01,-0.09,0.43,10173,11534,,,,3,,,
1,-0.1,0.35,10284,11585,,,,3,,,
0.98,-0.13,0.36,10272,11631,,,,3,,,
1,-0.11,0.39,10351,11549,,,,3,,,
0.99,-0.13,0.41,10258,11622,,,,3,,,
1.01,-0.1,0.43,10275,11767,,,,3,,,
0.99,-0.1,0.41,10361,11553,,,,3,,,
1.01,-0.09,0.41,10248,11655,,,,3,,,
1,-0.1,0.41,10286,11668,,,,3,,,
1,-0.09,0.39,10274,11555,,,,3,,,
1.04,-0.09,0.37,10249,11473,,,,3,,,
1.02,-0.09,0.36,10113,11441,,,,3,,,
1,-0.1,0.4,10248,11512,,,,3,,,
1,-0.09,0.4,10228,11498,,,,3,,,
0.99,-0.1,0.43,10143,11543,,,,3,,,
1,-0.11,0.41,10243,11569,,,,3,,,
1.01,-0.09,0.41,10260,11666,,,,3,,,
1.01,-0.1,0.41,10386,11665,,,,3,,,
1,-0.08,0.41,10306,11592,,,,3,,,
1,-0.1,0.39,10264,11620,,,,3,,,
1,-0.11,0.39,10188,11471,,,,3,,,
1.01,-0.11,0.41,10230,11582,,,,3,,,
1.04,-0.1,0.4,10254,11702,,,,3,,,
1.01,-0.1,0.4,10280,11601,,,,3,,,
1,-0.1,0.41,10264,11539,,,,3,,,
1,-0.11,0.44,10267,11573,,,,3,,,
1.01,-0.13,0.39,10261,11658,,,,3,,,
1,-0.11,0.39,10365,11652,,,,3,,,
0.98,-0.13,0.41,10291,11623,,,,3,,,
0.98,-0.13,0.4,10208,11566,,,,3,,,
0.99,-0.14,0.39,10280,11622,,,,3,,,
1,-0.14,0.41,10292,11644,,,,3,,,
1,-0.11,0.41,10373,11606,,,,3,,,
1,-0.09,0.43,10180,11635,,,,3,,,
0.98,-0.11,0.4,10198,11600,,,,3,,,
1,-0.11,0.4,10300,11673,,,,3,,,
1,-0.11,0.4,10272,11792,,,,3,,,
1,-0.1,0.41,10407,11647,,,,3,,,
0.98,-0.14,0.4,10287,11664,,,,3,,,
1.01,-0.09,0.43,10158,11775,,,,3,,,
1.04,-0.11,0.41,10295,11679,,,,3,,,
1,-0.11,0.4,10249,11521,,,,3,,,
1,-0.1,0.4,10240,11635,,,,3,,,
1.04,-0.13,0.41,10315,11680,,,,3,,,
1.01,-0.13,0.43,10322,11819,,,,3,,,
1.01,-0.13,0.4,10273,11702,,,,3,,,
1,-0.11,0.39,10303,11522,,,,3,,,
0.99,-0.14,0.4,10214,11645,,,,3,,,
0.99,-0.13,0.36,10300,11670,,,,3,,,
1.01,-0.13,0.39,10343,11651,,,,3,,,
1,-0.11,0.44,10298,11670,,,,3,,,
0.96,-0.14,0.37,10401,11792,,,,3,,,
0.98,-0.14,0.39,10333,11676,,,,3,,,
1.04,-0.09,0.35,10291,11647,,,,3,,,
1.04,-0.1,0.37,10149,11521,,,,3,,,
1.02,-0.08,0.37,10287,11761,,,,3,,,
1.04,-0.09,0.4,10386,11607,,,,3,,,
1.02,-0.11,0.37,10277,11596,,,,3,,,
0.99,-0.1,0.43,10143,11484,,,,3,,,
1.01,-0.1,0.37,10241,11625,,,,3,,,
1,-0.14,0.35,10281,11627,,,,3,,,
1.01,-0.1,0.39,10363,11745,,,,3,,,
1,-0.1,0.44,10331,11613,,,,3,,,
1.01,-0.13,0.43,10299,11661,,,,3,,,
1.02,-0.13,0.4,10185,11558,,,,3,,,
1.01,-0.13,0.43,10400,11727,,,,3,,,
1,-0.13,0.41,10307,11638,,,,3,,,
0.98,-0.14,0.41,10259,11539,,,,3,,,
1,-0.1,0.39,10208,11604,,,,3,,,
1,-0.1,0.4,10282,11625,,,,3,,,
1,-0.05,0.35,10380,11590,,,,3,,,
0.99,-0.11,0.39,10145,11546,,,,3,,,
0.99,-0.09,0.4,10276,11614,,,,3,,,
1,-0.14,0.41,10284,11647,,,,3,,,
1.01,-0.14,0.39,10367,11711,,,,3,,,
1,-0.14,0.37,10347,11596,,,,3,,,
1.02,-0.13,0.37,10207,11580,,,,3,,,
1.01,-0.16,0.4,10285,11620,,,,3,,,
1.01,-0.14,0.4,10272,11676,,,,3,,,
1.01,-0.13,0.4,10421,11720,,,,3,,,
1,-0.14,0.4,10327,11649,,,,3,,,
0.99,-0.09,0.4,10308,11686,,,,3,,,
0.99,-0.11,0.41,10385,11624,,,,3,,,
1.01,-0.09,0.41,10200,11547,,,,3,,,
1.02,-0.09,0.4,10268,11649,,,,3,,,
1.01,-0.06,0.43,10296,11788,,,,3,,,
1,-0.13,0.4,10267,11659,,,,3,,,
1.01,-0.13,0.41,10309,11500,,,,3,,,
1.02,-0.11,0.4,10200,11580,,,,3,,,
1.01,-0.11,0.4,10294,11635,,,,3,,,
1.01,-0.14,0.39,10311,11589,,,,3,,,
1.01,-0.13,0.4,10268,11705,,,,3,,,
0.96,-0.13,0.4,10247,11510,,,,3,,,
1.01,-0.11,0.41,10253,11613,,,,3,,,
1.01,-0.1,0.4,10280,11634,,,,3,,,
1.02,-0.09,0.4,10313,11552,,,,3,,,
1,-0.14,0.43,10248,11419,,,,3,,,
1.01,-0.13,0.37,10150,11550,,,,3,,,
1.02,-0.13,0.41,10285,11672,,,,3,,,
1.01,-0.09,0.41,10294,11579,,,,3,,,
0.99,-0.13,0.43,10251,11525,,,,3,,,
1.01,-0.13,0.41,10121,11440,,,,3,,,
1,-0.13,0.41,10240,11545,,,,3,,,
1.01,-0.14,0.43,10332,11657,,,,3,,,
1.01,-0.11,0.39,10240,11406,,,,3,,,
1.04,-0.13,0.39,10166,11532,,,,3,,,
1.01,-0.13,0.39,10234,11530,,,,3,,,
1,-0.1,0.39,10228,11578,,,,3,,,
0.99,-0.1,0.36,10249,11383,,,,3,,,
1,-0.11,0.4,10131,11465,,,,3,,,
1,-0.11,0.41,10229,11557,,,,3,,,
1,-0.11,0.41,10274,11567,,,,3,,,
1,-0.14,0.4,10239,11696,,,,3,,,
0.99,-0.1,0.44,10305,11592,,,,3,,,
1,-0.14,0.41,10262,11420,,,,3,,,
0.99,-0.1,0.39,10172,11518,,,,3,,,
1.02,-0.14,0.39,10250,11567,,,,3,,,
1.02,-0.1,0.43,10244,11666,,,,3,,,
1.01,-0.11,0.4,10287,11523,,,,3,,,
1,-0.13,0.41,10241,11571,,,,3,,,
1,-0.13,0.4,10263,11574,,,,3,,,
1,-0.14,0.41,10341,11670,,,,3,,,
1,-0.1,0.39,10233,11568,,,,3,,,
1,-0.13,0.35,10269,11423,,,,3,,,
1,-0.14,0.37,10274,11613,,,,3,,,
0.99,-0.09,0.37,10407,11733,,,,3,,,
1,-0.11,0.39,10306,11618,,,,3,,,
1.01,-0.13,0.37,10277,11542,,,,3,,,
1.02,-0.09,0.4,10144,11527,,,,3,,,
1.01,-0.11,0.4,10268,11561,,,,3,,,
1,-0.11,0.4,10251,11549,,,,3,,,
0.98,-0.13,0.35,10321,11643,,,,3,,,
0.99,-0.1,0.39,10246,11554,,,,3,,,
1.02,-0.09,0.39,10227,11362,,,,3,,,
1,-0.06,0.4,10236,11481,,,,3,,,
1.01,-0.08,0.37,10306,11609,,,,3,,,
0.99,-0.09,0.4,10250,11511,,,,3,,,
0.98,-0.13,0.4,10121,11407,,,,3,,,
0.99,-0.13,0.4,10178,11509,,,,3,,,
1.05,-0.09,0.41,10211,11512,,,,3,,,
1.04,-0.09,0.43,10388,11652,,,,3,,,
1.01,-0.09,0.41,10216,11570,,,,3,,,
1.01,-0.08,0.41,10244,11492,,,,3,,,
1.02,-0.08,0.44,10110,11517,,,,3,,,
1.04,-0.09,0.43,10236,11545,,,,3,,,
1.01,-0.11,0.41,10307,11648,,,,3,,,
1.02,-0.09,0.4,10291,11431,,,,3,,,
1,-0.1,0.43,10178,11521,,,,3,,,
1.01,-0.09,0.41,10239,11536,,,,3,,,
1.02,-0.1,0.4,10340,11629,,,,3,,,
1.06,-0.11,0.43,10114,11451,,,,3,,,
1.04,-0.1,0.43,10197,11544,,,,3,,,
1,-0.09,0.43,10254,11560,,,,3,,,
1.01,-0.1,0.36,10340,11535,,,,3,,,
1.01,-0.09,0.37,10251,11565,,,,3,,,
1.04,-0.08,0.39,10320,11677,,,,3,,,
1.01,-0.09,0.43,10202,11637,,,,3,,,
1.01,-0.06,0.37,10267,11399,,,,3,,,
1,-0.06,0.39,10162,11516,,,,3,,,
1.01,-0.05,0.4,10254,11626,,,,3,,,
0.99,-0.08,0.37,10357,11614,,,,3,,,
1.01,-0.06,0.41,10273,11598,,,,3,,,
1.01,-0.13,0.44,10151,11509,,,,3,,,
0.99,-0.1,0.43,10215,11565,,,,3,,,
1,-0.06,0.4,10287,11745,,,,3,,,
1.02,-0.08,0.37,10324,11543,,,,3,,,
1,-0.06,0.39,10247,11627,,,,3,,,
1.01,-0.09,0.39,10266,11738,,,,3,,,
1,-0.04,0.4,10270,11636,,,,3,,,
1,-0.1,0.39,10186,11524,,,,3,,,
0.98,-0.09,0.37,10241,11608,,,,3,,,
1.02,-0.08,0.37,10281,11609,,,,3,,,
1,-0.09,0.39,10295,11724,,,,3,,,
0.98,-0.09,0.39,10327,11535,,,,3,,,
1.01,-0.08,0.37,10276,11528,,,,3,,,
1,-0.09,0.39,10123,11449,,,,3,,,
0.99,-0.06,0.43,10211,11540,,,,3,,,
1.01,-0.08,0.41,10223,11606,,,,3,,,
1.02,-0.08,0.43,10272,11540,,,,3,,,
0.99,-0.09,0.41,10265,11405,,,,3,,,
0.99,-0.08,0.39,10185,11562,,,,3,,,
0.99,-0.08,0.36,10285,11598,,,,3,,,
1.01,-0.06,0.4,10271,11719,,,,3,,,
0.99,-0.08,0.4,10365,11665,,,,3,,,
1.02,-0.05,0.4,10196,11592,,,,3,,,
1.01,-0.09,0.4,10281,11629,,,,3,,,
0.98,-0.11,0.39,10340,11698,,,,3,,,
0.98,-0.11,0.4,10366,11568,,,,3,,,
1,-0.06,0.39,10290,11632,,,,3,,,
1.01,-0.05,0.4,10185,11599,,,,3,,,
1.02,-0.09,0.41,10270,11622,,,,3,,,
1.01,-0.08,0.39,10289,11827,,,,3,,,
1.01,-0.1,0.39,10367,11672,,,,3,,,
1,-0.05,0.4,10298,11644,,,,3,,,
0.99,-0.05,0.41,10152,11532,,,,3,,,
1.01,-0.08,0.39,10262,11611,,,,3,,,
1.01,-0.14,0.4,10175,11604,,,,3,,,
1,-0.08,0.39,10268,11655,,,,3,,,
1,-0.08,0.41,10305,11641,,,,3,,,
1.05,-0.09,0.41,10288,11669,,,,3,,,
1.02,-0.06,0.41,10199,11622,,,,3,,,
1.02,-0.06,0.41,10272,11671,,,,3,,,
1.01,-0.06,0.4,10409,11784,,,,3,,,
1.02,-0.09,0.4,10324,11631,,,,3,,,
1.01,-0.09,0.4,10190,11506,,,,3,,,
1.02,-0.08,0.43,10206,11515,,,,3,,,
1.02,-0.1,0.41,10210,11529,,,,3,,,
0.98,-0.08,0.41,10253,11550,,,,3,,,
1.01,-0.06,0.4,10239,11555,,,,3,,,
1.01,-0.11,0.4,10242,11500,,,,3,,,
0.99,-0.08,0.43,10158,11446,,,,3,,,
0.99,-0.11,0.41,10245,11552,,,,3,,,
0.99,-0.1,0.41,10335,11644,,,,3,,,
1.01,-0.1,0.4,10229,11558,,,,3,,,
1.01,-0.06,0.36,10259,11413,,,,3,,,
1,-0.04,0.37,10136,11607,,,,3,,,
0.99,-0.08,0.4,10362,11595,,,,3,,,
1,-0.1,0.44,10165,11530,,,,3,,,
0.99,-0.13,0.43,10265,11585,,,,3,,,
1,-0.11,0.4,10258,11608,,,,3,,,
1.04,-0.09,0.4,10392,11679,,,,3,,,
0.99,-0.05,0.41,10292,11453,,,,3,,,
0.99,-0.08,0.4,10162,11558,,,,3,,,
1.01,-0.1,0.39,10259,11581,,,,3,,,
1,-0.09,0.4,10269,11639,,,,3,,,
0.99,-0.09,0.39,10359,11654,,,,3,,,
1.01,-0.09,0.4,10256,11574,,,,3,,,
1.04,-0.1,0.4,10257,11749,,,,3,,,
1.01,-0.1,0.4,10376,11664,,,,3,,,
1.01,-0.06,0.4,10278,11556,,,,3,,,
1,-0.09,0.4,10167,11446,,,,3,,,
1.01,-0.08,0.41,10248,11683,,,,3,,,
1.01,-0.09,0.41,10308,11630,,,,3,,,
1.02,-0.1,0.4,10246,11507,,,,3,,,
1.01,-0.08,0.36,10186,11606,,,,3,,,
1.02,-0.1,0.4,10280,11614,,,,3,,,
1,-0.09,0.4,10278,11574,,,,3,,,
0.99,-0.06,0.36,10191,11578,,,,3,,,
0.99,-0.08,0.39,10256,11621,,,,3,,,
0.99,-0.09,0.41,10261,11615,,,,3,,,
1,-0.09,0.4,10352,11721,,,,3,,,
1,-0.06,0.4,10275,11604,,,,3,,,
1,-0.13,0.36,10267,11606,,,,3,,,
1.01,-0.1,0.4,10416,11707,,,,3,,,
1.02,-0.1,0.4,10299,11613,,,,3,,,
1.05,-0.1,0.41,10227,11562,,,,3,,,
1,-0.1,0.4,10109,11723,,,,3,,,
1,-0.1,0.4,10185,11529,,,,3,,,
1.02,-0.08,0.4,10229,11497,,,,3,,,
1.04,-0.04,0.4,10394,11635,,,,3,,,
0.98,-0.1,0.39,10286,11538,,,,3,,,
1,-0.13,0.37,10266,11564,,,,3,,,
0.99,-0.09,0.39,10284,11527,,,,3,,,
1.01,-0.09,0.4,10159,11499,,,,3,,,
1,-0.06,0.4,10228,11597,,,,3,,,
1.01,-0.13,0.45,10256,11598,,,,3,,,
1,-0.09,0.4,10347,11695,,,,3,,,
0.99,-0.09,0.4,10299,11587,,,,3,,,
1,-0.09,0.39,10242,11386,,,,3,,,
1.02,-0.08,0.4,10180,11561,,,,3,,,
1.02,-0.08,0.39,10238,11571,,,,3,,,
1,-0.1,0.4,10276,11712,,,,3,,,
1.01,-0.13,0.4,10319,11582,,,,3,,,
1.01,-0.1,0.39,10249,11585,,,,3,,,
1,-0.1,0.43,10162,11476,,,,3,,,
1.01,-0.1,0.39,10239,11732,,,,3,,,
1.01,-0.1,0.41,10285,11612,,,,3,,,
1.01,-0.11,0.39,10214,11625,,,,3,,,
1.01,-0.09,0.43,10282,11444,,,,3,,,
1.01,-0.1,0.4,10197,11566,,,,3,,,
1,-0.11,0.4,10258,11625,,,,3,,,
0.98,-0.08,0.4,10282,11673,,,,3,,,
0.96,-0.06,0.39,10345,11698,,,,3,,,
0.95,-0.05,0.41,10175,11528,,,,3,,,
0.99,-0.11,0.41,10231,11601,,,,3,,,
1.01,-0.08,0.37,10276,11647,,,,3,,,
1.01,-0.1,0.39,10397,11734,,,,3,,,
0.99,-0.06,0.36,10289,11637,,,,3,,,
1,-0.1,0.4,10276,11568,,,,3,,,
0.96,-0.11,0.4,10170,11537,,,,3,,,
1.01,-0.06,0.37,10300,11628,,,,3,,,
1.01,-0.09,0.4,10373,11657,,,,3,,,
1.01,-0.09,0.4,10263,11594,,,,3,,,
1,-0.11,0.41,10248,11546,,,,3,,,
1,-0.13,0.4,10334,11626,,,,3,,,
1,-0.08,0.4,10192,11568,,,,3,,,
0.98,-0.09,0.43,10133,11406,,,,3,,,
0.99,-0.09,0.4,10206,11378,,,,3,,,
1.01,-0.05,0.45,10180,11485,,,,3,,,
1.01,-0.09,0.37,10213,11518,,,,3,,,
1,-0.08,0.39,10230,11676,,,,3,,,
1,-0.09,0.39,10322,11559,,,,3,,,
1.01,-0.05,0.4,10237,11551,,,,3,,,
1.01,-0.06,0.41,10089,11442,,,,3,,,
1.02,-0.06,0.39,10191,11541,,,,3,,,
1.02,-0.06,0.36,10237,11536,,,,3,,,
1.02,-0.11,0.41,10022,11569,,,,3,,,
1.01,-0.13,0.43,10157,11491,,,,3,,,
1.01,-0.11,0.41,10199,11554,,,,3,,,
1.02,-0.06,0.39,10248,11598,,,,3,,,
