~Time(seconds),R,IR
439.98,10171,11510
440,10322,11564
440.02,10370,11708
440.04,10137,11436
440.06,10208,11547
440.08,10279,11596
440.1,10273,11766
440.12,10367,11607
440.14,10192,11573
440.16,10277,11589
440.18,10302,11563
440.2,10279,11535
440.22,10156,11453
440.24,10237,11521
440.26,10233,11500
440.28,10374,11491
440.3,10254,11509
440.32,10220,11392
440.34,10191,11483
440.36,10250,11546
440.38,10254,11653
440.4,10341,11594
440.42,10246,11543
440.44,10150,11438
440.46,10254,11568
440.48,10284,11608
440.5,10190,11464
440.52,10261,11597
440.54,10276,11566
440.56,10378,11599
440.58,10183,11566
440.6,10261,11555
440.62,10287,11586
440.64,10386,11694
440.66,10253,11600
440.68,10285,11439
440.7,10322,11731
440.72,10366,11612
440.74,10307,11610
440.76,10143,11499
440.78,10249,11608
440.8,10311,11622
440.82,10412,11760
440.84,10292,11643
440.86,10290,11565
440.88,10175,11564
440.9,10366,11656
440.92,10301,11587
440.94,10223,11580
440.96,10301,11636
440.98,10321,11648
441,10279,11593
441.02,10282,11582
441.04,10332,11683
441.06,10364,11343
441.08,10178,11485
441.1,10273,11630
441.12,10269,11548
441.14,10234,11566
441.16,10247,11572
441.18,10309,11562
441.2,10142,11523
441.22,10301,11588
441.24,10370,11679
441.26,10330,11455
441.28,10182,11548
441.3,10271,11600
441.32,10276,11390
441.34,10243,11555
441.36,10285,11685
441.38,10349,11549
441.4,10278,11495
441.42,10263,11562
441.44,10260,11605
441.46,10367,11683
441.48,10272,11609
441.5,10270,11440
441.52,10267,11602
441.54,10309,11653
441.56,10417,11694
441.58,10322,11514
441.6,10283,11615
441.62,10294,11750
441.64,10317,11632
441.66,10230,11475
441.68,10235,11591
441.7,10276,11601
441.72,10276,11644
441.74,10322,11648
441.76,10175,11543
441.78,10286,11605
441.8,10291,11638
441.82,10421,11770
441.84,10361,11593
441.86,10291,11536
441.88,10282,11549
441.9,10277,11563
441.92,10318,11523
441.94,10247,11553
441.96,10365,11634
441.98,10288,11544
442,10254,11578
442.02,10263,11509
442.04,10179,11518
442.06,10244,11562
442.08,10269,11567
442.1,10445,11715
442.12,10291,11592
442.14,10309,11571
442.16,10260,11582
442.18,10284,11611
442.2,10215,11571
442.22,10299,11724
442.24,10403,11606
442.26,10292,11625
442.28,10290,11646
442.3,10198,11560
442.32,10297,11716
442.34,10392,11693
442.36,10314,11601
442.38,10278,11629
442.4,10352,11723
442.42,10415,11667
442.44,10265,11649
442.46,10137,11523
442.48,10265,11647
442.5,10294,11627
442.52,10304,11776
442.54,10403,11612
442.56,10308,11568
442.58,10292,11581
442.6,10256,11589
442.62,10364,11620
442.64,10251,11527
442.66,10190,11445
442.68,10193,11533
442.7,10222,11511
442.72,10297,11592
442.74,10327,11573
442.76,10250,11510
442.78,10277,11692
442.8,10326,11496
442.82,10259,11557
442.84,10136,11574
442.86,10256,11561
442.88,10345,11555
442.9,10254,11613
442.92,10371,11623
442.94,10278,11587
442.96,10265,11457
442.98,10176,11503
443,10268,11570
443.02,10277,11592
443.04,10363,11646
443.06,10290,11438
443.08,10237,11658
443.1,10298,11583
443.12,10115,11467
443.14,10234,11587
443.16,10388,11509
443.18,10272,11601
443.2,10274,11534
443.22,10154,11531
443.24,10268,11612
443.26,10266,11576
443.28,10369,11522
443.3,10302,11602
443.32,10255,11656
443.34,10314,11589
443.36,10209,11597
443.38,10262,11609
443.4,10279,11650
443.42,10125,11520
443.44,10257,11612
443.46,10407,11665
443.48,10270,11559
443.5,10231,11398
443.52,10158,11491
443.54,10212,11509
443.56,10241,11586
443.58,10330,11585
443.6,10259,11497
443.62,10226,11522
443.64,10266,11634
443.66,10337,11533
443.68,10283,11538
443.7,10264,11707
443.72,10262,11602
443.74,10257,11510
443.76,10111,11446
443.78,10202,11527
443.8,10238,11542
443.82,10139,11450
443.84,10235,11548
443.86,10344,11537
443.88,10123,11441
443.9,10245,11591
443.92,10136,11461
443.94,10251,11606
443.96,10327,11426
443.98,10124,11505
444,10277,11518
444.02,10229,11706
444.04,10350,11559
444.06,10249,11539
444.08,10173,11534
444.1,10284,11585
444.12,10272,11631
444.14,10351,11549
444.16,10258,11622
444.18,10275,11767
444.2,10361,11553
444.22,10248,11655
444.24,10286,11668
444.26,10274,11555
444.28,10249,11473
444.3,10113,11441
444.32,10248,11512
444.34,10228,11498
444.36,10143,11543
444.38,10243,11569
444.4,10260,11666
444.42,10386,11665
444.44,10306,11592
444.46,10264,11620
444.48,10188,11471
444.5,10230,11582
444.52,10254,11702
444.54,10280,11601
444.56,10264,11539
444.58,10267,11573
444.6,10261,11658
444.62,10365,11652
444.64,10291,11623
444.66,10208,11566
444.68,10280,11622
444.7,10292,11644
444.72,10373,11606
444.74,10180,11635
444.76,10198,11600
444.78,10300,11673
444.8,10272,11792
444.82,10407,11647
444.84,10287,11664
444.86,10158,11775
444.88,10295,11679
444.9,10249,11521
444.92,10240,11635
444.94,10315,11680
444.96,10322,11819
444.98,10273,11702
445,10303,11522
445.02,10214,11645
445.04,10300,11670
445.06,10343,11651
445.08,10298,11670
445.1,10401,11792
445.12,10333,11676
445.14,10291,11647
445.16,10149,11521
445.18,10287,11761
445.2,10386,11607
445.22,10277,11596
445.24,10143,11484
445.26,10241,11625
445.28,10281,11627
445.3,10363,11745
445.32,10331,11613
445.34,10299,11661
445.36,10185,11558
445.38,10400,11727
445.4,10307,11638
445.42,10259,11539
445.44,10208,11604
445.46,10282,11625
445.48,10380,11590
445.5,10145,11546
445.52,10276,11614
445.54,10284,11647
445.56,10367,11711
445.58,10347,11596
445.6,10207,11580
445.62,10285,11620
445.64,10272,11676
445.66,10421,11720
445.68,10327,11649
445.7,10308,11686
445.72,10385,11624
445.74,10200,11547
445.76,10268,11649
445.78,10296,11788
445.8,10267,11659
445.82,10309,11500
445.84,10200,11580
445.86,10294,11635
445.88,10311,11589
445.9,10268,11705
445.92,10247,11510
445.94,10253,11613
445.96,10280,11634
445.98,10313,11552
446,10248,11419
446.02,10150,11550
446.04,10285,11672
446.06,10294,11579
446.08,10251,11525
446.1,10121,11440
446.12,10240,11545
446.14,10332,11657
446.16,10240,11406
446.18,10166,11532
446.2,10234,11530
446.22,10228,11578
446.24,10249,11383
446.26,10131,11465
446.28,10229,11557
446.3,10274,11567
446.32,10239,11696
446.34,10305,11592
446.36,10262,11420
446.38,10172,11518
446.4,10250,11567
446.42,10244,11666
446.44,10287,11523
446.46,10241,11571
446.48,10263,11574
446.5,10341,11670
446.52,10233,11568
446.54,10269,11423
446.56,10274,11613
446.58,10407,11733
446.6,10306,11618
446.62,10277,11542
446.64,10144,11527
446.66,10268,11561
446.68,10251,11549
446.7,10321,11643
446.72,10246,11554
446.74,10227,11362
446.76,10236,11481
446.78,10306,11609
446.8,10250,11511
446.82,10121,11407
446.84,10178,11509
446.86,10211,11512
446.88,10388,11652
446.9,10216,11570
446.92,10244,11492
446.94,10110,11517
446.96,10236,11545
446.98,10307,11648
447,10291,11431
447.02,10178,11521
447.04,10239,11536
447.06,10340,11629
447.08,10114,11451
447.1,10197,11544
447.12,10254,11560
447.14,10340,11535
447.16,10251,11565
447.18,10320,11677
447.2,10202,11637
447.22,10267,11399
447.24,10162,11516
447.26,10254,11626
447.28,10357,11614
447.3,10273,11598
447.32,10151,11509
447.34,10215,11565
447.36,10287,11745
447.38,10324,11543
447.4,10247,11627
447.42,10266,11738
447.44,10270,11636
447.46,10186,11524
447.48,10241,11608
447.5,10281,11609
447.52,10295,11724
447.54,10327,11535
447.56,10276,11528
447.58,10123,11449
447.6,10211,11540
447.62,10223,11606
447.64,10272,11540
447.66,10265,11405
447.68,10185,11562
447.7,10285,11598
447.72,10271,11719
447.74,10365,11665
447.76,10196,11592
447.78,10281,11629
447.8,10340,11698
447.82,10366,11568
447.84,10290,11632
447.86,10185,11599
447.88,10270,11622
447.9,10289,11827
447.92,10367,11672
447.94,10298,11644
447.96,10152,11532
447.98,10262,11611
448,10175,11604
448.02,10268,11655
448.04,10305,11641
448.06,10288,11669
448.08,10199,11622
448.1,10272,11671
448.12,10409,11784
448.14,10324,11631
448.16,10190,11506
448.18,10206,11515
448.2,10210,11529
448.22,10253,11550
448.24,10239,11555
448.26,10242,11500
448.28,10158,11446
448.3,10245,11552
448.32,10335,11644
448.34,10229,11558
448.36,10259,11413
448.38,10136,11607
448.4,10362,11595
448.42,10165,11530
448.44,10265,11585
448.46,10258,11608
448.48,10392,11679
448.5,10292,11453
448.52,10162,11558
448.54,10259,11581
448.56,10269,11639
448.58,10359,11654
448.6,10256,11574
448.62,10257,11749
448.64,10376,11664
448.66,10278,11556
448.68,10167,11446
448.7,10248,11683
448.72,10308,11630
448.74,10246,11507
448.76,10186,11606
448.78,10280,11614
448.8,10278,11574
448.82,10191,11578
448.84,10256,11621
448.86,10261,11615
448.88,10352,11721
448.9,10275,11604
448.92,10267,11606
448.94,10416,11707
448.96,10299,11613
448.98,10227,11562
449,10109,11723
449.02,10185,11529
449.04,10229,11497
449.06,10394,11635
449.08,10286,11538
449.1,10266,11564
449.12,10284,11527
449.14,10159,11499
449.16,10228,11597
449.18,10256,11598
449.2,10347,11695
449.22,10299,11587
449.24,10242,11386
449.26,10180,11561
449.28,10238,11571
449.3,10276,11712
449.32,10319,11582
449.34,10249,11585
449.36,10162,11476
449.38,10239,11732
449.4,10285,11612
449.42,10214,11625
449.44,10282,11444
449.46,10197,11566
449.48,10258,11625
449.5,10282,11673
449.52,10345,11698
449.54,10175,11528
449.56,10231,11601
449.58,10276,11647
449.6,10397,11734
449.62,10289,11637
449.64,10276,11568
449.66,10170,11537
449.68,10300,11628
449.7,10373,11657
449.72,10263,11594
449.74,10248,11546
449.76,10334,11626
449.78,10192,11568
449.8,10133,11406
449.82,10206,11378
449.84,10180,11485
449.86,10213,11518
449.88,10230,11676
449.9,10322,11559
449.92,10237,11551
449.94,10089,11442
449.96,10191,11541
449.98,10237,11536
450,10022,11569
450.02,10157,11491
450.04,10199,11554
450.06,10248,11598
450.08,10400,11632
450.1,10253,11575
450.12,10157,11526
450.14,10230,11582
450.16,10246,11473
450.18,10261,11629
450.2,10270,11777
450.22,10361,11625
450.24,10260,11554
450.26,10158,11544
450.28,10255,11614
450.3,10348,11704
450.32,10305,11619
450.34,10229,11521
450.36,10199,11573
450.38,10255,11558
450.4,10250,11403
450.42,10151,11520
450.44,10236,11488
450.46,10196,11642
450.48,10336,11538
450.5,10144,11511
450.52,10204,11524
450.54,10390,11661
450.56,10281,11582
450.58,10246,11581
450.6,10259,11686
450.62,10318,11576
450.64,10230,11590
450.66,10161,11477
450.68,10218,11600
450.7,10250,11577
450.72,10373,11692
450.74,10224,11555
450.76,10286,11410
450.78,10126,11537
450.8,10248,11580
450.82,10278,11734
450.84,10356,11580
450.86,10307,11646
450.88,10158,11548
450.9,10262,11511
450.92,10237,11622
450.94,10282,11641
450.96,10402,11733
450.98,10332,11664
451,10264,11826
451.02,10397,11654
451.04,10296,11664
451.06,10151,11549
451.08,10260,11649
451.1,10278,11690
451.12,10358,11728
451.14,10309,11652
451.16,10174,11505
451.18,10240,11595
451.2,10276,11562
451.22,10350,11637
451.24,10273,11557
451.26,10109,11444
451.28,10223,11538
451.3,10246,11542
451.32,10193,11517
451.34,10255,11587
451.36,10236,11691
451.38,10365,11683
451.4,10265,11648
451.42,10150,11486
451.44,10227,11599
451.46,10243,11621
451.48,10298,11720
451.5,10323,11578
451.52,10293,11612
451.54,10153,11538
451.56,10246,11627
451.58,10256,11734
451.6,10338,11575
451.62,10167,11565
451.64,10233,11601
451.66,10263,11741
451.68,10387,11688
451.7,10283,11648
451.72,10280,11800
451.74,10357,11592
451.76,10286,11642
451.78,10192,11612
451.8,10277,11639
451.82,10284,11745
451.84,10357,11655
451.86,10296,11648
451.88,10183,11542
451.9,10269,11648
451.92,10256,11650
451.94,10409,11754
451.96,10284,11429
451.98,10171,11551
452,10271,11547
452.02,10224,11460
452.04,10108,11437
452.06,10209,11472
452.08,10223,11530
452.1,10289,11588
452.12,10241,11525
452.14,10100,11385
452.16,10310,11627
452.18,10236,11515
452.2,10163,11374
452.22,10130,11511
452.24,10230,11528
452.26,10249,11372
452.28,10121,11488
452.3,10223,11532
452.32,10233,11614
452.34,10303,11610
452.36,10217,11555
452.38,10231,11551
452.4,10304,11566
452.42,10168,11426
452.44,10208,11556
452.46,10233,11543
452.48,10266,11579
452.5,10136,11579
452.52,10269,11580
452.54,10378,11683
452.56,10265,11577
452.58,10243,11540
452.6,10218,11513
452.62,10324,11604
452.64,10231,11446
452.66,10131,11519
452.68,10129,11425
452.7,10195,11494
452.72,10204,11522
452.74,10312,11613
452.76,10255,11686
452.78,10310,11570
452.8,10248,11557
452.82,10108,11403
452.84,10199,11527
452.86,10232,11573
452.88,10285,11615
452.9,10210,11462
452.92,10218,11541
452.94,10247,11535
452.96,10341,11636
452.98,10279,11573
453,10267,11450
453.02,10145,11536
453.04,10237,11578
453.06,10323,11695
453.08,10210,11603
453.1,10256,11460
453.12,10154,11562
453.14,10264,11600
453.16,10248,11725
453.18,10353,11677
453.2,10271,11550
453.22,10232,11586
453.24,10272,11620
453.26,10377,11700
453.28,10266,11529
453.3,10247,11619
453.32,10245,11654
453.34,10399,11734
453.36,10311,11664
453.38,10296,11514
453.4,10123,11473
453.42,10235,11547
453.44,10233,11524
453.46,10352,11624
453.48,10262,11494
453.5,10125,11500
453.52,10248,11546
453.54,10249,11600
453.56,10372,11678
453.58,10278,11590
453.6,10324,11717
453.62,10282,11655
453.64,10295,11616
453.66,10182,11516
453.68,10276,11713
453.7,10354,11598
453.72,10260,11646
453.74,10106,11479
453.76,10233,11616
453.78,10258,11635
453.8,10330,11737
453.82,10367,11657
453.84,10206,11666
453.86,10209,11568
453.88,10303,11778
453.9,10246,11645
453.92,10296,11646
453.94,10293,11804
453.96,10362,11668
453.98,10246,11698
454,10248,11591
454.02,10122,11494
454.04,10217,11556
454.06,10263,11558
454.08,10349,11650
454.1,10216,11607
454.12,10236,11582
454.14,10366,11685
454.16,10230,11586
454.18,10217,11477
454.2,10140,11583
454.22,10106,11496
454.24,10245,11629
454.26,10380,11688
454.28,10275,11485
454.3,10217,11595
454.32,10255,11602
454.34,10407,11673
454.36,10247,11624
454.38,10270,11562
454.4,10135,11521
454.42,10233,11580
454.44,10375,11709
454.46,10273,11619
454.48,10283,11581
454.5,10245,11600
454.52,10243,11513
454.54,10160,11613
454.56,10248,11641
454.58,10257,11722
454.6,10376,11692
454.62,10243,11657
454.64,10150,11577
454.66,10263,11631
454.68,10277,11662
454.7,10388,11710
454.72,10276,11641
454.74,10270,11643
454.76,10397,11710
454.78,10297,11620
454.8,10258,11540
454.82,10110,11478
454.84,10231,11541
454.86,10229,11541
454.88,10325,11651
454.9,10282,11537
454.92,10194,11443
454.94,10159,11539
454.96,10212,11704
454.98,10307,11583
455,10244,11603
455.02,10154,11527
455.04,10261,11617
455.06,10264,11598
455.08,10334,11693
455.1,10304,11639
455.12,10068,11502
455.14,10235,11634
455.16,10257,11753
455.18,10265,11639
455.2,10283,11633
455.22,10305,11640
455.24,10383,11746
455.26,10354,11699
455.28,10293,11687
455.3,10144,11579
455.32,10296,11665
455.34,10289,11684
455.36,10404,11765
455.38,10306,11691
455.4,10259,11579
455.42,10306,11682
455.44,10299,11535
455.46,10244,11683
455.48,10288,11687
455.5,10304,11833
455.52,10391,11726
455.54,10299,11726
455.56,10478,11824
455.58,10291,11741
455.6,10304,11658
455.62,10299,11705
455.64,10281,11819
455.66,10372,11719
455.68,10329,11720
455.7,10196,11605
455.72,10315,11702
455.74,10314,11744
455.76,10345,11690
455.78,10195,11718
455.8,10315,11869
455.82,10448,11804
455.84,10358,11671
455.86,10340,11802
455.88,10339,11615
455.9,10242,11721
455.92,10340,11760
455.94,10328,11781
455.96,10422,11803
455.98,10352,11682
456,10474,11845
456.02,10337,11761
456.04,10333,11731
456.06,10176,11655
456.08,10320,11868
456.1,10421,11746
456.12,10339,11747
456.14,10260,11706
456.16,10321,11717
456.18,10456,11649
456.2,10328,11753
456.22,10423,11805
456.24,10325,11745
456.26,10212,11593
456.28,10289,11674
456.3,10309,11686
456.32,10438,11743
456.34,10269,11645
456.36,10305,11599
456.38,10257,11624
456.4,10330,11613
456.42,10293,11642
456.44,10161,11558
456.46,10275,11698
456.48,10299,11619
456.5,10217,11667
456.52,10264,11661
456.54,10385,11812
456.56,10375,11663
456.58,10303,11682
456.6,10154,11676
456.62,10261,11651
456.64,10141,11550
456.66,10228,11652
456.68,10302,11663
456.7,10256,11677
456.72,10284,11688
456.74,10408,11762
456.76,10278,11653
456.78,10267,11650
456.8,10278,11663
456.82,10171,11574
456.84,10255,11662
456.86,10272,11680
456.88,10404,11794
456.9,10368,11696
456.92,10268,11694
456.94,10175,11558
456.96,10268,11684
456.98,10292,11673
457,10393,11799
457.02,10315,11563
457.04,10204,11626
457.06,10303,11698
457.08,10274,11681
457.1,10399,11614
457.12,10261,11626
457.14,10297,11681
457.16,10335,11594
457.18,10248,11508
457.2,10243,11542
457.22,10268,11555
457.24,10120,11468
457.26,10204,11577
457.28,10365,11737
457.3,10210,11638
457.32,10257,11648
457.34,10127,11521
457.36,10265,11637
457.38,10256,11646
457.4,10382,11718
457.42,10229,11561
457.44,10272,11610
457.46,10262,11653
457.48,10348,11655
457.5,10288,11643
457.52,10271,11674
457.54,10389,11642
457.56,10244,11618
457.58,10115,11517
457.6,10213,11635
457.62,10270,11627
457.64,10165,11543
457.66,10227,11645
457.68,10252,11636
457.7,10256,11761
457.72,10337,11638
457.74,10268,11664
457.76,10290,11764
457.78,10367,11690
457.8,10296,11676
457.82,10075,11642
457.84,10365,11786
457.86,10363,11640
457.88,10269,11691
457.9,10162,11612
457.92,10283,11718
457.94,10303,11680
457.96,10142,11568
457.98,10236,11594
458,10075,11658
458.02,10154,11553
458.04,10230,11657
458.06,10278,11668
458.08,10283,11680
458.1,10145,11602
458.12,10271,11658
458.14,10276,11629
458.16,10272,11645
458.18,10270,11614
458.2,10275,11544
458.22,10166,11645
458.24,10323,11748
458.26,10315,11684
458.28,10287,11649
458.3,10291,11669
458.32,10309,11813
458.34,10374,11653
458.36,10275,11689
458.38,10153,11567
458.4,10275,11684
458.42,10311,11694
458.44,10419,11763
458.46,10302,11706
458.48,10292,11683
458.5,10287,11700
458.52,10430,11801
458.54,10266,11719
458.56,10294,11658
458.58,10200,11796
458.6,10256,11670
458.62,10315,11526
458.64,10189,11660
458.66,10273,11671
458.68,10304,11694
458.7,10395,11661
458.72,10237,11616
458.74,10105,11479
458.76,10222,11573
458.78,10259,11596
458.8,10409,11727
458.82,10259,11650
458.84,10286,11594
458.86,10192,11653
458.88,10410,11761
458.9,10327,11682
458.92,10257,11590
458.94,10208,11618
458.96,10286,11671
458.98,10395,11808
459,10360,11618
459.02,10259,11664
459.04,10159,11562
459.06,10272,11662
459.08,10286,11659
459.1,10411,11759
459.12,10304,11578
459.14,10275,11657
459.16,10290,11660
459.18,10337,11721
459.2,10325,11746
459.22,10300,11687
459.24,10151,11602
459.26,10268,11662
459.28,10273,11697
459.3,10381,11679
459.32,10294,11663
459.34,10286,11710
459.36,10151,11587
459.38,10242,11664
459.4,10276,11685
459.42,10269,11658
459.44,10408,11762
459.46,10315,11698
459.48,10275,11663
459.5,10293,11669
459.52,10249,11550
459.54,10184,11580
459.56,10263,11567
459.58,10219,11731
459.6,10340,11590
459.62,10211,11557
459.64,10228,11575
459.66,10380,11687
459.68,10230,11605
459.7,10246,11546
459.72,10276,11706
459.74,10336,11586
459.76,10219,11648
459.78,10267,11624
459.8,10248,11637
459.82,10372,11691
459.84,10295,11603
459.86,10127,11515
459.88,10250,11599
459.9,10396,11736
459.92,10242,11514
459.94,10248,11607
459.96,10233,11644
459.98,10373,11496
460,10332,11684
460.02,10307,11657
460.04,10291,11661
460.06,10241,11652
460.08,10354,11772
460.1,10225,11647
460.12,10294,11526
460.14,10177,11621
460.16,10289,11669
460.18,10255,11739
460.2,10355,11675
460.22,10278,11561
460.24,10127,11472
460.26,10205,11543
460.28,10231,11561
460.3,10260,11651
460.32,10327,11509
460.34,10256,11576
460.36,10395,11708
460.38,10241,11632
460.4,10289,11511
460.42,10152,11577
460.44,10122,11639
460.46,10392,11716
460.48,10216,11617
460.5,10263,11476
460.52,10145,11526
460.54,10251,11556
460.56,10275,11605
460.58,10365,11673
460.6,10239,11616
460.62,10254,11499
460.64,10163,11574
460.66,10273,11616
460.68,10351,11687
460.7,10229,11615
460.72,10283,11480
460.74,10160,11763
460.76,10298,11665
460.78,10267,11637
460.8,10178,11529
460.82,10252,11648
460.84,10278,11631
460.86,10150,11549
460.88,10253,11624
460.9,10284,11634
460.92,10405,11726
460.94,10322,11636
460.96,10281,11670
460.98,10445,11782
461,10347,11622
461.02,10300,11672
461.04,10150,11561
461.06,10251,11780
461.08,10332,11593
461.1,10237,11563
461.12,10119,11480
461.14,10207,11542
461.16,10243,11554
461.18,10387,11691
461.2,10300,11625
461.22,10230,11635
461.24,10149,11509
461.26,10253,11712
461.28,10320,11634
461.3,10259,11550
461.32,10142,11540
461.34,10253,11621
461.36,10260,11653
461.38,10418,11759
461.4,10299,11659
461.42,10262,11646
461.44,10164,11586
461.46,10275,11709
461.48,10332,11713
461.5,10249,11579
461.52,10208,11673
461.54,10329,11699
461.56,10291,11746
461.58,10360,11763
461.6,10300,11640
461.62,10146,11565
461.64,10237,11669
461.66,10269,11712
461.68,10349,11673
461.7,10281,11681
461.72,10154,11591
461.74,10265,11668
461.76,10286,11593
461.78,10291,11685
461.8,10283,11560
461.82,10200,11687
461.84,10283,11679
461.86,10300,11846
461.88,10400,11746
461.9,10272,11680
461.92,10148,11576
461.94,10223,11606
461.96,10255,11596
461.98,10248,11543
462,10191,11406
462.02,10230,11496
462.04,10269,11629
462.06,10287,11504
462.08,10243,11542
462.1,10103,11443
462.12,10206,11570
462.14,10237,11562
462.16,10360,11573
462.18,10095,11469
462.2,10214,11556
462.22,10353,11641
462.24,10256,11557
462.26,10129,11432
462.28,10160,11525
462.3,10293,11709
462.32,10308,11530
462.34,10210,11593
462.36,10136,11487
462.38,10202,11458
462.4,10185,11583
462.42,10250,11603
462.44,10337,11686
462.46,10295,11560
462.48,10283,11593
462.5,10141,11524
462.52,10242,11586
462.54,10234,11650
462.56,10376,11681
462.58,10291,11584
462.6,10109,11488
462.62,10219,11615
462.64,10394,11711
462.66,10224,11649
462.68,10263,11490
462.7,10170,11660
462.72,10272,11657
462.74,10155,11504
462.76,10179,11609
462.78,10254,11648
462.8,10254,11758
462.82,10325,11585
462.84,10171,11535
462.86,10222,11532
462.88,10320,11607
462.9,10219,11677
462.92,10269,11510
462.94,10108,11482
462.96,10203,11527
462.98,10228,11589
463,10372,11445
463.02,10220,11554
463.04,10334,11630
463.06,10273,11607
463.08,10168,11503
463.1,10193,11542
463.12,10248,11582
463.14,10249,11605
463.16,10274,11694
463.18,10329,11567
463.2,10268,11581
463.22,10271,11758
463.24,10348,11607
463.26,10270,11640
463.28,10115,11543
463.3,10234,11627
463.32,10245,11635
463.34,10409,11738
463.36,10255,11672
463.38,10247,11647
463.4,10264,11645
463.42,10314,11760
463.44,10356,11664
463.46,10263,11662
463.48,10185,11556
463.5,10262,11656
463.52,10282,11637
463.54,10214,11516
463.56,10187,11680
463.58,10291,11692
463.6,10285,11755
463.62,10290,11620
463.64,10269,11694
463.66,10297,11724
463.68,10416,11799
463.7,10313,11705
463.72,10362,11669
463.74,10200,11654
463.76,10303,11737
463.78,10346,11665
463.8,10203,11625
463.82,10144,11598
463.84,10174,11574
463.86,10238,11698
463.88,10268,11575
463.9,10268,11565
463.92,10125,11634
463.94,10221,11586
463.96,10246,11744
463.98,10247,11640
464,10362,11682
464.02,10261,11621
464.04,10267,11644
464.06,10278,11785
464.08,10314,11676
464.1,10271,11621
464.12,10161,11537
464.14,10249,11731
464.16,10142,11502
464.18,10233,11626
464.2,10240,11626
464.22,10284,11722
464.24,10311,11665
464.26,10354,11597
464.28,10349,11687
464.3,10244,11666
464.32,10106,11521
464.34,10253,11668
464.36,10383,11734
464.38,10297,11633
464.4,10153,11540
464.42,10236,11663
464.44,10249,11661
464.46,10384,11793
464.48,10291,11693
464.5,10277,11578
464.52,10163,11573
464.54,10253,11746
464.56,10131,11490
464.58,10235,11545
464.6,10244,11562
464.62,10325,11692
464.64,10214,11629
464.66,10244,11763
464.68,10284,11655
464.7,10183,11596
464.72,10236,11610
464.74,10286,11727
464.76,10265,11615
464.78,10144,11525
464.8,10231,11608
464.82,10251,11594
464.84,10301,11678
464.86,10246,11590
464.88,10360,11680
464.9,10297,11595
464.92,10261,11557
464.94,10191,11528
464.96,10268,11597
464.98,10350,11701
465,10284,11595
465.02,10273,11458
465.04,10131,11589
465.06,10244,11647
465.08,10265,11501
465.1,10182,11550
465.12,10269,11641
465.14,10265,11697
465.16,10332,11709
465.18,10204,11620
465.2,10271,11655
465.22,10275,11790
465.24,10363,11691
465.26,10281,11650
465.28,10263,11854
465.3,10386,11678
465.32,10279,11680
465.34,10140,11522
465.36,10257,11663
465.38,10305,11680
465.4,10407,11760
465.42,10298,11668
465.44,10260,11521
465.46,10140,11525
465.48,10238,11564
465.5,10270,11688
465.52,10275,11594
465.54,10222,11531
465.56,10144,11521
465.58,10248,11726
465.6,10229,11615
465.62,10259,11433
465.64,10166,11584
465.66,10265,11634
465.68,10274,11657
465.7,10368,11645
465.72,10256,11649
465.74,10163,11503
465.76,10243,11609
465.78,10261,11634
465.8,10385,11714
465.82,10271,11639
465.84,10272,11599
465.86,10149,11551
465.88,10248,11727
465.9,10291,11655
465.92,10189,11502
465.94,10193,11608
465.96,10271,11642
465.98,10276,11574
466,10210,11639
466.02,10279,11684
466.04,10282,11461
466.06,10176,11623
466.08,10261,11661
466.1,10276,11727
466.12,10312,11675
466.14,10261,11624
466.16,10264,11621
466.18,10263,11682
466.2,10313,11562
466.22,10348,11586
466.24,10207,11535
466.26,10090,11399
466.28,10193,11503
466.3,10233,11552
466.32,10322,11573
466.34,10237,11503
466.36,10159,11510
466.38,10251,11760
466.4,10331,11552
466.42,10274,11461
466.44,10185,11580
466.46,10239,11590
466.48,10229,11725
466.5,10329,11595
466.52,10248,11744
466.54,10225,11561
466.56,10246,11426
466.58,10151,11540
466.6,10261,11624
466.62,10228,11633
466.64,10225,11577
466.66,10256,11522
466.68,10183,11570
466.7,10257,11634
466.72,10248,11612
466.74,10128,11550
466.76,10228,11635
466.78,10275,11636
466.8,10376,11746
466.82,10256,11668
466.84,10280,11488
466.86,10168,11650
466.88,10285,11664
466.9,10270,11803
466.92,10370,11722
466.94,10307,11687
466.96,10164,11564
466.98,10239,11667
467,10265,11675
467.02,10451,11845
467.04,10328,11604
467.06,10288,11689
467.08,10293,11659
467.1,10403,11748
467.12,10281,11599
467.14,10245,11613
467.16,10132,11517
467.18,10246,11612
467.2,10330,11664
467.22,10240,11573
467.24,10169,11587
467.26,10208,11515
467.28,10257,11634
467.3,10363,11759
467.32,10307,11679
467.34,10292,11641
467.36,10417,11789
467.38,10292,11667
467.4,10275,11556
467.42,10146,11573
467.44,10258,11642
467.46,10386,11772
467.48,10319,11651
467.5,10279,11590
467.52,10177,11564
467.54,10281,11694
467.56,10299,11644
467.58,10282,11741
467.6,10272,11659
467.62,10147,11580
467.64,10229,11663
467.66,10393,11809
467.68,10362,11714
467.7,10292,11542
467.72,10195,11621
467.74,10273,11677
467.76,10397,11789
467.78,10320,11691
467.8,10186,11590
467.82,10264,11681
467.84,10273,11716
467.86,10273,11703
467.88,10272,11681
467.9,10426,11791
467.92,10298,11698
467.94,10263,11670
467.96,10211,11613
467.98,10275,11683
468,10235,11635
468.02,10265,11657
468.04,10386,11722
