X,Y,Z,IR,RED,HeartRate,RespirationRate,SPO2,Activity,Mean HR,Mean RR,Mean SPO2
-0.07,-0.38,1.3,98658,139945,,,,5,,,
0.11,-0.5,1.13,98661,139947,,,,5,,,
0.08,-0.47,1.26,98597,139699,,,,5,,,
0.06,-0.35,1.19,98498,139639,,,,5,,,
0.02,-0.33,0.93,98598,139665,,,,5,,,
0.01,-0.2,0.71,98730,139976,,,,5,,,
-0.16,-0.14,0.69,98696,139841,,,,5,,,
-0.2,-0.1,0.59,98617,139871,,,,5,,,
-0.1,-0.02,0.6,98670,139893,,,,5,,,
-0.12,-0.02,0.93,98663,139671,,,,5,,,
-0.02,-0.01,1.19,98577,139546,,,,5,,,
-0.28,-0.22,1.29,98550,139657,,,,5,,,
0.07,-0.06,1.18,98605,139819,,,,5,,,
0,-0.17,1.23,98590,139707,,,,5,,,
-0.06,-0.32,1.2,98547,139644,,,,5,,,
0.09,-0.19,1.04,98659,139955,,,,5,,,
0.15,-0.15,0.88,98703,139795,,,,5,,,
0.09,-0.18,0.83,98615,13983598534,,,,5,,,
0.02,-0.22,0.89,98584,139686,,,,5,,,
-0.01,-0.28,0.96,98613,139845,,,,5,,,
-0.02,-0.49,0.98,98513,139601,,,,5,,,
-0.07,-0.39,1.26,98518,139560,,,,5,,,
0.06,-0.4,1.13,98531,139623,,,,5,,,
0.06,-0.28,1.23,98527,139471,,,,5,,,
0.05,-0.3,1.05,98596,139658,,,,5,,,
0.04,-0.3,0.75,98564,139565,,,,5,,,
-0.11,-0.12,0.78,98556,139572,,,,5,,,
-0.16,-0.04,0.71,98534,139466,,,,5,,,
-0.14,-0.02,0.63,98508,139419,,,,5,,,
-0.21,0,0.97,98504,139338,,,,5,,,
-0.02,0.01,1.02,98464,139314,,,,5,,,
0.16,-0.14,1.32,98413,139283,,,,5,,,
-0.22,-0.22,1.23,98432,139271,,,,5,,,
0.19,-0.22,1.27,98476,139465,,,,5,,,
0.01,-0.28,1.32,98467,139433,,,,5,,,
0.05,-0.25,0.93,98430,139424,,,,5,,,
0.12,-0.27,0.67,98561,139605,,,,5,,,
0.07,-0.27,0.73,98521,139425,,,,5,,,
0.02,-0.3,0.83,98579,139803,,,,5,,,
0.03,-0.22,0.94,98670,140032,,,,5,,,
0.29,-0.34,0.71,98619,139816,,,,5,,,
-0.1,-0.51,1.28,98561,139628,,,,5,,,
0.11,-0.5,1.22,98626,139694,,,,5,,,
0.02,-0.28,1.45,98572,139683,,,,5,,,
0.09,-0.14,1.24,98572,139604,,,,5,,,
0.14,-0.14,0.86,98553,139662,,,,5,,,
0.08,-0.04,0.8,98515,139683,,,,5,,,
-0.08,-0.1,0.79,98506,139413,,,,5,,,
-0.14,-0.14,0.7,98444,139313,,,,5,,,
-0.11,0.02,0.85,98412,139366,,,,5,,,
-0.08,0.04,0.96,98432,139320,,,,5,,,
-0.09,-0.15,1.06,98497,139391,,,,5,,,
-0.12,-0.21,1.18,98449,139339,,,,5,,,
0.05,-0.14,1.26,98447,139319,,,,5,,,
-0.2,-0.27,1.49,98475,139387,,,,5,,,
-0.03,-0.24,1.17,98462,139421,,,,5,,,
0.18,-0.16,0.83,98495,139819,,,,5,,,
0.12,-0.23,0.66,98589,139681,,,,5,,,
0,-0.29,0.72,98652,139871,,,,5,,,
-0.03,-0.23,0.74,98673,140008,,,,5,,,
0.09,-0.24,0.73,98779,140037,,,,5,,,
0.15,-0.36,1,98677,139856,,,,5,,,
0.07,-0.37,1.41,98626,139591,,,,5,,,
0.06,-0.26,1.46,98546,139560,,,,5,,,
-0.06,-0.2,1.4,98476,139500,,,,5,,,
-0.04,-0.21,1.08,98564,139541,,,,5,,,
0,-0.07,0.86,98554,139445,,,,5,,,
-0.09,0.01,0.73,98454,139091,,,,5,,,
-0.09,-0.01,0.58,98361,139181,,,,5,,,
-0.17,0,0.65,98453,139260,,,,5,,,
-0.21,-0.05,0.96,98468,139269,,,,5,,,
0.05,-0.03,1,98482,139492,,,,5,,,
-0.25,-0.27,1.39,98529,139580,,,,5,,,
0.1,-0.25,1.25,98544,139645,,,,5,,,
0.06,-0.28,1.29,98632,139660,,,,5,,,
0.04,-0.2,1.37,98558,139328,,,,5,,,
0.16,-0.15,0.9,98487,139540,,,,5,,,
0.12,0.05,-0.4,98491,139233,,,,5,,,
0.04,-0.36,1.35,98525,139335,,,,5,,,
0.05,-0.37,1.09,98529,139475,,,,5,,,
0.06,-0.27,0.86,98486,139609,,,,5,,,
0.06,-0.11,0.7,98623,139690,,,,5,,,
0,-0.05,0.62,98692,139784,,,,5,,,
-0.01,-0.06,0.55,98604,139746,,,,5,,,
-0.05,-0.07,0.71,98594,139771,,,,5,,,
-0.02,0.01,0.97,98643,139810,,,,5,,,
-0.2,-0.09,1.3,98644,139656,,,,5,,,
0,-0.05,1.33,98545,139654,,,,5,,,
0.11,-0.16,1.27,98568,139607,,,,5,,,
0.11,-0.26,1.21,98527,139570,,,,5,,,
0.15,-0.25,1.15,98612,139577,,,,5,,,
0.09,-0.26,0.95,98568,139552,,,,5,,,
0.07,-0.23,0.78,98524,139571,,,,5,,,
0.07,-0.18,0.74,98556,139674,,,,5,,,
0.02,-0.26,0.95,98591,139568,,,,5,,,
0.08,-0.37,0.98,98536,139766,,,,5,,,
0.02,-0.44,1.21,98591,139471,,,,5,,,
0.08,-0.45,1.15,98472,139295,,,,5,,,
0.03,-0.29,1.27,98466,139548,,,,5,,,
-0.05,-0.16,1.35,98543,139458,,,,5,,,
0.01,-0.14,1.05,98447,139486,,,,5,,,
0.03,-0.06,0.84,98585,139591,,,,5,,,
0.03,-0.02,0.65,98661,139679,,,,5,,,
-0.08,-0.03,0.69,98569,139688,,,,5,,,
-0.19,-0.05,0.91,98596,139712,,,,5,,,
-0.09,-0.11,0.89,98656,139841,,,,5,,,
-0.08,-0.15,1.06,98595,139521,,,,5,,,
-0.15,-0.11,1.28,98533,139667,,,,5,,,
0.12,-0.06,1.25,98620,139764,,,,5,,,
-0.08,-0.29,1.31,98548,139597,,,,5,,,
-0.01,-0.29,1.21,98542,139525,,,,5,,,
0.08,-0.22,0.95,98544,139549,,,,5,,,
0.05,-0.22,0.7,98540,139542,,,,5,,,
0.06,-0.13,0.66,98594,139720,,,,5,,,
-0.01,-0.15,0.76,98587,139726,,,,5,,,
0.03,-0.23,0.8,98718,140063,,,,5,,,
0.05,-0.34,1,98610,139738,,,,5,,,
-0.15,-0.35,1.31,98534,139418,,,,5,,,
0.08,-0.39,1.17,98584,139686,,,,5,,,
0.05,-0.35,1.19,98613,139845,,,,5,,,
0.01,-0.37,1.13,98513,139601,,,,5,,,
-0.03,-0.31,0.95,98518,139560,,,,5,,,
-0.07,-0.12,0.86,98531,139623,,,,5,,,
-0.17,-0.05,0.71,98527,139471,,,,5,,,
-0.08,-0.01,0.59,98596,139658,,,,5,,,
-0.09,-0.03,0.75,98564,139565,,,,5,,,
-0.25,-0.14,0.99,98556,139572,,,,5,,,
-0.25,-0.19,1.44,98534,139466,,,,5,,,
-0.06,-0.07,1.44,98508,139419,,,,5,,,
0.01,-0.16,1.38,98504,139338,,,,5,,,
-0.1,-0.26,1.22,98464,139314,,,,5,,,
0.04,-0.27,0.96,98413,139283,,,,5,,,
0.02,-0.28,0.81,98432,139271,,,,5,,,
0.11,-0.18,0.66,98476,139465,,,,5,,,
-0.02,-0.23,0.64,98467,139433,,,,5,,,
-0.17,-0.25,0.88,98430,139424,,,,5,,,
0.01,-0.38,0.93,98561,139605,,,,5,,,
-0.03,-0.45,1.32,98521,139425,,,,5,,,
-0.08,-0.37,1.38,98579,139803,,,,5,,,
0.12,-0.43,1,98670,140032,,,,5,,,
0.16,-0.3,1.01,98619,139816,,,,5,,,
0.1,-0.27,0.94,98561,139628,,,,5,,,
-0.05,-0.23,0.94,98626,139694,,,,5,,,
-0.12,-0.1,0.86,98572,139683,,,,5,,,
-0.16,-0.05,0.67,98572,139604,,,,5,,,
-0.17,0.03,0.76,98553,139662,,,,5,,,
-0.19,-0.02,0.87,98515,139683,,,,5,,,
-0.03,-0.1,0.9,98506,139413,,,,5,,,
-0.32,-0.29,1.22,98444,139313,,,,5,,,
0.06,-0.33,0.99,98412,139366,,,,5,,,
0.02,-0.35,1.15,98432,139320,,,,5,,,
-0.16,-0.34,1.45,98497,139391,,,,5,,,
-0.02,-0.27,1.23,98449,139339,,,,5,,,
0.12,-0.22,0.81,98447,139319,,,,5,,,
0.1,-0.19,0.7,98475,139387,,,,5,,,
-0.07,-0.28,0.87,98462,139421,,,,5,,,
-0.05,-0.23,0.87,98495,139819,,,,5,,,
0.06,-0.29,0.79,98589,139681,,,,5,,,
0.01,-0.42,1.2,98652,139871,,,,5,,,
-0.07,-0.45,1.47,98673,140008,,,,5,,,
-0.04,-0.44,1.4,98779,140037,,,,5,,,
-0.03,-0.33,1.3,98677,139856,,,,5,,,
0.02,-0.3,1.07,98626,139591,,,,5,,,
0.05,-0.26,0.79,98546,139560,,,,5,,,
0.04,-0.02,0.69,98476,139500,,,,5,,,
-0.05,0.07,0.6,98564,139541,,,,5,,,
-0.23,-0.05,0.54,98554,139445,,,,5,,,
-0.17,0.05,0.84,98454,139091,,,,5,,,
-0.08,0.12,1.12,98361,139181,,,,5,,,
-0.3,-0.1,1.37,98453,139260,,,,5,,,
-0.24,-0.3,1.18,98468,139269,,,,5,,,
0.07,-0.22,1.08,98482,139492,,,,5,,,
-0.01,-0.28,1.16,98529,139580,,,,5,,,
0,-0.18,1.1,98544,139645,,,,5,,,
0.16,-0.11,0.87,98632,139660,,,,5,,,
0.03,-0.29,0.83,98558,139328,,,,5,,,
-0.03,-0.31,1.02,98487,139540,,,,5,,,
-0.07,-0.38,1.3,98491,139233,,,,5,,,
0.11,-0.5,1.13,98525,139335,,,,5,,,
0.08,-0.47,1.26,98529,139475,,,,5,,,
0.06,-0.35,1.19,98486,139609,,,,5,,,
0.02,-0.33,0.93,98623,139690,,,,5,,,
0.01,-0.2,0.71,98692,139784,,,,5,,,
-0.16,-0.14,0.69,98604,139746,,,,5,,,
-0.2,-0.1,0.59,98594,139771,,,,5,,,
-0.1,-0.02,0.6,98643,139810,,,,5,,,
-0.12,-0.02,0.93,98644,139656,,,,5,,,
-0.02,-0.01,1.19,98545,139654,,,,5,,,
-0.28,-0.22,1.29,98568,139607,,,,5,,,
0.07,-0.06,1.18,98527,139570,,,,5,,,
0,-0.17,1.23,98612,139577,,,,5,,,
-0.06,-0.32,1.2,98568,139552,,,,5,,,
0.09,-0.19,1.04,98524,139571,,,,5,,,
0.15,-0.15,0.88,98556,139674,,,,5,,,
0.09,-0.18,0.83,98591,139568,,,,5,,,
0.02,-0.22,0.89,98536,139766,,,,5,,,
-0.01,-0.28,0.96,98591,139471,,,,5,,,
-0.02,-0.49,0.98,98472,139295,,,,5,,,
-0.07,-0.39,1.26,98466,139548,,,,5,,,
0.06,-0.4,1.13,98543,139458,,,,5,,,
0.06,-0.28,1.23,98447,139486,,,,5,,,
0.05,-0.3,1.05,98585,139591,,,,5,,,
0.04,-0.3,0.75,98661,139679,,,,5,,,
-0.11,-0.12,0.78,98569,139688,,,,5,,,
-0.16,-0.04,0.71,98596,139712,,,,5,,,
-0.14,-0.02,0.63,98656,139841,,,,5,,,
-0.21,0,0.97,98595,139521,,,,5,,,
-0.02,0.01,1.02,98533,139667,,,,5,,,
0.16,-0.14,1.32,98620,139764,,,,5,,,
-0.22,-0.22,1.23,98548,139597,,,,5,,,
0.19,-0.22,1.27,98542,139525,,,,5,,,
0.01,-0.28,1.32,98544,139549,,,,5,,,
0.05,-0.25,0.93,98540,139542,,,,5,,,
0.12,-0.27,0.67,98594,139720,,,,5,,,
0.07,-0.27,0.73,98587,139726,,,,5,,,
0.02,-0.3,0.83,98718,140063,,,,5,,,
0.03,-0.22,0.94,98610,139738,,,,5,,,
0.29,-0.34,0.71,98804,140001,,,,5,,,
-0.1,-0.51,1.28,98690,139838,,,,5,,,
0.11,-0.5,1.22,98581,139634,,,,5,,,
0.02,-0.28,1.45,98599,139659,,,,5,,,
0.09,-0.14,1.24,98596,139806,,,,5,,,
0.14,-0.14,0.86,98587,139682,,,,5,,,
0.08,-0.04,0.8,98602,139664,,,,5,,,
-0.08,-0.1,0.79,98611,139791,,,,5,,,
-0.14,-0.14,0.7,98598,139571,,,,5,,,
-0.11,0.02,0.85,98643,139690,,,,5,,,
-0.08,0.04,0.96,98601,139626,,,,5,,,
-0.09,-0.15,1.06,98548,139645,,,,5,,,
-0.12,-0.21,1.18,98684,139764,,,,5,,,
0.05,-0.14,1.26,98627,139589,,,,5,,,
-0.2,-0.27,1.49,98624,139713,,,,5,,,
-0.03,-0.24,1.17,98615,139595,,,,5,,,
0.18,-0.16,0.83,98554,139800,,,,5,,,
0.12,-0.23,0.66,98784,140014,,,,5,,,
0,-0.29,0.72,98683,139693,,,,5,,,
-0.03,-0.23,0.74,98713,139919,,,,5,,,
0.09,-0.24,0.73,98803,139851,,,,5,,,
0.15,-0.36,1,98626,139534,,,,5,,,
0.07,-0.37,1.41,98601,139664,,,,5,,,
0.06,-0.26,1.46,98681,139685,,,,5,,,
-0.06,-0.2,1.4,98613,139666,,,,5,,,
-0.04,-0.21,1.08,98641,139807,,,,5,,,
0,-0.07,0.86,98638,139732,,,,5,,,
-0.09,0.01,0.73,98605,139888,,,,5,,,
-0.09,-0.01,0.58,98659,139815,,,,5,,,
-0.17,0,0.65,98663,139737,,,,5,,,
-0.21,-0.05,0.96,98604,139630,,,,5,,,
0.05,-0.03,1,98621,139601,,,,5,,,
-0.25,-0.27,1.39,98682,139698,,,,5,,,
0.1,-0.25,1.25,98633,139653,,,,5,,,
0.06,-0.28,1.29,98574,139597,,,,5,,,
0.04,-0.2,1.37,98711,139566,,,,5,,,
0.16,-0.15,0.9,98721,139810,,,,5,,,
0.12,0.08,0.05,98736,139709,,,,5,,,
0.05,0.09,0.6,98636,139452,,,,5,,,
-0.1,0,0.64,98587,139675,,,,5,,,
-0.05,0.03,0.81,98697,139680,,,,5,,,
-0.06,0.02,1.08,98656,139543,,,,5,,,
0.13,-0.04,0.9,98676,139836,,,,5,,,
-0.11,-0.16,1.33,98664,139593,,,,5,,,
0.08,-0.31,1.1,98574,139682,,,,5,,,
0.2,-0.27,1.27,98719,139691,,,,5,,,
0.09,-0.35,1.38,98692,139852,,,,5,,,
0.12,-0.27,1.3,98757,139889,,,,5,,,
0.21,-0.2,0.85,98697,139693,,,,5,,,
0.07,-0.26,0.64,98640,139765,,,,5,,,
0.08,-0.19,0.69,98714,139874,,,,5,,,
0.05,-0.26,0.83,98682,139751,,,,5,,,
0.18,-0.38,0.87,98638,139661,,,,5,,,
0.13,-0.61,1.07,98624,139744,,,,5,,,
-0.02,-0.54,1.39,98704,139801,,,,5,,,
0.07,-0.48,1.18,98666,139810,,,,5,,,
0.07,-0.33,0.97,98676,139816,,,,5,,,
0.07,-0.19,0.77,98654,139735,,,,5,,,
0.06,-0.02,0.62,98704,139707,,,,5,,,
-0.08,0.06,0.61,98656,139653,,,,5,,,
-0.19,0.1,0.71,98582,139574,,,,5,,,
0.03,0.16,0.58,98626,139679,,,,5,,,
0.04,0.16,1,98670,139671,,,,5,,,
-0.13,-0.12,1.4,98634,139742,,,,5,,,
-0.3,-0.44,1.47,98650,139694,,,,5,,,
0.05,-0.35,1.36,98636,139758,,,,5,,,
-0.03,-0.28,1.71,98650,139834,,,,5,,,
0.15,-0.23,1.25,98657,139694,,,,5,,,
0.28,-0.14,0.76,98633,139689,,,,5,,,
0.12,-0.24,0.51,98620,139662,,,,5,,,
0.13,-0.25,0.42,98566,139565,,,,5,,,
-0.01,-0.34,0.63,98618,139717,,,,5,,,
0.02,-0.42,1.03,98612,139653,,,,5,,,
-0.06,-0.63,1.39,98588,139756,,,,5,,,
-0.15,-0.51,1.61,98670,140066,,,,5,,,
-0.07,-0.4,1.38,98693,139901,,,,5,,,
-0.04,-0.12,1.23,98726,140078,,,,5,,,
0.03,0.01,0.86,98685,139655,,,,5,,,
0.07,0.11,0.53,98543,139633,,,,5,,,
0.01,0.14,0.47,98671,139941,,,,5,,,
-0.19,0.09,0.73,98669,139726,,,,5,,,
-0.13,0.11,0.81,98618,139738,,,,5,,,
-0.18,0.02,0.9,98628,139699,,,,5,,,
-0.19,-0.01,1.27,98609,139778,,,,5,,,
-0.38,-0.14,1.52,98661,139843,,,,5,,,
-0.1,-0.13,1.37,98660,139847,,,,5,,,
-0.16,-0.3,1.41,98719,139978,,,,5,,,
-0.03,-0.36,1.16,98626,139673,,,,5,,,
0.12,-0.27,0.94,98644,139704,,,,5,,,
0.11,-0.3,0.74,98631,139786,,,,5,,,
0.13,-0.3,0.7,98690,139704,,,,5,,,
0.05,-0.33,0.82,98609,139668,,,,5,,,
0.01,-0.4,1.01,98593,139697,,,,5,,,
0.04,-0.57,1.19,98611,139703,,,,5,,,
-0.21,-0.42,1.6,98698,139777,,,,5,,,
-0.05,-0.27,1.34,98618,139718,,,,5,,,
-0.06,-0.17,1.08,98686,140009,,,,5,,,
-0.09,-0.13,0.76,98642,139752,,,,5,,,
0.03,-0.03,0.41,98622,139827,,,,5,,,
-0.06,0.06,0.52,98611,139840,,,,5,,,
-0.12,0.05,0.6,98534,139418,,,,5,,,
-0.1,0.08,0.75,98584,139686,,,,5,,,
-0.13,0.01,0.88,98613,139845,,,,5,,,
-0.02,-0.04,1.06,98513,139601,,,,5,,,
-0.41,-0.19,1.62,98518,139560,,,,5,,,
-0.24,-0.19,1.4,98531,139623,,,,5,,,
-0.08,-0.22,1.56,98527,139471,,,,5,,,
0.06,-0.28,0.84,98596,139658,,,,5,,,
0.21,-0.13,0.68,98564,139565,,,,5,,,
0.19,-0.25,0.77,98556,139572,,,,5,,,
-0.11,-0.31,0.95,98534,139466,,,,5,,,
-0.11,-0.41,0.99,98508,139419,,,,5,,,
-0.16,-0.37,1.08,98504,139338,,,,5,,,
-0.22,-0.36,1.64,98464,139314,,,,5,,,
-0.08,-0.31,1.3,98413,139283,,,,5,,,
-0.05,-0.29,1.14,98432,139271,,,,5,,,
-0.09,-0.23,0.97,98476,139465,,,,5,,,
-0.05,-0.14,0.8,98467,139433,,,,5,,,
-0.14,-0.04,0.73,98430,139424,,,,5,,,
-0.15,0.05,0.68,98561,139605,,,,5,,,
-0.12,0.03,0.56,98521,139425,,,,5,,,
-0.14,0.04,0.82,98579,139803,,,,5,,,
-0.18,-0.11,1.05,98670,140032,,,,5,,,
0.03,-0.09,1.2,98619,139816,,,,5,,,
-0.25,-0.35,1.4,98561,139628,,,,5,,,
0,-0.37,1.2,98626,139694,,,,5,,,
-0.02,-0.34,1.27,98572,139683,,,,5,,,
-0.11,-0.35,1.22,98572,139604,,,,5,,,
0.05,-0.23,0.87,98553,139662,,,,5,,,
0.11,-0.16,0.7,98515,139683,,,,5,,,
0.04,-0.27,0.73,98506,139413,,,,5,,,
-0.02,-0.31,0.96,98444,139313,,,,5,,,
-0.07,-0.42,0.93,98412,139366,,,,5,,,
0.16,-0.56,0.83,98432,139320,,,,5,,,
-0.08,-0.46,1.3,98497,139391,,,,5,,,
0.11,-0.43,1.14,98449,139339,,,,5,,,
0.07,-0.33,1.1,98447,139319,,,,5,,,
0.08,0.05,0.75,98475,139387,,,,5,,,
0.05,0.09,0.6,98462,139421,,,,5,,,
-0.1,0,0.64,98495,139819,,,,5,,,
-0.05,0.03,0.81,98589,139681,,,,5,,,
-0.06,0.02,1.08,98652,139871,,,,5,,,
0.13,-0.04,0.9,98673,140008,,,,5,,,
-0.11,-0.16,1.33,98779,140037,,,,5,,,
0.08,-0.31,1.1,98677,139856,,,,5,,,
0.2,-0.27,1.27,98626,139591,,,,5,,,
0.09,-0.35,1.38,98546,139560,,,,5,,,
0.12,-0.27,1.3,98476,139500,,,,5,,,
0.21,-0.2,0.85,98564,139541,,,,5,,,
0.07,-0.26,0.64,98554,139445,,,,5,,,
0.08,-0.19,0.69,98454,139091,,,,5,,,
0.05,-0.26,0.83,98361,139181,,,,5,,,
0.18,-0.38,0.87,98453,139260,,,,5,,,
0.13,-0.61,1.07,98468,139269,,,,5,,,
-0.02,-0.54,1.39,98482,139492,,,,5,,,
0.07,-0.48,1.18,98529,139580,,,,5,,,
0.07,-0.33,0.97,98544,139645,,,,5,,,
0.07,-0.19,0.77,98632,139660,,,,5,,,
0.06,-0.02,0.62,98558,139328,,,,5,,,
-0.08,0.06,0.61,98487,139540,,,,5,,,
-0.19,0.1,0.71,98491,139233,,,,5,,,
0.03,0.16,0.58,98525,139335,,,,5,,,
0.04,0.16,1,98529,139475,,,,5,,,
-0.13,-0.12,1.4,98486,139609,,,,5,,,
-0.3,-0.44,1.47,98623,139690,,,,5,,,
0.05,-0.35,1.36,98692,139784,,,,5,,,
-0.03,-0.28,1.71,98604,139746,,,,5,,,
0.15,-0.23,1.25,98594,139771,,,,5,,,
0.28,-0.14,0.76,98643,139810,,,,5,,,
0.12,-0.24,0.51,98644,139656,,,,5,,,
0.13,-0.25,0.42,98545,139654,,,,5,,,
-0.01,-0.34,0.63,98568,139607,,,,5,,,
0.02,-0.42,1.03,98527,139570,,,,5,,,
-0.06,-0.63,1.39,98612,139577,,,,5,,,
-0.15,-0.51,1.61,98568,139552,,,,5,,,
-0.07,-0.4,1.38,98524,139571,,,,5,,,
-0.04,-0.12,1.23,98556,139674,,,,5,,,
0.03,0.01,0.86,98591,139568,,,,5,,,
0.07,0.11,0.53,98536,139766,,,,5,,,
0.01,0.14,0.47,98591,139471,,,,5,,,
-0.19,0.09,0.73,98472,139295,,,,5,,,
-0.13,0.11,0.81,98466,139548,,,,5,,,
-0.18,0.02,0.9,98543,139458,,,,5,,,
-0.19,-0.01,1.27,98447,139486,,,,5,,,
-0.38,-0.14,1.52,98585,139591,,,,5,,,
-0.1,-0.13,1.37,98661,139679,,,,5,,,
-0.16,-0.3,1.41,98569,139688,,,,5,,,
-0.03,-0.36,1.16,98596,139712,,,,5,,,
0.12,-0.27,0.94,98656,139841,,,,5,,,
0.11,-0.3,0.74,98595,139521,,,,5,,,
0.13,-0.3,0.7,98533,139667,,,,5,,,
0.05,-0.33,0.82,98620,139764,,,,5,,,
0.01,-0.4,1.01,98548,139597,,,,5,,,
0.04,-0.57,1.19,98542,139525,,,,5,,,
-0.21,-0.42,1.6,98544,139549,,,,5,,,
-0.05,-0.27,1.34,98540,139542,,,,5,,,
-0.06,-0.17,1.08,98594,139720,,,,5,,,
-0.09,-0.13,0.76,98587,139726,,,,5,,,
0.03,-0.03,0.41,98718,140063,,,,5,,,
-0.06,0.06,0.52,98610,139738,,,,5,,,
-0.12,0.05,0.6,98804,140001,,,,5,,,
-0.1,0.08,0.75,98690,139838,,,,5,,,
-0.13,0.01,0.88,98581,139634,,,,5,,,
-0.02,-0.04,1.06,98599,139659,,,,5,,,
-0.41,-0.19,1.62,98596,139806,,,,5,,,
-0.24,-0.19,1.4,98587,139682,,,,5,,,
-0.08,-0.22,1.56,98602,139664,,,,5,,,
0.06,-0.28,0.84,98611,139791,,,,5,,,
0.21,-0.13,0.68,98598,139571,,,,5,,,
0.19,-0.25,0.77,98643,139690,,,,5,,,
-0.11,-0.31,0.95,98601,139626,,,,5,,,
-0.11,-0.41,0.99,98548,139645,,,,5,,,
-0.16,-0.37,1.08,98684,139764,,,,5,,,
-0.22,-0.36,1.64,98627,139589,,,,5,,,
-0.08,-0.31,1.3,98624,139713,,,,5,,,
-0.05,-0.29,1.14,98615,139595,,,,5,,,
-0.09,-0.23,0.97,98554,139800,,,,5,,,
-0.05,-0.14,0.8,98784,140014,,,,5,,,
-0.14,-0.04,0.73,98683,139693,,,,5,,,
-0.15,0.05,0.68,98713,139919,,,,5,,,
-0.12,0.03,0.56,98803,139851,,,,5,,,
-0.14,0.04,0.82,98626,139534,,,,5,,,
-0.18,-0.11,1.05,98601,139664,,,,5,,,
0.03,-0.09,1.2,98681,139685,,,,5,,,
-0.25,-0.35,1.4,98613,139666,,,,5,,,
0,-0.37,1.2,98641,139807,,,,5,,,
-0.02,-0.34,1.27,98638,139732,,,,5,,,
-0.11,-0.35,1.22,98605,139888,,,,5,,,
0.05,-0.23,0.87,98659,139815,,,,5,,,
0.11,-0.16,0.7,98663,139737,,,,5,,,
0.04,-0.27,0.73,98604,139630,,,,5,,,
-0.02,-0.31,0.96,98621,139601,,,,5,,,
-0.07,-0.42,0.93,98682,139698,,,,5,,,
0.16,-0.56,0.83,98633,139653,,,,5,,,
-0.08,-0.46,1.3,98574,139597,,,,5,,,
0.11,-0.43,1.14,98711,139566,,,,5,,,
0.07,-0.33,1.1,98721,139810,,,,5,,,
-0.08,-0.18,0.73,98736,139709,,,,5,,,
-0.23,-0.07,0.63,98636,139452,,,,5,,,
-0.28,-0.11,0.55,98587,139675,,,,5,,,
-0.14,-0.05,0.65,98697,139680,,,,5,,,
-0.17,-0.22,1,98656,139543,,,,5,,,
-0.15,-0.38,1.25,98676,139836,,,,5,,,
-0.32,-0.44,1.44,98664,139593,,,,5,,,
0,-0.27,1.19,98574,139682,,,,5,,,
-0.15,-0.25,1.34,98719,139691,,,,5,,,
-0.08,-0.28,1.02,98692,139852,,,,5,,,
0.23,-0.07,0.69,98757,139889,,,,5,,,
0.14,-0.12,0.71,98697,139693,,,,5,,,
0.06,-0.24,0.86,98640,139765,,,,5,,,
0.03,-0.28,1,98714,139874,,,,5,,,
-0.07,-0.4,1.07,98682,139751,,,,5,,,
0.06,-0.6,1.12,98638,139661,,,,5,,,
-0.3,-0.6,1.61,98624,139744,,,,5,,,
-0.11,-0.46,1.31,98704,139801,,,,5,,,
0.04,-0.27,0.98,98666,139810,,,,5,,,
-0.06,-0.29,0.78,98676,139816,,,,5,,,
-0.04,-0.09,0.62,98654,139735,,,,5,,,
-0.1,0.05,0.61,98704,139707,,,,5,,,
-0.26,-0.02,0.53,98656,139653,,,,5,,,
-0.07,0.06,0.6,98582,139574,,,,5,,,
0.08,-0.26,0.71,98626,139679,,,,5,,,
0.08,-0.27,0.56,98670,139671,,,,5,,,
0.08,-0.28,0.76,98634,139742,,,,5,,,
-0.09,-0.39,1.1,98650,139694,,,,5,,,
0.09,-0.42,1.11,98636,139758,,,,5,,,
-0.23,-0.17,1.52,98650,139834,,,,5,,,
-0.01,-0.08,1.07,98657,139694,,,,5,,,
-0.08,-0.2,0.89,98633,139689,,,,5,,,
-0.22,-0.26,0.83,98620,139662,,,,5,,,
-0.26,-0.14,0.76,98566,139565,,,,5,,,
-0.24,-0.06,0.75,98618,139717,,,,5,,,
-0.08,-0.03,0.65,98612,139653,,,,5,,,
0.11,0.09,0.82,98588,139756,,,,5,,,
-0.21,-0.1,1.26,98670,140066,,,,5,,,
-0.29,-0.26,1.45,98693,139901,,,,5,,,
-0.52,-0.19,1.78,98726,140078,,,,5,,,
0.01,-0.1,1.24,98685,139655,,,,5,,,
0.04,-0.17,1.2,98543,139633,,,,5,,,
-0.05,-0.15,1.31,98671,139941,,,,5,,,
0.07,-0.24,0.86,98669,139726,,,,5,,,
0.07,-0.44,0.51,98618,139738,,,,5,,,
0.26,-0.33,0.5,98628,139699,,,,5,,,
0.16,-0.4,0.68,98609,139778,,,,5,,,
-0.02,-0.46,1.08,98661,139843,,,,5,,,
-0.01,-0.67,1.04,98660,139847,,,,5,,,
-0.28,-0.49,1.56,98719,139978,,,,5,,,
0.03,-0.24,1.2,98626,139673,,,,5,,,
0.06,-0.16,0.96,98644,139704,,,,5,,,
-0.01,-0.09,0.74,98631,139786,,,,5,,,
-0.04,0.1,0.58,98690,139704,,,,5,,,
-0.23,0.03,0.58,98609,139668,,,,5,,,
-0.18,0,0.58,98593,139697,,,,5,,,
-0.06,0.01,0.7,98611,139703,,,,5,,,
