~Time(seconds),R,IR
407.32,9859,10916
407.34,9869,10774
407.36,9809,10808
407.38,9793,10794
407.4,9806,10806
407.42,9897,10827
407.44,9812,10825
407.46,9654,10666
407.48,9786,10793
407.5,9812,10806
407.52,9914,10793
407.54,9809,10639
407.56,9703,10747
407.58,9811,10793
407.6,9807,10858
407.62,9897,10844
407.64,9804,10817
407.66,9700,10678
407.68,9773,10771
407.7,9795,10809
407.72,9923,10797
407.74,9788,10774
407.76,9660,10722
407.78,9794,10809
407.8,9814,10809
407.82,9948,10821
407.84,9828,10799
407.86,9973,10972
407.88,9869,10868
407.9,9832,10768
407.92,9787,10944
407.94,9809,10844
407.96,9849,10861
407.98,9839,10856
408,9828,10848
408.02,10002,10883
408.04,9703,10848
408.06,9857,10850
408.08,9903,10909
408.1,9816,10818
408.12,9848,10720
408.14,9815,10773
408.16,9685,10732
408.18,9788,10914
408.2,9893,10715
408.22,9786,10784
408.24,9788,10629
408.26,9727,10729
408.28,9819,10896
408.3,9800,10814
408.32,9798,10804
408.34,9688,10732
408.36,9828,10802
408.38,9838,10871
408.4,9941,10917
408.42,9841,10854
408.44,9764,10729
408.46,9767,10803
408.48,9820,10937
408.5,9871,10846
408.52,9857,10729
408.54,9714,10833
408.56,9936,10945
408.58,9902,10831
408.6,9842,10874
408.62,9711,10763
408.64,9820,10845
408.66,9830,10861
408.68,9976,10925
408.7,9835,10706
408.72,9812,10819
408.74,9828,10827
408.76,9935,10914
408.78,9811,10899
408.8,9832,10792
408.82,9734,10829
408.84,9837,10890
408.86,9950,10896
408.88,9849,10876
408.9,9679,10899
408.92,9872,10930
408.94,10008,11031
408.96,9891,10968
408.98,9882,10809
409,9797,10989
409.02,10021,11055
409.04,9896,10990
409.06,9891,10924
409.08,9798,10930
409.1,9882,10975
409.12,9902,10997
409.14,10064,11100
409.16,9951,11001
409.18,9892,10806
409.2,9788,10922
409.22,9992,10998
409.24,9861,10893
409.26,9866,10832
409.28,9770,10814
409.3,9822,10849
409.32,9824,10875
409.34,9964,10928
409.36,9857,10804
409.38,9818,10711
409.4,9744,10849
409.42,9866,10944
409.44,9902,10864
409.46,9848,10792
409.48,9736,10817
409.5,9840,10850
409.52,9838,10910
409.54,9981,10956
409.56,9859,10851
409.58,9842,10681
409.6,9769,10796
409.62,9828,10829
409.64,9874,10944
409.66,9865,10817
409.68,9807,10821
409.7,9828,10844
409.72,9890,10976
409.74,9928,10925
409.76,9885,10911
409.78,9690,10791
409.8,9838,10893
409.82,10003,11015
409.84,9874,10920
409.86,9733,10812
409.88,9868,10922
409.9,9882,10907
409.92,9950,10973
409.94,9846,10937
409.96,9838,10949
409.98,9995,10930
410,9846,10840
410.02,9951,10819
410.04,9728,10650
410.06,9751,10781
410.08,9791,10774
410.1,9849,10881
410.12,9857,10628
410.14,9697,10717
410.16,9798,10777
410.18,9894,10854
410.2,9801,10737
410.22,9813,10581
410.24,9705,10702
410.26,9791,10767
410.28,9804,10817
410.3,9908,10841
410.32,9802,10758
410.34,9784,10650
410.36,9752,10711
410.38,9798,10767
410.4,9792,10862
410.42,9899,10747
410.44,9703,10660
410.46,9769,10748
410.48,9802,10760
410.5,9889,10850
410.52,9832,10797
410.54,9813,10605
410.56,9710,10740
410.58,9775,10759
410.6,9804,10829
410.62,9921,10878
410.64,9842,10685
410.66,9787,10796
410.68,9819,10797
410.7,9792,10816
410.72,9722,10714
410.74,9800,10852
410.76,9839,10826
410.78,9952,10844
410.8,9827,10973
410.82,9919,10854
410.84,9854,10871
410.86,9648,10752
410.88,9843,10888
410.9,9858,10901
410.92,9979,11038
410.94,9940,10905
410.96,9840,10888
410.98,9725,10799
411,9857,10991
411.02,9957,10956
411.04,9850,10884
411.06,9702,10799
411.08,9830,10847
411.1,9839,10818
411.12,9932,10944
411.14,9843,10807
411.16,9819,10744
411.18,9669,10691
411.2,9805,10872
411.22,9830,10693
411.24,9762,10791
411.26,9809,10826
411.28,9879,10860
411.3,9799,10803
411.32,9818,10821
411.34,9930,10926
411.36,9820,10812
411.38,9825,10688
411.4,9831,10832
411.42,9694,10689
411.44,9767,10786
411.46,9896,10859
411.48,9755,10804
411.5,9807,10850
411.52,9942,10894
411.54,9825,10809
411.56,9729,10615
411.58,9770,10734
411.6,9795,10785
411.62,9763,10780
411.64,9817,10640
411.66,9743,10770
411.68,9798,10798
411.7,9847,10892
411.72,9884,10844
411.74,9855,10784
411.76,9748,10831
411.78,9936,10970
411.8,9827,10862
411.82,9721,10792
411.84,9836,10933
411.86,9857,10945
411.88,9995,11063
411.9,9854,10938
411.92,9899,10980
411.94,9923,11142
411.96,9975,11051
411.98,9935,11114
412,9917,11082
412.02,9836,10893
412.04,9834,10983
412.06,10047,11102
412.08,9908,10990
412.1,9910,10899
412.12,9770,10881
412.14,9891,10957
412.16,9887,10958
412.18,10025,11090
412.2,9927,10985
412.22,9836,10847
412.24,9989,11068
412.26,9882,10993
412.28,9906,10923
412.3,9782,10886
412.32,9865,10949
412.34,9847,10924
412.36,9885,10841
412.38,9745,10926
412.4,9873,11045
412.42,9949,10906
412.44,9903,10898
412.46,9853,10921
412.48,9871,10973
412.5,9974,10965
412.52,9872,10924
412.54,9871,11002
412.56,9928,10929
412.58,9841,10885
412.6,9843,10903
412.62,10028,10987
412.64,9875,10889
412.66,10002,10995
412.68,9865,10879
412.7,9868,10854
412.72,9738,10766
412.74,9832,10886
412.76,9917,10866
412.78,9848,10900
412.8,9733,10795
412.82,9837,10865
412.84,9836,10862
412.86,9926,10960
412.88,9790,10817
412.9,9828,10714
412.92,9858,10914
412.94,10012,10840
412.96,9855,10934
412.98,9850,11072
413,9984,10971
413.02,9890,10942
413.04,9755,10842
413.06,9861,10931
413.08,9844,10924
413.1,9952,10903
413.12,9846,10836
413.14,9733,10681
413.16,9752,10776
413.18,9805,10813
413.2,9800,10928
413.22,9971,10885
413.24,9798,10818
413.26,9651,10877
413.28,9853,10936
413.3,10008,11017
413.32,9838,10925
413.34,9859,10844
413.36,9804,10946
413.38,9917,11052
413.4,9945,10914
413.42,9874,10840
413.44,9840,10859
413.46,9819,10956
413.48,9861,10847
413.5,9798,10837
413.52,9846,10836
413.54,9968,10905
413.56,9855,10834
413.58,9651,10732
413.6,9799,10829
413.62,9825,10896
413.64,9691,10754
413.66,9822,10786
413.68,9844,10964
413.7,9898,10887
413.72,9845,10904
413.74,9747,10833
413.76,9852,10951
413.78,9868,10964
413.8,9988,11042
413.82,9846,10975
413.84,9890,10896
413.86,9768,10886
413.88,9852,11084
413.9,9961,10929
413.92,9873,10903
413.94,9694,10773
413.96,9842,10906
413.98,9854,11005
414,9835,11081
414.02,9945,10892
414.04,9808,10749
414.06,9637,10671
414.08,9761,10777
414.1,9929,10868
414.12,9798,10814
414.14,9821,10701
414.16,9727,10759
414.18,9811,10797
414.2,9868,10870
414.22,9843,10788
414.24,9724,10793
414.26,9837,10870
414.28,9840,10885
414.3,9919,10985
414.32,9863,10733
414.34,9815,10890
414.36,9850,10898
414.38,10001,11024
414.4,9840,10911
414.42,9742,10861
414.44,9860,10907
414.46,9859,10925
414.48,9961,10939
414.5,9866,10881
414.52,9699,10779
414.54,9805,10858
414.56,9853,10858
414.58,9896,10976
414.6,9921,10863
414.62,9856,10884
414.64,10006,11021
414.66,9876,10939
414.68,9794,10901
414.7,9884,10964
414.72,9860,10982
414.74,9988,11063
414.76,9880,10980
414.78,9752,10985
414.8,9890,11059
414.82,9928,11108
414.84,9957,11110
414.86,9963,11122
414.88,9978,11287
414.9,10097,11169
414.92,10017,11308
414.94,10052,11174
414.96,9901,11033
414.98,9938,11175
415,10032,11267
415.02,10037,11417
415.04,10045,11339
415.06,9955,11238
415.08,10041,11301
415.1,10064,11296
415.12,10244,11393
415.14,10104,11233
415.16,10005,11120
415.18,9977,11228
415.2,10209,11375
415.22,10009,11291
415.24,10081,11397
415.26,10150,11322
415.28,10106,11288
415.3,9962,11187
415.32,10067,11304
415.34,10067,11283
415.36,10215,11395
415.38,10043,11312
415.4,10100,11217
415.42,10009,11259
415.44,10069,11331
415.46,10073,11359
415.48,10223,11450
415.5,10106,11349
415.52,10057,11291
415.54,10034,11319
415.56,10113,11389
415.58,10126,11498
415.6,10248,11427
415.62,10162,11537
415.64,10026,11498
415.66,10282,11586
415.68,10180,11500
415.7,10141,11479
415.72,10134,11426
415.74,10154,11469
415.76,10039,11369
415.78,10120,11441
415.8,10125,11444
415.82,10254,11520
415.84,10151,11355
415.86,10154,11428
415.88,10128,11503
415.9,10194,11463
415.92,10092,11409
415.94,9909,11425
415.96,10261,11521
415.98,10154,11466
416,10099,11514
416.02,10171,11494
416.04,10226,11484
416.06,9984,11327
416.08,10291,11540
416.1,10162,11427
416.12,10126,11297
416.14,10017,11450
416.16,10130,11506
416.18,10181,11382
416.2,10114,11500
416.22,10200,11552
416.24,10210,11592
416.26,10297,11644
416.28,10153,11435
416.3,10198,11562
416.32,10306,11647
416.34,10215,11572
416.36,10146,11479
416.38,10094,11528
416.4,10179,11552
416.42,10180,11741
416.44,10233,11557
416.46,10163,11390
416.48,10102,11514
416.5,10192,11522
416.52,10148,11585
416.54,10223,11285
416.56,9999,11219
416.58,10071,11210
416.6,10032,11101
416.62,10084,11099
416.64,9992,10921
416.66,9833,10807
416.68,9835,10819
416.7,10052,10954
416.72,9847,10804
416.74,9811,10675
416.76,9711,10681
416.78,9763,10708
416.8,9747,10706
416.82,9784,10702
416.84,9629,10641
416.86,9733,10701
416.88,9771,10751
416.9,9844,10796
416.92,9813,10722
416.94,9601,10598
416.96,9746,10711
416.98,9874,10736
417,9661,10507
417.02,9668,10450
417.04,9538,10228
417.06,9448,9725
417.08,9080,9780
417.1,10105,9790
417.12,9815,9731
417.14,9634,9926
417.16,9470,10065
417.18,9302,10056
417.2,9510,10209
417.22,9418,10218
417.24,9484,10192
417.26,9502,10169
417.28,9429,10125
417.3,9309,9995
417.32,9336,10045
417.34,9411,10011
417.36,9389,10182
417.38,9296,10116
417.4,9447,10304
417.42,9471,10286
417.44,9545,10419
417.46,9538,10289
417.48,9356,10193
417.5,9452,10285
417.52,9471,10281
417.54,9531,10308
417.56,9449,10153
417.58,9420,10276
417.6,9344,10200
417.62,9457,10289
417.64,9467,10294
417.66,9496,10320
417.68,9342,10219
417.7,9495,10399
417.72,9633,10458
417.74,9518,10332
417.76,9522,10455
417.78,9531,10476
417.8,9659,10522
417.82,9533,10442
417.84,9579,10532
417.86,9625,10397
417.88,9528,10427
417.9,9382,10323
417.92,9614,10348
417.94,9544,10359
417.96,9507,10449
417.98,9496,10394
418,9602,10590
418.02,9730,10742
418.04,9566,10677
418.06,9623,10683
418.08,9624,10692
418.1,9740,10747
418.12,9683,10646
418.14,9617,10550
418.16,9587,10587
418.18,9621,10565
418.2,9621,10694
418.22,9690,10483
418.24,9578,10534
418.26,9490,10444
418.28,9585,10528
418.3,9619,10557
418.32,9805,10688
418.34,9689,10641
418.36,9679,10475
418.38,9601,10640
418.4,9811,10763
418.42,9741,10648
418.44,9654,10567
418.46,9684,10746
418.48,9662,10650
418.5,9736,10432
418.52,9666,10527
418.54,9750,10560
418.56,9751,10462
418.58,9730,10571
418.6,9779,10624
418.62,9752,10585
418.64,9629,10544
418.66,9749,10655
418.68,9737,10457
418.7,9647,10556
418.72,9743,10583
418.74,9702,10584
418.76,9778,10608
418.78,9691,10566
418.8,9522,10400
418.82,9645,10538
418.84,9690,10577
418.86,9810,10684
418.88,9711,10410
418.9,9604,10522
418.92,9679,10512
418.94,9689,10578
418.96,9692,10427
418.98,9829,10658
419,9666,10633
419.02,9576,10505
419.04,9659,10626
419.06,9717,10684
419.08,9711,10682
419.1,9672,10486
419.12,9620,10657
419.14,9867,10744
419.16,9686,10659
419.18,9709,10675
419.2,9792,10818
419.22,9803,10785
419.24,9764,10904
419.26,9707,10898
419.28,9880,11067
419.3,10028,11223
419.32,9863,11108
419.34,9894,10944
419.36,9808,10980
419.38,9881,11018
419.4,9946,11112
419.42,9889,11011
419.44,9755,10934
419.46,10021,11130
419.48,9751,11017
419.5,9842,10961
419.52,9841,10937
419.54,9890,11062
419.56,9893,10923
419.58,9735,10886
419.6,9763,10682
419.62,9711,10800
419.64,9911,10900
419.66,9815,10909
419.68,9758,10893
419.7,9945,10928
419.72,9754,10731
419.74,9810,10810
419.76,9835,10832
419.78,9944,11024
419.8,9779,10877
419.82,9871,11065
419.84,9960,10916
419.86,9847,10885
419.88,9784,10761
419.9,9770,11054
419.92,9941,10888
419.94,9869,10917
419.96,9777,10861
419.98,9867,10909
420,9770,10700
420.02,9821,10786
420.04,9857,10600
420.06,9666,10491
420.08,9520,10351
420.1,9658,10432
420.12,9638,10351
420.14,9592,10340
420.16,9527,10287
420.18,9544,10452
420.2,9573,10302
420.22,9538,10356
420.24,9608,10372
420.26,9496,10328
420.28,9662,10546
420.3,9708,10623
420.32,9858,10567
420.34,9734,10677
420.36,9786,10687
420.38,9815,10846
420.4,9887,10743
420.42,9785,10758
420.44,9801,10764
420.46,9672,10679
420.48,9765,10775
420.5,9813,10806
420.52,9953,10793
420.54,9921,10833
420.56,9770,10804
420.58,9647,10657
420.6,9787,10815
420.62,9829,10784
420.64,9809,10842
420.66,9805,10664
420.68,9770,10776
420.7,9794,10778
420.72,9916,10883
420.74,9757,10814
420.76,9833,10896
420.78,9947,11095
420.8,9974,11170
420.82,9963,11244
420.84,10012,11292
420.86,10015,11454
420.88,10146,11379
420.9,10019,11303
420.92,9901,11285
420.94,10048,11403
420.96,10177,11531
420.98,10113,11454
421,10087,11443
421.02,10103,11453
421.04,10006,11417
421.06,10114,11458
421.08,10103,11496
421.1,10120,11524
421.12,10032,11466
421.14,10087,11613
421.16,10137,11436
421.18,10094,11547
421.2,10147,11582
421.22,10293,11754
421.24,10166,11676
421.26,10305,11809
421.28,10147,11641
421.3,10217,11496
421.32,10043,11538
421.34,10135,11677
421.36,10184,11554
421.38,10120,11405
421.4,9995,11348
421.42,10057,11384
421.44,10053,11332
421.46,10161,11428
421.48,10068,11285
421.5,10005,11084
421.52,9906,11122
421.54,9960,11181
421.56,9963,10987
421.58,9909,10926
421.6,9753,10808
421.62,9807,10776
421.64,9777,10803
421.66,9762,10778
421.68,9647,10683
421.7,9771,10819
421.72,9837,10958
421.74,9958,11195
421.76,10013,11024
421.78,9910,11105
421.8,9937,10986
421.82,9920,10830
421.84,9714,10456
421.86,9571,10423
421.88,9515,10066
421.9,9120,9682
421.92,9794,9862
421.94,10147,9588
421.96,10186,8743
421.98,9594,7469
422,3191,2319
422.02,3128,2309
422.04,3189,2191
422.06,3306,1987
422.08,3334,2060
422.1,3179,2078
422.12,3732,2583
422.14,4511,3440
422.16,5406,4170
422.18,5992,4872
422.2,6628,5615
422.22,7091,6057
422.24,7387,6289
422.26,7847,7940
422.28,9247,9457
422.3,9352,9717
422.32,9331,9922
422.34,9497,10029
422.36,9454,9986
422.38,9456,10020
422.4,9494,9981
422.42,9342,9835
422.44,9430,9928
422.46,9466,9937
422.48,9427,9967
422.5,9504,9806
422.52,9458,9958
422.54,9480,10010
422.56,9514,10096
422.58,9475,10045
422.6,9325,9928
422.62,9369,9933
422.64,9409,9878
422.66,9454,9841
422.68,9369,9654
422.7,9388,9846
422.72,9284,9838
422.74,9395,9934
422.76,9386,9982
422.78,9503,10139
422.8,9444,10076
422.82,9453,10091
422.84,9437,10247
422.86,9569,10311
422.88,9553,10334
422.9,9429,10112
422.92,9418,9915
422.94,9323,9748
422.96,9438,9851
422.98,9270,9769
423,9286,9563
423.02,9188,9556
423.04,9244,9601
423.06,9283,9739
423.08,9410,9844
423.1,9310,9744
423.12,9279,9671
423.14,9292,9725
423.16,9324,9825
423.18,9430,9882
423.2,9288,9838
423.22,9344,9968
423.24,9343,9845
423.26,9256,9923
423.28,9385,10066
423.3,9419,10093
423.32,9520,10185
423.34,9368,9995
423.36,9345,10119
423.38,9452,10088
423.4,9361,10024
423.42,9418,9843
423.44,9307,10158
423.46,9436,10153
423.48,9463,10190
423.5,9450,10128
423.52,9388,10134
423.54,9413,10000
423.56,9290,10077
423.58,9425,10136
423.6,9396,10042
423.62,9422,9903
423.64,9145,9723
423.66,9223,9785
423.68,9244,9768
423.7,9354,9707
423.72,9103,9594
423.74,9135,9769
423.76,9317,9810
423.78,9249,9845
423.8,9197,9875
423.82,9349,10093
423.84,9347,10079
423.86,9338,9853
423.88,9406,9745
423.9,9205,9628
423.92,9230,9446
423.94,9150,9652
423.96,9312,9928
423.98,9362,9651
424,9476,10126
424.02,9259,10219
424.04,9462,10236
424.06,9589,10306
424.08,9435,10179
424.1,9426,9997
424.12,9272,10113
424.14,9454,10287
424.16,9494,10179
424.18,9298,10127
424.2,9418,10170
424.22,9456,10218
424.24,9621,10299
424.26,9474,10275
424.28,9538,10194
424.3,9303,10156
424.32,9436,10222
424.34,9473,10275
424.36,9581,10411
424.38,9490,10199
424.4,9476,10266
424.42,9457,10268
424.44,9612,10345
424.46,9432,10215
424.48,9416,10132
424.5,9239,10004
424.52,9333,10021
424.54,9315,9943
424.56,9383,9973
424.58,9264,9763
424.6,9240,9845
424.62,9266,9810
424.64,9378,9887
424.66,9348,9844
424.68,9350,9927
424.7,9178,9894
424.72,9287,9931
424.74,9427,10072
424.76,9361,9984
424.78,9155,9899
424.8,9302,10018
424.82,9329,9991
424.84,9450,10058
424.86,9360,10034
424.88,9329,10081
424.9,9247,10095
424.92,9341,10089
424.94,9475,10220
424.96,9411,10154
424.98,9258,10070
425,9359,10136
425.02,9371,10161
425.04,9464,10267
425.06,9371,10164
425.08,9361,10037
425.1,9211,10115
425.12,9383,10250
425.14,9427,10105
425.16,9211,10007
425.18,9296,10116
425.2,9338,10127
425.22,9350,10237
425.24,9416,10167
425.26,9387,10233
425.28,9287,10180
425.3,9405,10286
425.32,9446,10285
425.34,9583,10419
425.36,9462,10313
425.38,9448,10337
425.4,9487,10356
425.42,9586,10492
425.44,9566,10380
425.46,9510,10379
425.48,9335,10269
425.5,9499,10392
425.52,9610,10488
425.54,9580,10395
425.56,9510,10364
425.58,9495,10396
425.6,9629,10259
425.62,9372,10302
425.64,9479,10366
425.66,9473,10486
425.68,9590,10355
425.7,9478,10471
425.72,9523,10327
425.74,9458,10368
425.76,9369,10262
425.78,9467,10384
425.8,9499,10477
425.82,9390,10325
425.84,9490,10402
425.86,9497,10437
425.88,9619,10495
425.9,9509,10292
425.92,9466,10441
425.94,9491,10411
425.96,9574,10560
425.98,9592,10386
426,9573,10518
426.02,9569,10632
426.04,9613,10483
426.06,9569,10540
426.08,9416,10399
426.1,9541,10523
426.12,9561,10544
426.14,9708,10673
426.16,9621,10406
426.18,9505,10481
426.2,9567,10537
426.22,9532,10679
426.24,9648,10544
426.26,9502,10538
426.28,9670,10655
426.3,9559,10590
426.32,9605,10529
426.34,9467,10590
426.36,9519,10738
426.38,9639,10571
426.4,9580,10560
426.42,9446,10428
426.44,9529,10575
426.46,9564,10655
426.48,9557,10508
426.5,9579,10588
426.52,9564,10573
426.54,9661,10658
426.56,9537,10543
426.58,9581,10412
426.6,9477,10523
426.62,9592,10702
426.64,9628,10616
426.66,9593,10599
426.68,9511,10511
426.7,9589,10623
426.72,9589,10623
426.74,9697,10707
426.76,9575,10579
426.78,9594,10619
426.8,9599,10679
426.82,9674,10587
426.84,9463,10513
426.86,9562,10558
426.88,9595,10585
426.9,9618,10728
426.92,9643,10585
426.94,9552,10605
426.96,9498,10603
426.98,9489,10537
427,9563,10579
427.02,9592,10600
427.04,9588,10419
427.06,9452,10562
427.08,9690,10688
427.1,9593,10589
427.12,9543,10430
427.14,9496,10560
427.16,9544,10569
427.18,9523,10577
427.2,9524,10583
427.22,9644,10635
427.24,9482,10585
427.26,9553,10419
427.28,9456,10514
427.3,9539,10562
427.32,9534,10607
427.34,9516,10542
427.36,9410,10437
427.38,9509,10527
427.4,9539,10554
427.42,9675,10651
427.44,9526,10554
427.46,9562,10554
427.48,9574,10541
427.5,9562,10562
427.52,9446,10448
427.54,9503,10549
427.56,9542,10568
427.58,9664,10661
427.6,9569,10599
427.62,9554,10453
427.64,9450,10532
427.66,9540,10543
427.68,9540,10545
427.7,9547,10587
427.72,9649,10601
427.74,9563,10557
427.76,9448,10532
427.78,9543,10549
427.8,9562,10559
427.82,9437,10441
427.84,9503,10540
427.86,9563,10669
427.88,9565,10570
427.9,9562,10484
427.92,9429,10433
427.94,9531,10527
427.96,9538,10543
427.98,9674,10656
428,9664,10615
428.02,9585,10469
428.04,9464,10572
428.06,9612,10690
428.08,9589,10517
428.1,9539,10483
428.12,9558,10600
428.14,9562,10548
428.16,9551,10541
428.18,9560,10716
428.2,9648,10667
428.22,9581,10573
428.24,9551,10449
428.26,9476,10546
428.28,9559,10693
428.3,9433,10497
428.32,9554,10683
428.34,9546,10578
428.36,9570,10517
428.38,9507,10603
428.4,9581,10637
428.42,9599,10585
428.44,9610,10590
428.46,9425,10503
428.48,9577,10600
428.5,9603,10622
428.52,9606,10618
428.54,9600,10503
428.56,9479,10571
428.58,9589,10615
428.6,9597,10777
428.62,9546,10619
428.64,9585,10642
428.66,9727,10704
428.68,9612,10632
428.7,9532,10612
428.72,9612,10616
428.74,9621,10639
428.76,9404,10474
428.78,9528,10577
428.8,9582,10608
428.82,9685,10635
428.84,9570,10475
428.86,9476,10543
428.88,9567,10604
428.9,9734,10710
428.92,9534,10515
428.94,9558,10570
428.96,9581,10613
428.98,9606,10680
429,9645,10534
429.02,9564,10583
429.04,9657,10627
429.06,9540,10568
429.08,9558,10371
429.1,9509,10521
429.12,9553,10525
429.14,9716,10646
429.16,9553,10545
429.18,9564,10382
429.2,9439,10494
429.22,9544,10527
429.24,9638,10527
429.26,9538,10502
429.28,9429,10394
429.3,9504,10620
429.32,9629,10507
429.34,9553,10423
429.36,9446,10409
429.38,9537,10459
429.4,9526,10489
429.42,9689,10602
429.44,9567,10516
429.46,9483,10342
429.48,9480,10466
429.5,9534,10498
429.52,9549,10595
429.54,9617,10586
429.56,9521,10502
429.58,9400,10395
429.6,9497,10530
429.62,9543,10532
429.64,9590,10612
429.66,9580,10554
429.68,9424,10541
429.7,9563,10542
429.72,9687,10628
429.74,9530,10444
429.76,9549,10550
429.78,9577,10514
429.8,9689,10626
429.82,9440,10411
429.84,9541,10409
429.86,9461,10502
429.88,9552,10510
429.9,9592,10643
429.92,9635,10551
429.94,9552,10532
429.96,9428,10550
429.98,9663,10625
430,9554,10551
430.02,9458,10481
430.04,9559,10524
430.06,9541,10503
430.08,9652,10586
430.1,9515,10489
430.12,9565,10328
430.14,9471,10464
430.16,9561,10654
430.18,9534,10586
430.2,9590,10463
430.22,9467,10481
430.24,9556,10559
430.26,9683,10600
430.28,9601,10590
430.3,9456,10472
430.32,9563,10550
430.34,9600,10557
430.36,9441,10469
430.38,9509,10520
430.4,9584,10568
430.42,9613,10654
430.44,9674,10531
430.46,9596,10390
430.48,9445,10506
430.5,9559,10519
430.52,9587,10562
430.54,9697,10610
430.56,9489,10489
430.58,9705,10632
430.6,9612,10567
430.62,9562,10516
430.64,9423,10511
430.66,9632,10417
430.68,9455,10520
430.7,9570,10560
430.72,9580,10531
430.74,9646,10574
430.76,9405,10324
430.78,9514,10474
430.8,9550,10504
430.82,9588,10606
430.84,9640,10491
430.86,9588,10399
430.88,9513,10514
430.9,9573,10551
430.92,9666,10667
430.94,9686,10469
430.96,9551,10478
430.98,9572,10517
431,9527,10632
431.02,9682,10500
431.04,9570,10510
431.06,9457,10418
431.08,9514,10467
431.1,9537,10457
431.12,9719,10579
431.14,9513,10475
431.16,9564,10435
431.18,9646,10522
431.2,9535,10449
431.22,9522,10343
431.24,9458,10395
431.26,9524,10469
431.28,9659,10562
431.3,9535,10452
431.32,9561,10344
431.34,9424,10404
431.36,9535,10453
431.38,9584,10417
431.4,9562,10469
431.42,9366,10445
431.44,9517,10634
431.46,9635,10468
431.48,9523,10497
431.5,9526,10455
431.52,9406,10377
431.54,9521,10453
431.56,9518,10463
431.58,9495,10422
431.6,9384,10321
431.62,9473,10410
431.64,9519,10430
431.66,9637,10565
431.68,9536,10387
431.7,9451,10419
431.72,9540,10477
431.74,9551,10423
431.76,9557,10386
431.78,9532,10445
431.8,9611,10583
431.82,9619,10413
431.84,9577,10500
431.86,9452,10402
431.88,9459,10455
431.9,9544,10511
431.92,9602,10624
431.94,9652,10499
431.96,9536,10520
431.98,9448,10433
432,9553,10522
432.02,9452,10388
432.04,9553,10525
432.06,9566,10500
432.08,9715,10613
432.1,9549,10525
432.12,9589,10426
432.14,9476,10510
432.16,9581,10528
432.18,9700,10691
432.2,9594,10410
432.22,9600,10727
432.24,9713,10607
432.26,9535,10535
432.28,9445,10427
432.3,9563,10539
432.32,9568,10545
432.34,9505,10410
432.36,9499,10499
432.38,9557,10519
432.4,9581,10631
432.42,9451,10521
432.44,9688,10611
432.46,9589,10547
432.48,9592,10424
432.5,9583,10500
432.52,9383,10495
432.54,9640,10577
432.56,9626,10442
432.58,9510,10443
432.6,9414,10361
432.62,9510,10541
432.64,9535,10523
432.66,9400,10372
432.68,9557,10494
432.7,9562,10489
432.72,9701,10375
432.74,9484,10505
432.76,9678,10602
432.78,9563,10466
432.8,9509,10482
432.82,9572,10493
432.84,9576,10524
432.86,9532,10636
432.88,9664,10528
432.9,9437,10487
432.92,9542,10513
432.94,9561,10655
432.96,9595,10535
432.98,9582,10422
433,9463,10444
433.02,9545,10491
433.04,9570,10515
433.06,9675,10588
433.08,9591,10510
433.1,9578,10438
433.12,9500,10491
433.14,9554,10661
433.16,9626,10532
433.18,9578,10527
433.2,9452,10423
433.22,9559,10522
433.24,9573,10436
433.26,9465,10475
433.28,9559,10533
433.3,9575,10566
433.32,9667,10551
433.34,9447,10437
433.36,9576,10535
433.38,9573,10560
433.4,9664,10635
433.42,9558,10482
433.44,9577,10415
433.46,9461,10448
433.48,9538,10498
433.5,9554,10514
433.52,9670,10470
433.54,9422,10415
433.56,9555,10493
433.58,9697,10616
433.6,9613,10534
433.62,9592,10444
433.64,9478,10431
433.66,9551,10507
433.68,9579,10514
433.7,9693,10641
433.72,9564,10545
433.74,9508,10428
433.76,9581,10518
433.78,9715,10631
433.8,9549,10546
433.82,9594,10433
433.84,9482,10495
433.86,9589,10561
433.88,9601,10546
433.9,9687,10676
433.92,9594,10590
433.94,9538,10458
433.96,9538,10619
433.98,9624,10618
434,9664,10578
434.02,9503,10582
434.04,9626,10631
434.06,9615,10604
434.08,9741,10701
434.1,9639,10601
434.12,9599,10632
434.14,9742,10700
434.16,9585,10573
434.18,9573,10657
434.2,9630,10720
434.22,9627,10608
434.24,9598,10611
434.26,9450,10480
434.28,9596,10556
434.3,9579,10564
434.32,9485,10515
434.34,9574,10526
434.36,9582,10618
434.38,9685,10610
434.4,9603,10529
434.42,9574,10574
434.44,9730,10643
434.46,9603,10488
434.48,9606,10544
434.5,9599,10567
434.52,9470,10516
434.54,9566,10543
434.56,9609,10610
434.58,9682,10549
434.6,9589,10541
434.62,9442,10447
434.64,9595,10508
434.66,9728,10618
434.68,9607,10538
434.7,9450,10467
434.72,9536,10534
434.74,9595,10562
434.76,9617,10660
434.78,9663,10574
434.8,9585,10540
434.82,9478,10454
434.84,9607,10531
434.86,9700,10616
434.88,9623,10592
434.9,9472,10400
434.92,9538,10567
434.94,9751,10680
434.96,9616,10591
434.98,9603,10542
435,9458,10478
435.02,9602,10577
435.04,9484,10528
435.06,9579,10583
435.08,9753,10635
435.1,9529,10478
435.12,9549,10610
435.14,9779,10703
435.16,9674,10631
435.18,9643,10602
435.2,9543,10612
435.22,9615,10684
435.24,9642,10719
435.26,9792,10830
435.28,9644,10676
435.3,9679,10525
435.32,9541,10646
435.34,9789,10687
435.36,9679,10708
435.38,9501,10582
