X,Y,Z,R,IR,HR,RR,SPO2,Activity,HR Mean,RR Mean,SPO2 Mean
0.21,0.04,1.09,10280,11057,,,,1,,,
0.19,0.04,1.05,10180,10960,,,,1,,,
0.17,0.06,1.05,10070,10859,,,,1,,,
0.19,0.09,1.05,10166,10970,,,,1,,,
0.2,0.03,1.04,10192,11013,,,,1,,,
0.16,0,1.04,10220,10903,,,,1,,,
0.2,0.08,1.05,10014,10923,,,,1,,,
0.22,0.08,1.06,10085,10853,,,,1,,,
0.21,0.03,1.02,10189,10923,,,,1,,,
0.2,0.06,1,10171,10911,,,,1,,,
0.2,0.06,1.05,10311,11009,,,,1,,,
0.19,0.09,1.06,10200,10922,,,,1,,,
0.2,0.09,1.08,10154,10818,,,,1,,,
0.2,0.09,1.02,10087,10893,,,,1,,,
0.2,0.08,1.02,10183,10894,,,,1,,,
0.19,0.05,1.04,10254,11000,,,,1,,,
0.2,0.1,1.06,10187,10897,,,,1,,,
0.2,0.1,1.09,10121,10761,,,,1,,,
0.17,0.06,1.05,10088,10877,,,,1,,,
0.2,0.08,1.05,10154,10908,,,,1,,,
0.21,0.04,1.02,10154,10951,,,,1,,,
0.21,0.09,1.01,10266,10973,,,,1,,,
0.19,0.09,1.04,10144,10859,,,,1,,,
0.2,0.01,1.04,10095,10863,,,,1,,,
0.2,0.04,1.05,10167,10884,,,,1,,,
0.2,0.04,1.02,10172,10902,,,,1,,,
0.2,0.05,1.06,10319,10991,,,,1,,,
0.17,0.05,1.02,10191,10900,,,,1,,,
0.19,0.09,1.01,10152,10804,,,,1,,,
0.2,0.05,1.05,10106,10906,,,,1,,,
0.2,0.08,1.04,10310,10990,,,,1,,,
0.17,0.05,1.02,10173,10918,,,,1,,,
0.2,0.05,1.05,10182,10906,,,,1,,,
0.19,0.04,1.01,10141,10848,,,,1,,,
0.2,0.04,1.05,10027,10779,,,,1,,,
0.2,0.05,1.05,10183,10941,,,,1,,,
0.2,0.06,1.05,10323,11025,,,,1,,,
0.19,0.05,1.02,10188,10935,,,,1,,,
0.19,0.05,1.04,10189,10882,,,,1,,,
0.2,0.04,1.01,10317,11008,,,,1,,,
0.2,0.09,1.02,10203,10908,,,,1,,,
0.21,0.03,1.05,10105,10790,,,,1,,,
0.21,0.06,1.04,10130,10906,,,,1,,,
0.21,0.08,1.02,10196,10959,,,,1,,,
0.2,0.09,1.05,10293,10941,,,,1,,,
0.2,0.08,1.04,10237,10850,,,,1,,,
0.16,0,1.06,10092,10812,,,,1,,,
0.2,0.09,1.02,10123,10901,,,,1,,,
0.19,0.13,1.01,10187,10921,,,,1,,,
0.2,0.1,1.04,10329,11023,,,,1,,,
0.19,0.09,1.09,10221,10928,,,,1,,,
0.19,0.1,1.02,10178,10906,,,,1,,,
0.19,0.08,1.06,10216,10958,,,,1,,,
0.19,0.11,1.02,10206,10908,,,,1,,,
0.19,0.08,1.01,10075,10824,,,,1,,,
0.19,0.09,1.04,10171,10911,,,,1,,,
0.2,0.08,1.06,10194,10910,,,,1,,,
0.19,0.08,1.04,10345,10782,,,,1,,,
0.19,0.08,1.06,10154,10884,,,,1,,,
0.19,0.08,1.04,10202,11014,,,,1,,,
0.16,0.06,1.05,10187,10868,,,,1,,,
0.2,0.08,1.05,10194,10790,,,,1,,,
0.2,0.06,1.04,10107,10867,,,,1,,,
0.2,0.1,1.08,10189,10896,,,,1,,,
0.2,0.04,1.02,10185,10984,,,,1,,,
0.2,0.06,1.05,10332,10899,,,,1,,,
0.2,0.1,1.06,10221,10902,,,,1,,,
0.2,0.08,1.04,10190,10913,,,,1,,,
0.19,0.09,1.04,10200,10878,,,,1,,,
0.2,0.04,1.05,10334,10998,,,,1,,,
0.2,0.08,1.05,10149,10881,,,,1,,,
0.2,0.08,1.08,10218,10751,,,,1,,,
0.22,0.09,1.05,10146,10847,,,,1,,,
0.2,0.09,1.01,10186,10904,,,,1,,,
0.17,0.04,1.05,10217,10928,,,,1,,,
0.19,0.1,1.06,10191,10741,,,,1,,,
0.2,0.09,1.05,10133,10817,,,,1,,,
0.2,0.1,1.04,10172,10882,,,,1,,,
0.2,0.09,1.04,10205,10974,,,,1,,,
0.19,0.11,1.06,10305,10896,,,,1,,,
0.19,0.11,1.02,10195,10875,,,,1,,,
0.21,0.11,1.01,10002,11016,,,,1,,,
0.21,0.08,0.99,10213,10842,,,,1,,,
0.2,0.05,1.02,10317,10942,,,,1,,,
0.2,0.05,1.04,10198,10852,,,,1,,,
0.19,0.08,1.04,10068,10655,,,,1,,,
0.19,0.08,1.04,10087,10785,,,,1,,,
0.19,0.08,1.08,10174,10805,,,,1,,,
0.19,0.05,1.05,10166,10896,,,,1,,,
0.2,0.08,1.06,10147,10691,,,,1,,,
0.21,0.11,1.01,10034,10695,,,,1,,,
0.19,0.09,1.02,10141,10784,,,,1,,,
0.17,0.09,1.02,10134,10785,,,,1,,,
0.17,0.08,1,10286,10878,,,,1,,,
0.2,0.08,1.05,10196,10774,,,,1,,,
0.2,0.11,1.01,10095,10709,,,,1,,,
0.2,0.08,1.09,10057,10734,,,,1,,,
0.2,0.13,1.04,10138,10788,,,,1,,,
0.19,0.11,1.04,10161,10813,,,,1,,,
0.2,0.1,1.04,10020,10692,,,,1,,,
0.2,0.06,1.01,10156,10799,,,,1,,,
0.2,0.05,1.04,10165,10805,,,,1,,,
0.2,0.08,1.02,10275,10893,,,,1,,,
0.17,0.1,1.01,10169,10792,,,,1,,,
0.17,0.06,1,10152,10921,,,,1,,,
0.2,0.08,1.01,10249,10844,,,,1,,,
0.2,0.13,1.06,10162,11063,,,,1,,,
0.2,0.11,1.04,10172,10831,,,,1,,,
0.2,0.09,0.96,10186,10845,,,,1,,,
0.19,0.06,0.98,10288,10933,,,,1,,,
0.19,0.1,1.05,10214,10867,,,,1,,,
0.2,0.09,1.01,10174,10846,,,,1,,,
0.17,0.11,1.04,10281,10951,,,,1,,,
0.19,0.1,1.02,10214,10859,,,,1,,,
0.19,0.04,1.04,10172,10870,,,,1,,,
0.19,0.03,1,10162,10915,,,,1,,,
0.2,0.05,1.05,10209,10881,,,,1,,,
0.19,0.06,1.08,10032,10771,,,,1,,,
0.2,0.1,1.06,10144,10858,,,,1,,,
0.19,0.04,1.01,10203,10909,,,,1,,,
0.2,0.1,1.04,10221,11013,,,,1,,,
0.2,0.13,0.99,10253,10933,,,,1,,,
0.17,0.1,1.02,10203,11059,,,,1,,,
0.2,0.05,1.02,10294,10895,,,,1,,,
0.2,0.05,1.05,10203,10922,,,,1,,,
0.16,0.08,1.04,10098,10834,,,,1,,,
0.19,0.11,0.98,10213,10956,,,,1,,,
0.16,0.1,1,10242,10956,,,,1,,,
0.19,0.08,0.96,10336,11011,,,,1,,,
0.16,0.06,1.01,10224,10846,,,,1,,,
0.2,0.1,1.01,10287,11051,,,,1,,,
0.21,0.14,0.98,10301,10901,,,,1,,,
0.2,0.1,1.04,10206,10918,,,,1,,,
0.19,0.1,1.05,10312,11004,,,,1,,,
0.17,0.05,1,10208,10906,,,,1,,,
0.2,0.1,1.06,10210,10810,,,,1,,,
0.19,0.11,1.11,10124,10896,,,,1,,,
0.2,0.11,1.04,10202,11052,,,,1,,,
0.19,0.1,1.05,10236,10958,,,,1,,,
0.2,0.1,1.01,10242,10870,,,,1,,,
0.19,0.05,1.02,10108,10874,,,,1,,,
0.2,0.09,1.06,10215,10920,,,,1,,,
0.21,0.08,1.04,10222,10937,,,,1,,,
0.2,0.05,1.02,10328,11026,,,,1,,,
0.21,0.06,1.05,10235,10957,,,,1,,,
0.21,0.09,1.05,10121,10817,,,,1,,,
0.21,0.11,1.05,10157,10922,,,,1,,,
0.21,0.06,1.04,10225,11070,,,,1,,,
0.2,0.1,1.06,10199,10979,,,,1,,,
0.2,0.08,1.02,10105,10869,,,,1,,,
0.2,0.06,0.98,10214,10983,,,,1,,,
0.19,0.09,0.99,10244,10961,,,,1,,,
0.2,0.1,1.01,10321,11072,,,,1,,,
0.19,0.11,1.05,10236,11020,,,,1,,,
0.21,0.11,1.02,10247,10905,,,,1,,,
0.2,0.1,1.05,10130,10991,,,,1,,,
0.17,0.15,1.05,10300,11078,,,,1,,,
0.17,0.08,1,10312,10970,,,,1,,,
0.2,0.06,1.02,10244,10984,,,,1,,,
0.2,0.09,1.02,10134,10909,,,,1,,,
0.2,0.14,0.99,10242,10978,,,,1,,,
0.17,0.11,1.01,10242,10987,,,,1,,,
0.19,0.11,1.06,10354,10934,,,,1,,,
0.19,0.11,1.08,10207,10943,,,,1,,,
0.19,0.1,1.05,10316,11045,,,,1,,,
0.2,0.1,1.05,10296,10982,,,,1,,,
0.2,0.13,1,10106,10874,,,,1,,,
0.19,0.04,1.05,10213,10936,,,,1,,,
0.21,0.09,1.05,10245,11020,,,,1,,,
0.21,0.13,1.05,10273,10904,,,,1,,,
0.2,0.09,1.04,10208,10918,,,,1,,,
0.19,0.06,1.02,10078,10792,,,,1,,,
0.2,0.1,1.02,10170,10767,,,,1,,,
0.19,0.13,1.02,10163,10865,,,,1,,,
0.2,0.13,1.06,10183,10848,,,,1,,,
0.19,0.09,1.08,10199,10846,,,,1,,,
0.17,0.06,1.04,10059,10762,,,,1,,,
0.2,0.1,1.05,10151,10714,,,,1,,,
0.2,0.09,1.02,10132,10860,,,,1,,,
0.2,0.11,0.99,10197,10885,,,,1,,,
0.19,0.09,1,10236,10996,,,,1,,,
0.16,0.08,1.06,10277,10918,,,,1,,,
0.2,0.06,1.02,10177,10872,,,,1,,,
0.2,0.13,1.05,10236,10935,,,,1,,,
0.2,0.1,1.05,10297,10990,,,,1,,,
0.2,0.09,1,10148,10758,,,,1,,,
0.2,0.1,1.04,10108,10895,,,,1,,,
0.17,0.09,1.08,10198,10933,,,,1,,,
0.17,0.09,1.04,10161,10879,,,,1,,,
0.2,0.1,1.05,10037,10788,,,,1,,,
0.21,0.13,1.02,10156,10902,,,,1,,,
0.22,0.15,1.01,10197,10944,,,,1,,,
0.19,0.1,1.08,10182,10908,,,,1,,,
0.19,0.11,1.05,10148,10905,,,,1,,,
0.16,0.1,1.05,10200,10930,,,,1,,,
0.19,0.09,1.01,10298,10987,,,,1,,,
0.2,0.1,1.01,10220,10919,,,,1,,,
0.19,0.1,1.06,10111,10847,,,,1,,,
0.19,0.05,1.09,10331,11010,,,,1,,,
0.2,0.11,1.02,10167,10946,,,,1,,,
0.2,0.14,1.02,10196,10854,,,,1,,,
0.22,0.08,1.04,10070,10871,,,,1,,,
0.21,0.13,1.08,10188,10920,,,,1,,,
0.2,0.1,1.06,10187,10903,,,,1,,,
0.19,0.11,1,10276,10974,,,,1,,,
0.2,0.09,1,10217,10877,,,,1,,,
0.19,0.13,1.08,10139,10859,,,,1,,,
0.22,0.13,1.01,10158,10870,,,,1,,,
0.19,0.09,1.02,10270,10998,,,,1,,,
0.2,0.1,1.05,10148,10892,,,,1,,,
0.2,0.08,1.02,10082,10708,,,,1,,,
0.19,0.1,1.04,10096,10819,,,,1,,,
0.2,0.08,1.08,10173,10837,,,,1,,,
0.2,0.06,1.06,10231,10962,,,,1,,,
0.21,0.08,0.99,10202,10848,,,,1,,,
0.2,0.06,1.04,10196,10805,,,,1,,,
0.2,0.1,1.06,10179,10858,,,,1,,,
0.19,0.09,1.04,10026,10742,,,,1,,,
0.17,0.11,1.06,10120,10820,,,,1,,,
0.19,0.1,1.02,10159,10854,,,,1,,,
0.2,0.09,0.98,10183,10832,,,,1,,,
0.21,0.11,0.94,10128,10830,,,,1,,,
0.19,0.09,1.04,10172,10846,,,,1,,,
0.19,0.1,1.09,10260,10915,,,,1,,,
0.19,0.09,1.05,10170,10817,,,,1,,,
0.19,0.1,1.05,10018,10774,,,,1,,,
0.2,0.1,1.01,10141,10813,,,,1,,,
0.19,0.11,0.95,10139,10817,,,,1,,,
0.19,0.1,1.01,10282,10901,,,,1,,,
0.2,0.1,1.01,10180,10843,,,,1,,,
0.17,0.1,0.99,10162,10822,,,,1,,,
0.19,0.11,1.05,10265,10912,,,,1,,,
0.15,0.11,1.05,10106,10731,,,,1,,,
0.17,0.08,1.06,10117,10777,,,,1,,,
0.17,0.11,1.06,10132,10820,,,,1,,,
0.2,0.13,1.04,10279,10912,,,,1,,,
0.21,0.11,1.04,10130,10832,,,,1,,,
0.19,0.11,1.04,10171,10819,,,,1,,,
0.2,0.09,1.06,10054,10723,,,,1,,,
0.16,0.1,1.02,10126,10813,,,,1,,,
0.19,0.09,1.05,10131,10815,,,,1,,,
0.2,0.11,1.06,10262,10931,,,,1,,,
0.17,0.14,1.02,10140,10698,,,,1,,,
0.19,0.11,1,10137,10785,,,,1,,,
0.19,0.13,1.05,10128,10995,,,,1,,,
0.2,0.14,1.02,10227,10810,,,,1,,,
0.19,0.1,1.01,10161,10819,,,,1,,,
0.2,0.08,1.04,10005,10700,,,,1,,,
0.19,0.1,1.06,10118,10811,,,,1,,,
0.17,0.1,1.06,10129,10841,,,,1,,,
0.2,0.08,1.08,10269,10933,,,,1,,,
0.19,0.08,1.02,10191,10812,,,,1,,,
0.19,0.05,1.02,10075,10709,,,,1,,,
0.17,0.04,1.05,10065,10783,,,,1,,,
0.17,0.04,1.08,10252,10890,,,,1,,,
0.19,0.04,1.04,10152,10826,,,,1,,,
0.19,0.06,1.02,10128,10989,,,,1,,,
0.2,0.09,1.02,10257,10830,,,,1,,,
0.17,0.09,1.06,10119,10821,,,,1,,,
0.2,0.1,1.05,10002,10692,,,,1,,,
0.19,0.06,1.09,10079,10771,,,,1,,,
0.17,0.06,1.01,10236,10789,,,,1,,,
0.17,0.05,1.01,10153,10836,,,,1,,,
0.2,0.1,1.05,10020,10701,,,,1,,,
0.19,0.06,1.08,10100,10829,,,,1,,,
0.16,0.09,1.06,10152,10817,,,,1,,,
0.17,0.08,1.05,10129,10714,,,,1,,,
0.17,0.05,1.06,10085,10773,,,,1,,,
0.17,0.11,0.99,10142,10811,,,,1,,,
0.2,0.08,1.04,10143,10931,,,,1,,,
0.2,0.08,1.06,10204,10861,,,,1,,,
0.19,0.08,1.06,10100,10902,,,,1,,,
0.2,0.05,1.08,10137,10811,,,,1,,,
0.2,0.08,1.08,10058,10669,,,,1,,,
0.2,0.05,1.06,10144,10835,,,,1,,,
0.2,0.04,1.05,10273,10930,,,,1,,,
0.19,0.08,1.02,10132,10833,,,,1,,,
0.2,0.11,1.05,10127,10842,,,,1,,,
0.2,0.1,1.01,10256,10912,,,,1,,,
0.2,0.09,1.02,10150,10839,,,,1,,,
0.19,0.1,1.04,10005,10766,,,,1,,,
0.2,0.1,1.02,10112,10846,,,,1,,,
0.17,0.08,1.06,10214,10913,,,,1,,,
0.15,0.08,1.1,10115,10866,,,,1,,,
0.19,0.09,1.02,10024,10755,,,,1,,,
0.2,0.06,1,10110,10840,,,,1,,,
0.19,0.06,1.01,10156,10856,,,,1,,,
0.19,0.08,1.04,10164,10895,,,,1,,,
0.19,0.1,1.02,10219,10832,,,,1,,,
0.2,0.05,1.05,10180,10879,,,,1,,,
0.2,0.08,1.06,10035,10775,,,,1,,,
0.17,0.05,1.05,10139,10862,,,,1,,,
0.17,0.1,1.02,10058,10737,,,,1,,,
0.2,0.11,1.06,10097,10854,,,,1,,,
0.17,0.08,1.06,10160,10882,,,,1,,,
0.19,0.05,1.04,10162,11017,,,,1,,,
0.2,0.09,1.06,10291,10988,,,,1,,,
0.17,0.08,1.05,10139,10952,,,,1,,,
0.19,0.1,1.04,10004,10809,,,,1,,,
0.17,0.09,1,10133,10908,,,,1,,,
0.2,0.08,1.05,10172,10933,,,,1,,,
0.2,0.09,1,10216,10942,,,,1,,,
0.2,0.1,1.02,10195,10808,,,,1,,,
0.19,0.11,1.01,10066,10902,,,,1,,,
0.2,0.14,1.04,10160,10911,,,,1,,,
0.2,0.14,1.04,10165,10951,,,,1,,,
0.2,0.14,1,10072,10912,,,,1,,,
0.2,0.09,0.99,10163,10850,,,,1,,,
0.19,0.1,1.04,10169,10906,,,,1,,,
0.19,0.11,1.04,10185,11019,,,,1,,,
0.2,0.1,1.02,10232,10789,,,,1,,,
0.2,0.09,1.05,10094,10871,,,,1,,,
0.17,0.08,0.98,10145,10880,,,,1,,,
0.19,0.06,1.02,10123,11008,,,,1,,,
0.2,0.09,1.06,10253,10913,,,,1,,,
0.19,0.09,1.04,10148,10901,,,,1,,,
0.17,0.1,1.05,10021,10777,,,,1,,,
0.19,0.1,1.01,10117,10860,,,,1,,,
0.2,0.06,1.02,10166,10916,,,,1,,,
0.2,0.08,1.01,10175,10864,,,,1,,,
0.16,0.13,1.05,10147,10727,,,,1,,,
0.19,0.08,1.02,10069,10842,,,,1,,,
0.19,0.06,1.05,10154,10868,,,,1,,,
0.2,0.08,1.06,10145,10943,,,,1,,,
0.2,0.1,1.1,10151,10881,,,,1,,,
0.19,0.09,1.04,10231,10986,,,,1,,,
0.2,0.13,1.02,10186,10888,,,,1,,,
0.2,0.1,0.99,10112,10711,,,,1,,,
0.17,0.08,1.02,10077,10848,,,,1,,,
0.19,0.1,1.02,10155,10887,,,,1,,,
0.19,0.09,1.01,10218,10986,,,,1,,,
0.21,0.09,1.06,10202,10854,,,,1,,,
0.2,0.09,1.06,10134,10890,,,,1,,,
0.17,0.11,1.02,10014,10802,,,,1,,,
0.2,0.13,1.05,10117,10883,,,,1,,,
0.16,0.05,1.05,10115,10899,,,,1,,,
0.17,0.04,1.06,10303,10987,,,,1,,,
0.19,0.11,1.05,10180,10886,,,,1,,,
0.17,0.14,1.06,10135,10826,,,,1,,,
0.21,0.11,0.99,10018,10808,,,,1,,,
0.19,0.1,0.96,10115,10884,,,,1,,,
0.19,0.08,1.04,10155,10922,,,,1,,,
0.2,0.08,1.08,10236,10908,,,,1,,,
0.19,0.06,1.06,10154,10876,,,,1,,,
0.2,0.08,1.01,10079,10861,,,,1,,,
0.21,0.11,1.04,10128,10964,,,,1,,,
0.2,0.11,1.04,10261,10922,,,,1,,,
0.19,0.1,1.02,10169,10882,,,,1,,,
0.19,0.06,1.08,10108,10863,,,,1,,,
0.21,0.09,1.06,10134,10699,,,,1,,,
0.2,0.06,1.04,10059,10833,,,,1,,,
0.2,0.09,1.08,10147,10884,,,,1,,,
0.19,0.09,1.06,10116,10986,,,,1,,,
0.19,0.08,1.04,10214,10894,,,,1,,,
0.2,0.06,1.06,10131,10902,,,,1,,,
0.19,0.11,1.02,10046,10750,,,,1,,,
0.19,0.13,1.04,10136,10866,,,,1,,,
0.15,0.08,1.02,10113,10857,,,,1,,,
0.16,0.06,1.01,10235,10983,,,,1,,,
0.17,0.09,1.04,10170,10913,,,,1,,,
0.17,0.1,1.02,10134,10882,,,,1,,,
0.19,0.11,0.99,9993,10755,,,,1,,,
0.19,0.08,1,10115,10856,,,,1,,,
0.17,0.09,0.99,10132,10880,,,,1,,,
0.19,0.06,0.99,10223,10966,,,,1,,,
0.15,0.08,1,10096,10710,,,,1,,,
0.2,0.06,1.05,10052,10824,,,,1,,,
0.16,0.05,1.08,10146,10889,,,,1,,,
0.19,0.09,1.05,10118,10949,,,,1,,,
0.17,0.08,1.02,10223,10964,,,,1,,,
0.15,0.09,1.05,10143,10876,,,,1,,,
0.19,0.1,1.05,10215,10936,,,,1,,,
0.17,0.09,1.06,10136,10903,,,,1,,,
0.2,0.14,0.99,10072,10788,,,,1,,,
0.2,0.11,1,10084,10858,,,,1,,,
0.19,0.09,1.04,10140,10967,,,,1,,,
0.22,0.09,1.01,10157,10788,,,,1,,,
0.2,0.1,1.02,10118,10856,,,,1,,,
0.16,0.08,1.06,10167,10858,,,,1,,,
0.15,0.08,1.05,10229,10976,,,,1,,,
0.15,0.09,1.02,10109,10860,,,,1,,,
0.19,0.08,1.04,10206,10905,,,,1,,,
0.2,0.08,1.02,10097,10827,,,,1,,,
0.21,0.03,1,9980,10738,,,,1,,,
0.2,0.08,0.99,10079,10837,,,,1,,,
0.2,0.03,1,10132,10847,,,,1,,,
0.17,0.06,1.02,10077,10738,,,,1,,,
0.17,0.09,1.01,10069,10851,,,,1,,,
0.19,0.11,1.01,10112,10854,,,,1,,,
0.22,0.09,1.04,10230,10955,,,,1,,,
0.21,0.1,1.06,10128,10863,,,,1,,,
0.2,0.1,1.06,10139,10815,,,,1,,,
0.14,0.05,1.05,10126,10846,,,,1,,,
0.16,0.09,1.01,10120,11005,,,,1,,,
0.2,0.08,1.06,10202,10860,,,,1,,,
0.2,0.06,1.08,10117,10840,,,,1,,,
0.2,0.06,1.04,9999,10719,,,,1,,,
0.2,0.09,1.08,10105,10822,,,,1,,,
0.2,0.1,1.04,10104,10826,,,,1,,,
0.19,0.1,1.02,10107,10823,,,,1,,,
0.19,0.08,1.04,9992,10713,,,,1,,,
0.19,0.08,1.09,10095,10834,,,,1,,,
0.19,0.09,1.05,10184,10901,,,,1,,,
0.2,0.08,1.04,9976,10687,,,,1,,,
0.2,0.08,1.05,10080,10824,,,,1,,,
0.19,0.05,1.06,10132,10838,,,,1,,,
0.2,0.09,1.05,10197,10906,,,,1,,,
0.19,0.04,1.05,10136,10850,,,,1,,,
0.2,0.1,1.04,9988,10733,,,,1,,,
0.21,0.1,1.05,10066,10844,,,,1,,,
0.21,0.13,1,10122,10840,,,,1,,,
0.2,0.13,1,10118,10950,,,,1,,,
0.2,0.11,1.04,10189,10877,,,,1,,,
0.19,0.1,1.06,10130,10759,,,,1,,,
0.17,0.09,1.05,10110,10854,,,,1,,,
0.21,0.08,1.05,10130,10863,,,,1,,,
0.2,0.09,1.01,10244,10975,,,,1,,,
0.19,0.11,1.05,10167,10953,,,,1,,,
0.19,0.09,1.04,10229,10908,,,,1,,,
0.2,0.08,1.09,10139,10863,,,,1,,,
0.17,0.04,1.08,10042,10778,,,,1,,,
0.19,0.1,1.08,10087,10864,,,,1,,,
0.2,0.1,1.06,10123,10896,,,,1,,,
0.17,0.06,1.04,10277,10988,,,,1,,,
0.19,0.05,1.09,10089,10879,,,,1,,,
0.19,0.1,1.02,10116,10784,,,,1,,,
0.2,0.11,1.08,10073,10823,,,,1,,,
0.19,0.08,1.08,10115,10846,,,,1,,,
0.19,0.11,1.02,10094,10792,,,,1,,,
0.2,0.09,1.05,10217,10922,,,,1,,,
0.2,0.05,1.01,10043,10708,,,,1,,,
0.2,0.09,1.05,10086,10819,,,,1,,,
0.2,0.09,1.04,10101,10816,,,,1,,,
0.2,0.11,1.02,10225,10914,,,,1,,,
0.19,0.14,1.01,10095,10769,,,,1,,,
0.19,0.1,1,9954,10695,,,,1,,,
0.16,0.05,1.04,10058,10786,,,,1,,,
0.19,0.04,1.04,10086,10807,,,,1,,,
0.19,0.11,1.08,10093,10900,,,,1,,,
0.2,0.09,1.06,10117,10798,,,,1,,,
0.2,0.13,1.04,9983,10706,,,,1,,,
0.2,0.13,1.04,10013,10805,,,,1,,,
0.19,0.06,1.01,10172,10872,,,,1,,,
0.2,0.11,0.99,10095,10800,,,,1,,,
0.22,0.13,1.04,10099,10812,,,,1,,,
0.21,0.11,1.04,10039,10717,,,,1,,,
0.21,0.1,1.05,10045,10754,,,,1,,,
0.21,0.05,1.05,10105,10922,,,,1,,,
0.2,0.08,1.04,10057,10814,,,,1,,,
0.19,0.08,1.06,10051,10794,,,,1,,,
0.2,0.06,1.05,10111,10806,,,,1,,,
0.2,0.06,1.05,10164,10788,,,,1,,,
0.2,0.13,1,10086,10651,,,,1,,,
0.2,0.13,1.11,9972,10746,,,,1,,,
0.19,0.06,1.05,10096,10801,,,,1,,,
0.2,0.08,1.02,10090,10866,,,,1,,,
0.2,0.05,0.93,10185,10871,,,,1,,,
0.19,0.06,0.98,10097,10695,,,,1,,,
0.2,0.08,1.02,10011,10753,,,,1,,,
0.21,0.05,1.05,10081,10800,,,,1,,,
0.21,0.09,0.98,10164,10916,,,,1,,,
0.2,0.08,1.01,10057,10759,,,,1,,,
0.17,0.08,1.05,10086,10630,,,,1,,,
0.19,0.06,1.06,9979,10745,,,,1,,,
0.17,0.09,0.99,10084,10795,,,,1,,,
0.2,0.09,1.08,10086,10826,,,,1,,,
0.2,0.09,1.04,10181,10876,,,,1,,,
0.19,0.09,1.04,10140,10784,,,,1,,,
0.2,0.08,1.06,9953,10670,,,,1,,,
0.2,0.08,1.04,10029,10776,,,,1,,,
0.2,0.08,1.04,10204,10894,,,,1,,,
0.19,0.09,1.04,10111,10815,,,,1,,,
0.2,0.08,1.1,10074,10624,,,,1,,,
0.19,0.06,1.06,10007,10751,,,,1,,,
0.2,0.09,1.04,10093,10766,,,,1,,,
0.19,0.06,1.04,10076,10837,,,,1,,,
0.2,0.08,1.04,10159,10805,,,,1,,,
0.19,0.09,1.02,10084,10790,,,,1,,,
0.19,0.06,1.04,9951,10593,,,,1,,,
0.2,0.09,1.02,10056,10780,,,,1,,,
0.2,0.06,1.04,9962,10618,,,,1,,,
0.19,0.04,1.05,10019,10730,,,,1,,,
0.2,0.09,1.04,10048,10721,,,,1,,,
0.19,0.06,1.08,10075,10910,,,,1,,,
0.17,0.09,1.06,10209,10851,,,,1,,,
0.17,0.06,1.04,10026,10793,,,,1,,,
0.16,0.09,1.02,10042,10608,,,,1,,,
0.19,0.09,1.02,9980,10701,,,,1,,,
0.19,0.1,1.08,10064,10747,,,,1,,,
0.2,0.09,1.02,10060,10763,,,,1,,,
0.2,0.03,1.04,10076,10780,,,,1,,,
0.19,0.08,1.02,9980,10664,,,,1,,,
0.21,0.05,1.04,10062,10749,,,,1,,,
0.19,0.04,1.05,10069,10741,,,,1,,,
0.19,0.09,1.05,10148,10891,,,,1,,,
0.19,0.11,0.98,10030,10767,,,,1,,,
0.2,0.09,0.98,10073,10655,,,,1,,,
0.2,0.08,1,9957,10690,,,,1,,,
0.19,0.1,1.01,10067,10746,,,,1,,,
0.2,0.13,1.05,10065,10770,,,,1,,,
0.2,0.11,1.05,10075,10612,,,,1,,,
0.17,0.13,1.06,9964,10739,,,,1,,,
0.19,0.06,1.04,10072,10770,,,,1,,,
0.19,0.05,1.06,10072,10795,,,,1,,,
0.19,0.05,0.99,10128,10740,,,,1,,,
0.2,0.06,1,10050,10782,,,,1,,,
0.2,0.11,1.01,10038,10774,,,,1,,,
0.21,0.08,1.04,10221,10869,,,,1,,,
0.17,0.05,1.05,10056,10785,,,,1,,,
0.19,0.08,1.02,10060,10753,,,,1,,,
0.19,0.05,1.01,9975,10661,,,,1,,,
0.21,0.08,1.05,10043,10773,,,,1,,,
0.19,0.08,1.02,10079,10769,,,,1,,,
0.2,0.08,1.05,10170,10834,,,,1,,,
0.2,0.06,1.04,10071,10650,,,,1,,,
0.2,0.09,0.99,9986,10754,,,,1,,,
0.16,0.09,1.01,10087,10781,,,,1,,,
0.21,0.08,1.04,10071,10791,,,,1,,,
0.2,0.09,1.05,10061,10626,,,,1,,,
0.2,0.08,1.06,9964,10703,,,,1,,,
0.19,0.05,1.09,10067,10752,,,,1,,,
0.17,0.08,1.04,10050,10749,,,,1,,,
0.2,0.08,1.06,10183,10762,,,,1,,,
0.19,0.08,1.04,10203,10863,,,,1,,,
0.2,0.08,1.05,10117,10693,,,,1,,,
0.17,0.06,1.05,10031,10788,,,,1,,,
0.2,0.06,1.05,10084,10781,,,,1,,,
0.2,0.08,1.09,10223,10927,,,,1,,,
0.21,0.04,1.06,10065,10716,,,,1,,,
0.2,0.08,1.09,10050,10784,,,,1,,,
0.2,0.1,1.08,10093,10829,,,,1,,,
0.19,0.09,1.04,10162,10908,,,,1,,,
0.19,0.06,1.05,10169,10837,,,,1,,,
0.21,0.04,1.08,10090,10897,,,,1,,,
0.21,0.08,1.08,10067,10772,,,,1,,,
0.2,0.04,1.05,10109,10866,,,,1,,,
0.21,0.09,1.04,10133,10858,,,,1,,,
0.21,0.09,1.01,10125,10890,,,,1,,,
