time(second),IR,RED
420.66,8414,9984
420.68,8449,10052
420.7,8404,10090
420.72,8467,10002
420.74,8440,10078
420.76,8387,10042
420.78,8434,10004
420.8,8417,10090
420.82,8380,10024
420.84,8420,10062
420.86,8455,10102
420.88,8460,10091
420.9,8344,10073
420.92,8441,10038
420.94,8425,10079
420.96,8388,10051
420.98,8385,9997
421,8423,10098
421.02,8393,10050
421.04,8376,10080
421.06,8371,10048
421.08,8393,10001
421.1,8444,10102
421.12,8383,10045
421.14,8431,10013
421.16,8383,10032
421.18,8354,10035
421.2,8394,9989
421.22,8436,10105
421.24,8376,10006
421.26,8434,9986
421.28,8409,10094
421.3,8377,10008
421.32,8382,10012
421.34,8439,10086
421.36,8361,10025
421.38,8388,9981
421.4,8439,10095
421.42,8365,10057
421.44,8384,10044
421.46,8439,10083
421.48,8398,10114
421.5,8432,10036
421.52,8434,10037
421.54,8359,10052
421.56,8360,9982
421.58,8401,9936
421.6,8378,10006
421.62,8311,9902
421.64,8380,9883
421.66,8364,9841
421.68,8340,9911
421.7,8296,9840
421.72,8341,9802
421.74,8308,9835
421.76,8284,9673
421.78,8234,9570
421.8,8171,9488
421.82,8190,9476
421.84,8230,9675
421.86,8216,9677
421.88,8307,9818
421.9,8258,9843
421.92,8367,9889
421.94,8354,9882
421.96,8376,9972
421.98,8415,9958
422,8385,9986
422.02,8377,9908
422.04,8398,9982
422.06,8365,9928
422.08,8414,9923
422.1,8358,9996
422.12,8363,9930
422.14,8429,9933
422.16,8326,9961
422.18,8421,9966
422.2,8350,9940
422.22,8413,9897
422.24,8355,9964
422.26,8345,9966
422.28,8353,9953
422.3,8409,9953
422.32,8383,9986
422.34,8369,9959
422.36,8380,9919
422.38,8405,9959
422.4,8398,9986
422.42,8377,9987
422.44,8446,10050
422.46,8401,10010
422.48,8339,9989
422.5,8430,9982
422.52,8407,10008
422.54,8383,9921
422.56,8344,9933
422.58,8417,9944
422.6,8390,9902
422.62,8428,10040
422.64,8432,9991
422.66,8429,10004
422.68,8342,9937
422.7,8416,10023
422.72,8379,9951
422.74,8420,9992
422.76,8331,9971
422.78,8440,10023
422.8,8400,9993
422.82,8419,9967
422.84,8398,10044
422.86,8452,10035
422.88,8408,10039
422.9,8441,9956
422.92,8358,9939
422.94,8376,9956
422.96,8374,9973
422.98,8432,9988
423,8406,10010
423.02,8382,10003
423.04,8439,9990
423.06,8375,9985
423.08,8328,9992
423.1,8422,9973
423.12,8425,10011
423.14,8351,9974
423.16,8408,9971
423.18,8397,9998
423.2,8442,10034
423.22,8380,10054
423.24,8407,10035
423.26,8466,10030
423.28,8423,10111
423.3,8405,10003
423.32,8429,10018
423.34,8407,10002
423.36,8447,9995
423.38,8380,9991
423.4,8425,9976
423.42,8424,10015
423.44,8343,9967
423.46,8411,10019
423.48,8413,10028
423.5,8436,9987
423.52,8400,10063
423.54,8437,10025
423.56,8428,10084
423.58,8401,10051
423.6,8477,10119
423.62,8425,10167
423.64,8432,10125
423.66,8473,10118
423.68,8475,10169
423.7,8432,10090
423.72,8480,10129
423.74,8372,10076
423.76,8476,10092
423.78,8479,10036
423.8,8476,10099
423.82,8434,10068
423.84,8475,10076
423.86,8444,10100
423.88,8397,10067
423.9,8441,10042
423.92,8462,10064
423.94,8430,10056
423.96,8458,10034
423.98,8392,9885
424,8247,9555
424.02,8203,9336
424.04,8099,9144
424.06,8007,9131
424.08,8078,9099
424.1,8086,9147
424.12,8072,9203
424.14,8123,9181
424.16,8121,9309
424.18,8140,9460
424.2,8205,9550
424.22,8311,9681
424.24,8263,9772
424.26,8288,9786
424.28,8426,9908
424.3,8406,9911
424.32,8364,9937
424.34,8346,9826
424.36,8407,9917
424.38,8348,9891
424.4,8383,9915
424.42,8329,9892
424.44,8397,9945
424.46,8360,9868
424.48,8421,9869
424.5,8335,9924
424.52,8401,9964
424.54,8384,9967
424.56,8399,9950
424.58,8371,9976
424.6,8361,9961
424.62,8396,9970
424.64,8385,9914
424.66,8356,9935
424.68,8422,9866
424.7,8334,9921
424.72,8366,9828
424.74,8408,9904
424.76,8369,9936
424.78,8340,9894
424.8,8414,9928
424.82,8349,9914
424.84,8369,9912
424.86,8414,9945
424.88,8409,9982
424.9,8357,9936
424.92,8416,9978
424.94,8372,9936
424.96,8444,9976
424.98,8372,10008
425,8382,9887
425.02,8406,9940
425.04,8353,9920
425.06,8376,9909
425.08,8354,9949
425.1,8351,9919
425.12,8422,9902
425.14,8421,9921
425.16,8352,9936
425.18,8372,9938
425.2,8395,9946
425.22,8335,9901
425.24,8393,9889
425.26,8388,9918
425.28,8317,9894
425.3,8425,9915
425.32,8370,9831
425.34,8420,9925
425.36,8366,9878
425.38,8334,9862
425.4,8401,9863
425.42,8378,9918
425.44,8350,9897
425.46,8383,9919
425.48,8364,9954
425.5,8367,9959
425.52,8384,9959
425.54,8417,9962
425.56,8377,9988
425.58,8420,9969
425.6,8345,9969
425.62,8405,10059
425.64,8398,9935
425.66,8445,9926
425.68,8424,9942
425.7,8321,9917
425.72,8422,9961
425.74,8428,9971
425.76,8384,9975
425.78,8369,9956
425.8,8370,9967
425.82,8381,9944
425.84,8411,9936
425.86,8370,9944
425.88,848391,9903
425.9,8372,9863
425.92,8353,9804
425.94,8390,9839
425.96,8380,9902
425.98,8355,9852
426,8401,9835
426.02,8385,9920
426.04,8414,9917
426.06,8384,9899
426.08,8375,9847
426.1,8377,9922
426.12,8376,9853
426.14,8384,9786
426.16,8339,9846
426.18,8358,9786
426.2,8338,9801
426.22,8376,9750
426.24,8319,9800
426.26,8398,9860
426.28,8368,9860
426.3,8322,9837
426.32,8397,9816
426.34,8379,9855
426.36,8355,9869
426.38,8370,9792
426.4,8424,9889
426.42,8401,9956
426.44,8366,9862
426.46,8362,9827
426.48,8414,9814
426.5,8311,9796
426.52,8351,9761
426.54,8391,9746
426.56,8332,9841
426.58,8383,9762
426.6,8378,9859
426.62,8393,9781
426.64,8339,9809
426.66,8386,9824
426.68,8396,9852
426.7,8333,9846
426.72,8355,9813
426.74,8402,9847
426.76,8371,9823
426.78,8384,9813
426.8,8365,9882
426.82,8362,9735
426.84,8316,9776
426.86,8339,9713
426.88,8346,9743
426.9,8348,9844
426.92,8334,9776
426.94,8358,9745
426.96,8394,9816
426.98,8346,9832
427,8357,9798
427.02,8388,9836
427.04,8292,9845
427.06,8382,9825
427.08,8367,9884
427.1,8334,9787
427.12,8382,9921
427.14,8362,9826
427.16,8371,9857
427.18,8416,9866
427.2,8394,9869
427.22,8338,9795
427.24,8344,9795
427.26,8400,9853
427.28,8357,9852
427.3,8366,9819
427.32,8410,9836
427.34,8385,9864
427.36,8330,9854
427.38,8382,9859
427.4,8366,9877
427.42,8367,9790
427.44,8319,9812
427.46,8415,9858
427.48,8376,9873
427.5,8359,9831
427.52,8408,9827
427.54,8387,9880
427.56,8385,9854
427.58,8354,9759
427.6,8347,9870
427.62,8369,9767
427.64,8373,9812
427.66,8395,9802
427.68,8376,9870
427.7,8340,9834
427.72,8388,9795
427.74,8329,9876
427.76,8378,9862
427.78,8392,9914
427.8,8378,9862
427.82,8386,9813
427.84,8366,9905
427.86,8378,9846
427.88,8391,9903
427.9,8372,9863
427.92,8353,9804
427.94,8390,9839
427.96,8380,9902
427.98,8355,9852
428,8401,9835
428.02,8385,9920
428.04,8414,9917
428.06,8384,9899
428.08,8375,9847
428.1,8377,9922
428.12,8376,9853
428.14,8384,9786
428.16,8339,9846
428.18,8358,9786
428.2,8338,9801
428.22,8376,9750
428.24,8319,9800
428.26,8398,9860
428.28,8368,9860
428.3,8322,9837
428.32,8397,9816
428.34,8379,9855
428.36,8355,9869
428.38,8370,9792
428.4,8424,9889
428.42,8401,9956
428.44,8366,9862
428.46,8362,9827
428.48,8414,9814
428.5,8311,9796
428.52,8351,9761
428.54,8391,9746
428.56,8332,9841
428.58,8383,9762
428.6,8378,9859
428.62,8393,9781
428.64,8339,9809
428.66,8386,9824
428.68,8396,9852
428.7,8333,9846
428.72,8355,9813
428.74,8402,9847
428.76,8371,9823
428.78,8384,9813
428.8,8365,9882
428.82,8362,9735
428.84,8316,9776
428.86,8339,9713
428.88,8346,9743
428.9,8348,9844
428.92,8334,9776
428.94,8358,9745
428.96,8394,9816
428.98,8346,9832
429,8357,9798
429.02,8388,9836
429.04,8292,9845
429.06,8382,9825
429.08,8367,9884
429.1,8334,9787
429.12,8382,9921
429.14,8362,9826
429.16,8371,9857
429.18,8416,9866
429.2,8394,9869
429.22,8338,9795
429.24,8344,9795
429.26,8400,9853
429.28,8357,9852
429.3,8366,9819
429.32,8410,9836
429.34,8385,9864
429.36,8330,9854
429.38,8382,9859
429.4,8366,9877
429.42,8367,9790
429.44,8319,9812
429.46,8415,9858
429.48,8376,9873
429.5,8359,9831
429.52,8408,9827
429.54,8387,9880
429.56,8385,9854
429.58,8354,9759
429.6,8347,9870
429.62,8369,9767
429.64,8373,9812
429.66,8395,9802
429.68,8376,9870
429.7,8340,9834
429.72,8388,9795
429.74,8329,9876
429.76,8378,9862
429.78,8392,9914
429.8,8378,9862
429.82,8386,9813
429.84,8366,9905
429.86,8378,9846
429.88,8376,9829
429.9,8362,9865
429.92,8404,9903
429.94,8412,9887
429.96,8362,9872
429.98,8414,9855
430,8384,9938
430.02,8377,9845
430.04,8374,9940
430.06,8369,9893
430.08,8399,9924
430.1,8368,9914
430.12,8440,9878
430.14,8347,9924
430.16,8404,9896
430.18,8379,9852
430.2,8338,9796
430.22,8422,9882
430.24,8370,9853
430.26,8303,9844
430.28,8404,9808
430.3,8360,9803
430.32,8316,9757
430.34,8367,9749
430.36,8325,9771
430.38,8349,9776
430.4,8394,9845
430.42,8382,9826
430.44,8389,9935
430.46,8371,9857
430.48,8412,9861
430.5,8341,9803
430.52,8403,9782
430.54,8427,9845
430.56,8383,9869
430.58,8336,9855
430.6,8378,9814
430.62,8421,9927
430.64,8348,9875
430.66,8341,9873
430.68,8391,9848
430.7,8386,9986
430.72,8389,9884
430.74,8425,9956
430.76,8365,9939
430.78,8465,9933
430.8,8356,9914
430.82,8367,9827
430.84,8413,9837
430.86,8399,9937
430.88,8385,9890
430.9,8346,9874
430.92,8390,9962
430.94,8422,9902
430.96,8389,9889
430.98,8425,10022
431,8416,9993
431.02,8428,9940
431.04,8439,10054
431.06,8400,9964
431.08,8443,9973
431.1,8392,9956
431.12,8399,9890
431.14,8417,9912
431.16,8444,9969
431.18,8366,9930
431.2,8421,9915
431.22,8427,9925
431.24,8384,9961
431.26,8396,9869
431.28,8442,9928
431.3,8455,9919
431.32,8386,9944
431.34,8440,9930
431.36,8385,9920
431.38,8419,9912
431.4,8375,9913
431.42,8376,9830
431.44,8387,9871
431.46,8349,9875
431.48,8371,9905
431.5,8370,9873
431.52,8412,9881
431.54,8339,9937
431.56,8415,9945
431.58,8411,9965
431.6,8394,10018
431.62,8420,9933
431.64,8408,10054
431.66,8427,10025
431.68,8478,10015
431.7,8462,10082
431.72,8402,9923
431.74,8382,9933
431.76,8387,9969
431.78,8389,9980
431.8,8488,9998
431.82,8434,10013
431.84,8398,9999
431.86,8438,9929
431.88,8391,9903
431.9,8372,9863
431.92,8353,9804
431.94,8390,9839
431.96,8380,9902
431.98,8355,9852
432,8401,9835
432.02,8385,9920
432.04,8414,9917
432.06,8384,9899
432.08,8375,9847
432.1,8377,9922
432.12,8376,9853
432.14,8384,9786
432.16,8339,9846
432.18,8358,9786
432.2,8338,9801
432.22,8376,9750
432.24,8319,9800
432.26,8398,9860
432.28,8368,9860
432.3,8322,9837
432.32,8397,9816
432.34,8379,9855
432.36,8355,9869
432.38,8370,9792
432.4,8424,9889
432.42,8401,9956
432.44,8366,9862
432.46,8362,9827
432.48,8414,9814
432.5,8311,9796
432.52,8351,9761
432.54,8391,9746
432.56,8332,9841
432.58,8383,9762
432.6,8378,9859
432.62,8393,9781
432.64,8339,9809
432.66,8386,9824
432.68,8396,9852
432.7,8333,9846
432.72,8355,9813
432.74,8402,9847
432.76,8371,9823
432.78,8384,9813
432.8,8365,9882
432.82,8362,9735
432.84,8316,9776
432.86,8339,9713
432.88,8346,9743
432.9,8348,9844
432.92,8334,9776
432.94,8358,9745
432.96,8394,9816
432.98,8346,9832
433,8357,9798
433.02,8388,9836
433.04,8292,9845
433.06,8382,9825
433.08,8367,9884
433.1,8334,9787
433.12,8382,9921
433.14,8362,9826
433.16,8371,9857
433.18,8416,9866
433.2,8394,9869
433.22,8338,9795
433.24,8344,9795
433.26,8400,9853
433.28,8357,9852
433.3,8366,9819
433.32,8410,9836
433.34,8385,9864
433.36,8330,9854
433.38,8382,9859
433.4,8366,9877
433.42,8367,9790
433.44,8319,9812
433.46,8415,9858
433.48,8376,9873
433.5,8359,9831
433.52,8408,9827
433.54,8387,9880
433.56,8385,9854
433.58,8354,9759
433.6,8347,9870
433.62,8369,9767
433.64,8373,9812
433.66,8395,9802
433.68,8376,9870
433.7,8340,9834
433.72,8388,9795
433.74,8329,9876
433.76,8378,9862
433.78,8392,9914
433.8,8378,9862
433.82,8386,9813
433.84,8366,9905
433.86,8378,9846
433.88,8376,9829
433.9,8362,9865
433.92,8404,9903
433.94,8412,9887
433.96,8362,9872
433.98,8414,9855
434,8384,9938
434.02,8377,9845
434.04,8374,9940
434.06,8369,9893
434.08,8399,9924
434.1,8368,9914
434.12,8440,9878
434.14,8347,9924
434.16,8404,9896
434.18,8379,9852
434.2,8338,9796
434.22,8422,9882
434.24,8370,9853
434.26,8303,9844
434.28,8404,9808
434.3,8360,9803
434.32,8316,9757
434.34,8367,9749
434.36,8325,9771
434.38,8349,9776
434.4,8394,9845
434.42,8382,9826
434.44,8389,9935
434.46,8371,9857
434.48,8412,9861
434.5,8341,9803
434.52,8403,9782
434.54,8427,9845
434.56,8383,9869
434.58,8336,9855
434.6,8378,9814
434.62,8421,9927
434.64,8348,9875
434.66,8341,9873
434.68,8391,9848
434.7,8386,9986
434.72,8389,9884
434.74,8425,9956
434.76,8365,9939
434.78,8465,9933
434.8,8356,9914
434.82,8367,9827
434.84,8413,9837
434.86,8399,9937
434.88,8385,9890
434.9,8346,9874
434.92,8390,9962
434.94,8422,9902
434.96,8389,9889
434.98,8425,10022
435,8416,9993
435.02,8428,9940
435.04,8439,10054
435.06,8400,9964
435.08,8443,9973
435.1,8392,9956
435.12,8399,9890
435.14,8417,9912
435.16,8444,9969
435.18,8366,9930
435.2,8421,9915
435.22,8427,9925
435.24,8384,9961
435.26,8396,9869
435.28,8442,9928
435.3,8455,9919
435.32,8386,9944
435.34,8440,9930
435.36,8385,9920
435.38,8419,9912
435.4,8375,9913
435.42,8376,9830
435.44,8387,9871
435.46,8349,9875
435.48,8371,9905
435.5,8370,9873
435.52,8412,9881
435.54,8339,9937
435.56,8415,9945
435.58,8411,9965
435.6,8394,10018
435.62,8420,9933
435.64,8408,10054
435.66,8427,10025
435.68,8478,10015
435.7,8462,10082
435.72,8402,9923
435.74,8382,9933
435.76,8387,9969
435.78,8389,9980
435.8,8488,9998
435.82,8434,10013
435.84,8398,9999
435.86,8438,9929
435.88,8420,10013
435.9,8385,9963
435.92,8395,9901
435.94,8380,9873
435.96,8382,9857
435.98,8367,9813
436,8384,9673
436.02,8260,9617
436.04,8326,9665
436.06,8261,9662
436.08,8301,9713
436.1,8312,9729
436.12,8316,9682
436.14,8356,9848
436.16,8376,9947
436.18,8358,9919
436.2,8443,9872
436.22,8327,9871
436.24,8338,9816
436.26,8344,9688
436.28,8238,9469
436.3,8239,9383
436.32,8211,9366
436.34,8172,9366
436.36,8274,9540
436.38,8261,9585
436.4,8280,9525
436.42,8290,9473
436.44,8205,9347
436.46,8139,9223
436.48,8071,9153
436.5,8094,9178
436.52,8204,9337
436.54,8189,9347
436.56,8258,9436
436.58,8234,9546
436.6,8301,9535
436.62,8211,9497
436.64,8245,9493
436.66,8221,9523
436.68,8248,9472
436.7,8253,9544
436.72,8229,9495
436.74,8284,9545
436.76,8208,9537
436.78,8301,9596
436.8,8355,9696
436.82,8376,9752
436.84,8342,9793
436.86,8402,9836
436.88,8379,9918
436.9,8388,9844
436.92,8384,9932
436.94,8396,9868
436.96,8500,9804
436.98,8436,9879
437,8396,9901
437.02,8366,9857
437.04,8447,9922
437.06,8402,9904
437.08,8445,9969
437.1,8427,10011
437.12,8445,10067
437.14,8411,10047
437.16,8497,10124
437.18,8462,10091
437.2,8521,10077
437.22,8452,10121
437.24,8558,10191
437.26,8480,10061
437.28,8539,10137
437.3,8458,10121
437.32,8514,10138
437.34,8473,10127
437.36,8522,10133
437.38,8494,10148
437.4,8497,10083
437.42,8563,10139
437.44,8455,10137
437.46,8494,10114
437.48,8479,10233
437.5,8496,10137
437.52,8487,10227
437.54,8492,10205
437.56,8549,10172
437.58,8500,10164
437.6,8537,10111
437.62,8464,18391
437.64,8372,9863
437.66,8353,9804
437.68,8390,9839
437.7,8380,9902
437.72,8355,9852
437.74,8401,9835
437.76,8385,9920
437.78,8414,9917
437.8,8384,9899
437.82,8375,9847
437.84,8377,9922
437.86,8376,9853
437.88,8384,9786
437.9,8339,9846
437.92,8358,9786
437.94,8338,9801
437.96,8376,9750
437.98,8319,9800
438,8398,9860
438.02,8368,9860
438.04,8322,9837
438.06,8397,9816
438.08,8379,9855
438.1,8355,9869
438.12,8370,9792
438.14,8424,9889
438.16,8401,9956
438.18,8366,9862
438.2,8362,9827
438.22,8414,9814
438.24,8311,9796
438.26,8351,9761
438.28,8391,9746
438.3,8332,9841
438.32,8383,9762
438.34,8378,9859
438.36,8393,9781
438.38,8339,9809
438.4,8386,9824
438.42,8396,9852
438.44,8333,9846
438.46,8355,9813
438.48,8402,9847
438.5,8371,9823
438.52,8384,9813
438.54,8365,9882
438.56,8362,9735
438.58,8316,9776
438.6,8339,9713
438.62,8346,9743
438.64,8348,9844
438.66,8334,9776
438.68,8358,9745
438.7,8394,9816
438.72,8346,9832
438.74,8357,9798
438.76,8388,9836
438.78,8292,9845
438.8,8382,9825
438.82,8367,9884
438.84,8334,9787
438.86,8382,9921
438.88,8362,9826
438.9,8371,9857
438.92,8416,9866
438.94,8394,9869
438.96,8338,9795
438.98,8344,9795
439,8400,9853
439.02,8357,9852
439.04,8366,9819
439.06,8410,9836
439.08,8385,9864
439.1,8330,9854
439.12,8382,9859
439.14,8366,9877
439.16,8367,9790
439.18,8319,9812
439.2,8415,9858
439.22,8376,9873
439.24,8359,9831
439.26,8408,9827
439.28,8387,9880
439.3,8385,9854
439.32,8354,9759
439.34,8347,9870
439.36,8369,9767
439.38,8373,9812
439.4,8395,9802
439.42,8376,9870
439.44,8340,9834
439.46,8388,9795
439.48,8329,9876
439.5,8378,9862
439.52,8392,9914
439.54,8378,9862
439.56,8386,9813
439.58,8366,9905
439.6,8378,9846
439.62,8376,9829
439.64,8362,9865
439.66,8404,9903
439.68,8412,9887
439.7,8362,9872
439.72,8414,9855
439.74,8384,9938
439.76,8377,9845
439.78,8374,9940
439.8,8369,9893
439.82,8399,9924
439.84,8368,9914
439.86,8440,9878
439.88,8347,9924
439.9,8404,9896
439.92,8379,9852
439.94,8338,9796
439.96,8422,9882
439.98,8370,9853
440,8303,9844
440.02,8404,9808
440.04,8360,9803
440.06,8316,9757
440.08,8367,9749
440.1,8325,9771
440.12,8349,9776
440.14,8394,9845
440.16,8382,9826
440.18,8389,9935
440.2,8371,9857
440.22,8412,9861
440.24,8341,9803
440.26,8403,9782
440.28,8427,9845
440.3,8383,9869
440.32,8336,9855
440.34,8378,9814
440.36,8421,9927
440.38,8348,9875
440.4,8341,9873
440.42,8391,9848
440.44,8386,9986
440.46,8389,9884
440.48,8425,9956
440.5,8365,9939
440.52,8465,9933
440.54,8356,9914
440.56,8367,9827
440.58,8413,9837
440.6,8399,9937
440.62,8385,9890
440.64,8346,9874
440.66,8390,9962
440.68,8422,9902
440.7,8389,9889
440.72,8425,10022
440.74,8416,9993
440.76,8428,9940
440.78,8439,10054
440.8,8400,9964
440.82,8443,9973
440.84,8392,9956
440.86,8399,9890
440.88,8417,9912
440.9,8444,9969
440.92,8366,9930
440.94,8421,9915
440.96,8427,9925
440.98,8384,9961
441,8396,9869
441.02,8442,9928
441.04,8455,9919
441.06,8386,9944
441.08,8440,9930
441.1,8385,9920
441.12,8419,9912
441.14,8375,9913
441.16,8376,9830
441.18,8387,9871
441.2,8349,9875
441.22,8371,9905
441.24,8370,9873
441.26,8412,9881
441.28,8339,9937
441.3,8415,9945
441.32,8411,9965
441.34,8394,10018
441.36,8420,9933
441.38,8408,10054
441.4,8427,10025
441.42,8478,10015
441.44,8462,10082
441.46,8402,9923
441.48,8382,9933
441.5,8387,9969
441.52,8389,9980
441.54,8488,9998
441.56,8434,10013
441.58,8398,9999
441.6,8438,9929
441.62,8420,10013
441.64,8385,9963
441.66,8395,9901
441.68,8380,9873
441.7,8382,9857
441.72,8367,9813
441.74,8384,9673
441.76,8260,9617
441.78,8326,9665
441.8,8261,9662
441.82,8301,9713
441.84,8312,9729
441.86,8316,9682
441.88,8356,9848
441.9,8376,9947
441.92,8358,9919
441.94,8443,9872
441.96,8327,9871
441.98,8338,9816
442,8344,9688
442.02,8238,9469
442.04,8239,9383
442.06,8211,9366
442.08,8172,9366
442.1,8274,9540
442.12,8261,9585
442.14,8280,9525
442.16,8290,9473
442.18,8205,9347
442.2,8139,9223
442.22,8071,9153
442.24,8094,9178
442.26,8204,9337
442.28,8189,9347
442.3,8258,9436
442.32,8234,9546
442.34,8301,9535
442.36,8211,9497
442.38,8245,9493
442.4,8221,9523
442.42,8248,9472
442.44,8253,9544
442.46,8229,9495
442.48,8284,9545
442.5,8208,9537
442.52,8301,9596
442.54,8355,9696
442.56,8376,9752
442.58,8342,9793
442.6,8402,9836
442.62,8379,9918
442.64,8388,9844
442.66,8384,9932
442.68,8396,9868
442.7,8500,9804
442.72,8436,9879
442.74,8396,9901
442.76,8366,9857
442.78,8447,9922
442.8,8402,9904
442.82,8445,9969
442.84,8427,10011
442.86,8445,10067
442.88,8411,10047
442.9,8497,10124
442.92,8462,10091
442.94,8521,10077
442.96,8452,10121
442.98,8558,10191
443,8480,10061
443.02,8539,10137
443.04,8458,10121
443.06,8514,10138
443.08,8473,10127
443.1,8522,10133
443.12,8494,10148
443.14,8497,10083
443.16,8563,10139
443.18,8455,10137
443.2,8494,10114
443.22,8479,10233
443.24,8496,10137
443.26,8487,10227
443.28,8492,10205
443.3,8549,10172
443.32,8500,10164
443.34,8537,10111
443.36,8464,18391
443.38,8372,9863
443.4,8353,9804
443.42,8390,9839
443.44,8380,9902
443.46,8355,9852
443.48,8401,9835
443.5,8385,9920
443.52,8414,9917
443.54,8384,9899
443.56,8375,9847
443.58,8377,9922
443.6,8376,9853
443.62,8384,9786
443.64,8339,9846
443.66,8358,9786
443.68,8338,9801
443.7,8376,9750
443.72,8319,9800
443.74,8398,9860
443.76,8368,9860
443.78,8322,9837
443.8,8397,9816
443.82,8379,9855
443.84,8355,9869
443.86,8370,9792
443.88,8424,9889
443.9,8401,9956
443.92,8366,9862
443.94,8362,9827
443.96,8414,9814
443.98,8311,9796
444,8351,9761
444.02,8391,9746
444.04,8332,9841
444.06,8383,9762
444.08,8378,9859
444.1,8393,9781
444.12,8339,9809
444.14,8386,9824
444.16,8396,9852
444.18,8333,9846
444.2,8355,9813
444.22,8402,9847
444.24,8371,9823
444.26,8384,9813
444.28,8365,9882
444.3,8362,9735
444.32,8316,9776
444.34,8339,9713
444.36,8346,9743
444.38,8348,9844
444.4,8334,9776
444.42,8358,9745
444.44,8394,9816
444.46,8346,9832
444.48,8357,9798
444.5,8388,9836
444.52,8292,9845
444.54,8382,9825
444.56,8367,9884
444.58,8334,9787
444.6,8382,9921
444.62,8362,9826
444.64,8371,9857
444.66,8416,9866
444.68,8394,9869
444.7,8338,9795
444.72,8344,9795
444.74,8400,9853
444.76,8357,9852
444.78,8366,9819
444.8,8410,9836
444.82,8385,9864
444.84,8330,9854
444.86,8382,9859
444.88,8366,9877
444.9,8367,9790
444.92,8319,9812
444.94,8415,9858
444.96,8376,9873
444.98,8359,9831
445,8408,9827
445.02,8387,9880
445.04,8385,9854
445.06,8354,9759
445.08,8347,9870
445.1,8369,9767
445.12,8373,9812
445.14,8395,9802
445.16,8376,9870
445.18,8340,9834
445.2,8388,9795
445.22,8329,9876
445.24,8378,9862
445.26,8392,9914
445.28,8378,9862
445.3,8386,9813
445.32,8366,9905
445.34,8378,9846
445.36,8376,9829
445.38,8362,9865
445.4,8404,9903
445.42,8412,9887
445.44,8362,9872
445.46,8414,9855
445.48,8384,9938
445.5,8377,9845
445.52,8374,9940
445.54,8369,9893
445.56,8399,9924
445.58,8368,9914
445.6,8440,9878
445.62,8347,9924
445.64,8404,9896
445.66,8379,9852
445.68,8338,9796
445.7,8422,9882
445.72,8370,9853
445.74,8303,9844
445.76,8404,9808
445.78,8360,9803
445.8,8316,9757
445.82,8367,9749
445.84,8325,9771
445.86,8349,9776
445.88,8394,9845
445.9,8382,9826
445.92,8389,9935
445.94,8371,9857
445.96,8412,9861
445.98,8341,9803
446,8403,9782
446.02,8427,9845
446.04,8383,9869
446.06,8336,9855
446.08,8378,9814
446.1,8421,9927
446.12,8348,9875
446.14,8341,9873
446.16,8391,9848
446.18,8386,9986
446.2,8389,9884
446.22,8425,9956
446.24,8365,9939
446.26,8465,9933
446.28,8356,9914
446.3,8367,9827
446.32,8413,9837
446.34,8399,9937
446.36,8385,9890
446.38,8346,9874
446.4,8390,9962
446.42,8422,9902
446.44,8389,9889
446.46,8425,10022
446.48,8416,9993
446.5,8428,9940
446.52,8439,10054
446.54,8400,9964
446.56,8443,9973
446.58,8392,9956
446.6,8399,9890
446.62,8417,9912
446.64,8444,9969
446.66,8366,9930
446.68,8421,9915
446.7,8427,9925
446.72,8384,9961
446.74,8396,9869
446.76,8442,9928
446.78,8455,9919
446.8,8386,9944
446.82,8440,9930
446.84,8385,9920
446.86,8419,9912
446.88,8375,9913
446.9,8376,9830
446.92,8387,9871
446.94,8349,9875
446.96,8371,9905
446.98,8370,9873
447,8412,9881
447.02,8339,9937
447.04,8415,9945
447.06,8411,9965
447.08,8394,10018
447.1,8420,9933
447.12,8408,10054
447.14,8427,10025
447.16,8478,10015
447.18,8462,10082
447.2,8402,9923
447.22,8382,9933
447.24,8387,9969
447.26,8389,9980
447.28,8488,9998
447.3,8434,10013
447.32,8398,9999
447.34,8438,9929
447.36,8420,10013
447.38,8385,9963
447.4,8395,9901
447.42,8380,9873
447.44,8382,9857
447.46,8367,9813
447.48,8384,9673
447.5,8260,9617
447.52,8326,9665
447.54,8261,9662
447.56,8301,9713
447.58,8312,9729
447.6,8316,9682
447.62,8356,9848
447.64,8376,9947
447.66,8358,9919
447.68,8443,9872
447.7,8327,9871
447.72,8338,9816
447.74,8344,9688
447.76,8238,9469
447.78,8239,9383
447.8,8211,9366
447.82,8172,9366
447.84,8274,9540
447.86,8261,9585
447.88,8280,9525
447.9,8290,9473
447.92,8205,9347
447.94,8139,9223
447.96,8071,9153
447.98,8094,9178
448,8204,9337
448.02,8189,9347
448.04,8258,9436
448.06,8234,9546
448.08,8301,9535
448.1,8211,9497
448.12,8245,9493
448.14,8221,9523
448.16,8248,9472
448.18,8253,9544
448.2,8229,9495
448.22,8284,9545
448.24,8208,9537
448.26,8301,9596
448.28,8355,9696
448.3,8376,9752
448.32,8342,9793
448.34,8402,9836
448.36,8379,9918
448.38,8388,9844
448.4,8384,9932
448.42,8396,9868
448.44,8500,9804
448.46,8436,9879
448.48,8396,9901
448.5,8366,9857
448.52,8447,9922
448.54,8402,9904
448.56,8445,9969
448.58,8427,10011
448.6,8445,10067
448.62,8411,10047
448.64,8497,10124
448.66,8462,10091
448.68,8521,10077
448.7,8452,10121
448.72,8558,10191
