time(second),IR,RED
380.02,8009,10296
380.04,8014,10303
380.06,8081,10332
380.08,8025,10336
380.1,8023,10282
380.12,8070,10281
380.14,8045,10394
380.16,8094,10324
380.18,8053,10421
380.2,8097,10359
380.22,8085,10395
380.24,8029,10392
380.26,8029,10314
380.28,8034,10205
380.3,8053,10253
380.32,8035,10285
380.34,8000,10293
380.36,8040,10272
380.38,8066,10286
380.4,8001,10253
380.42,8075,10288
380.44,8022,10268
380.46,8064,10240
380.48,8069,10376
380.5,8060,10290
380.52,8073,10306
380.54,8014,10313
380.56,8088,10277
380.58,8073,10396
380.6,8065,10336
380.62,8102,10351
380.64,8063,10427
380.66,8100,10385
380.68,8090,10347
380.7,8066,10302
380.72,8022,10345
380.74,8026,10249
380.76,8081,10264
380.78,8004,10264
380.8,8019,10264
380.82,8026,10265
380.84,8066,10241
380.86,8032,10347
380.88,8047,10281
380.9,8041,10315
380.92,8081,10354
380.94,8025,10353
380.96,8029,10342
380.98,8028,10373
381,8035,10358
381.02,8068,10335
381.04,8087,10428
381.06,8088,10401
381.08,8070,10434
381.1,8018,10331
381.12,8058,10278
381.14,8076,10259
381.16,8042,10304
381.18,8064,10275
381.2,8020,10269
381.22,8027,10253
381.24,8073,10290
381.26,7991,10318
381.28,8031,10284
381.3,8081,10323
381.32,8025,10373
381.34,8045,10346
381.36,8053,10387
381.38,8017,10309
381.4,8122,10396
381.42,8015,10403
381.44,8059,10366
381.46,8101,10392
381.48,8056,10378
381.5,8072,10389
381.52,8034,10296
381.54,8008,10236
381.56,8063,10256
381.58,8052,10305
381.6,8045,10329
381.62,8078,10289
381.64,8039,10343
381.66,8012,10296
381.68,8056,10304
381.7,8073,10303
381.72,8040,10376
381.74,8035,10330
381.76,8095,10383
381.78,8038,10329
381.8,8036,10413
381.82,8064,10399
381.84,8018,10318
381.86,8074,10379
381.88,8104,10398
381.9,8053,10405
381.92,8067,10413
381.94,8058,10346
381.96,8032,10259
381.98,8040,10361
382,8078,10282
382.02,8085,10299
382.04,8017,10354
382.06,8035,10303
382.08,8086,10280
382.1,8077,10381
382.12,8086,10293
382.14,8104,10339
382.16,8104,10340
382.18,8071,10388
382.2,8053,10333
382.22,8095,10371
382.24,8037,10418
382.26,8064,10378
382.28,8092,10335
382.3,8123,10437
382.32,8058,10479
382.34,8113,10396
382.36,8068,10283
382.38,8098,10345
382.4,8026,10286
382.42,8080,10268
382.44,8048,10366
382.46,8032,10335
382.48,8040,10363
382.5,8055,10307
382.52,8034,10349
382.54,8029,10321
382.56,8093,108038
382.58,8112,10344
382.6,8045,10264
382.62,8067,10258
382.64,8014,10262
382.66,7994,10255
382.68,8075,10252
382.7,8010,10249
382.72,8062,10254
382.74,8073,10281
382.76,8039,10264
382.78,8065,10267
382.8,8010,10285
382.82,8064,10346
382.84,8019,10314
382.86,8054,10271
382.88,8084,10313
382.9,8073,10315
382.92,8020,10396
382.94,8059,10301
382.96,8089,10367
382.98,8054,10405
383,8028,10347
383.02,8089,10345
383.04,8071,10243
383.06,8071,10260
383.08,8065,10246
383.1,8028,10299
383.12,8020,10262
383.14,8057,10251
383.16,7998,10320
383.18,8015,10288
383.2,8029,10210
383.22,8064,10323
383.24,8027,10280
383.26,8076,10261
383.28,8034,10307
383.3,8066,10313
383.32,8051,10350
383.34,8056,10394
383.36,8083,10330
383.38,8081,10297
383.4,8070,10347
383.42,8097,10403
383.44,8028,10289
383.46,8056,10213
383.48,8027,10252
383.5,8005,10235
383.52,8050,10254
383.54,8043,10315
383.56,8015,10304
383.58,8082,10270
383.6,8002,10261
383.62,8072,10302
383.64,8045,10306
383.66,8034,10342
383.68,8046,10325
383.7,8078,10357
383.72,8023,10289
383.74,8091,10371
383.76,8070,10379
383.78,8069,10394
383.8,8028,10407
383.82,8066,10413
383.84,8097,10337
383.86,8073,10401
383.88,8046,10243
383.9,8080,10242
383.92,8016,10302
383.94,8034,10222
383.96,8021,10238
383.98,8030,10255
384,8070,10216
384.02,8067,10288
384.04,8026,10265
384.06,8069,10251
384.08,8004,10290
384.1,8054,10274
384.12,7994,10343
384.14,8037,10285
384.16,8090,10294
384.18,8057,10319
384.2,8094,10337
384.22,8057,10379
384.24,8086,10348
384.26,8066,10334
384.28,8103,10339
384.3,8063,10309
384.32,8054,10244
384.34,8027,10288
384.36,7997,10268
384.38,8055,10291
384.4,8017,10256
384.42,8057,10290
384.44,8017,10250
384.46,8067,10235
384.48,8026,10258
384.5,8063,10281
384.52,8061,10311
384.54,8065,10265
384.56,8048,10261
384.58,8076,10313
384.6,8067,10323
384.62,8074,10346
384.64,8052,10293
384.66,8085,10370
384.68,8060,10325
384.7,8080,10308
384.72,8041,10272
384.74,8001,10169
384.76,8023,10300
384.78,8004,10267
384.8,8040,10213
384.82,8080,10323
384.84,8054,10247
384.86,8064,10275
384.88,8039,10263
384.9,8078,10288
384.92,8048,10281
384.94,8078,10337
384.96,8078,10310
384.98,8040,10315
385,8091,10335
385.02,8050,10346
385.04,8036,10359
385.06,8071,10304
385.08,8106,10357
385.1,8039,10360
385.12,8028,10218
385.14,8083,10261
385.16,8018,10241
385.18,8054,10237
385.2,8044,10260
385.22,8056,10255
385.24,8053,10274
385.26,8024,10242
385.28,8068,10261
385.3,8009,10296
385.32,8014,10303
385.34,8081,10332
385.36,8025,10336
385.38,8023,10282
385.4,8070,10281
385.42,8045,10394
385.44,8094,10324
385.46,8053,10421
385.48,8097,10359
385.5,8085,10395
385.52,8029,10392
385.54,8029,10314
385.56,8034,10205
385.58,8053,10253
385.6,8035,10285
385.62,8000,10293
385.64,8040,10272
385.66,8066,10286
385.68,8001,10253
385.7,8075,10288
385.72,8022,10268
385.74,8064,10240
385.76,8069,10376
385.78,8060,10290
385.8,8073,10306
385.82,8014,10313
385.84,8088,10277
385.86,8073,10396
385.88,8065,10336
385.9,8102,10351
385.92,8063,10427
385.94,8100,10385
385.96,8090,10347
385.98,8066,10302
386,8022,10345
386.02,8026,10249
386.04,8081,10264
386.06,8004,10264
386.08,8019,10264
386.1,8026,10265
386.12,8066,10241
386.14,8032,10347
386.16,8047,10281
386.18,8041,10315
386.2,8081,10354
386.22,8025,10353
386.24,8029,10342
386.26,8028,10373
386.28,8035,10358
386.3,8068,10335
386.32,8087,10428
386.34,8088,10401
386.36,8070,10434
386.38,8018,10331
386.4,8058,10278
386.42,8076,10259
386.44,8042,10304
386.46,8064,10275
386.48,8020,10269
386.5,8027,10253
386.52,8073,10290
386.54,7991,10318
386.56,8031,10284
386.58,8081,10323
386.6,8025,10373
386.62,8045,10346
386.64,8053,10387
386.66,8017,10309
386.68,8122,10396
386.7,8015,10403
386.72,8059,10366
386.74,8101,10392
386.76,8056,10378
386.78,8072,10389
386.8,8034,10296
386.82,8008,10236
386.84,8063,10256
386.86,8052,10305
386.88,8045,10329
386.9,8078,10289
386.92,8039,10343
386.94,8012,10296
386.96,8056,10304
386.98,8073,10303
387,8040,10376
387.02,8035,10330
387.04,8095,10383
387.06,8038,10329
387.08,8036,10413
387.1,8064,10399
387.12,8018,10318
387.14,8074,10379
387.16,8104,10398
387.18,8053,10405
387.2,8067,10413
387.22,8058,10346
387.24,8032,10259
387.26,8040,10361
387.28,8078,10282
387.3,8085,10299
387.32,8017,10354
387.34,8035,10303
387.36,8086,10280
387.38,8077,10381
387.4,8086,10293
387.42,8104,10339
387.44,8104,10340
387.46,8071,10388
387.48,8053,10333
387.5,8095,10371
387.52,8037,10418
387.54,8064,10378
387.56,8092,10335
387.58,8123,10437
387.6,8058,10479
387.62,8113,10396
387.64,8068,10283
387.66,8098,10345
387.68,8026,10286
387.7,8080,10268
387.72,8048,10366
387.74,8032,10335
387.76,8040,10363
387.78,8055,10307
387.8,8034,10349
387.82,8029,10321
387.84,8093,108038
387.86,8112,10344
387.88,8045,10264
387.9,8067,10258
387.92,8014,10262
387.94,7994,10255
387.96,8075,10252
387.98,8010,10249
388,8062,10254
388.02,8073,10281
388.04,8039,10264
388.06,8065,10267
388.08,8010,10285
388.1,8064,10346
388.12,8019,10314
388.14,8054,10271
388.16,8084,10313
388.18,8073,10315
388.2,8020,10396
388.22,8059,10301
388.24,8089,10367
388.26,8054,10405
388.28,8028,10347
388.3,8089,10345
388.32,8071,10243
388.34,8071,10260
388.36,8065,10246
388.38,8028,10299
388.4,8020,10262
388.42,8057,10251
388.44,7998,10320
388.46,8015,10288
388.48,8029,10210
388.5,8064,10323
388.52,8027,10280
388.54,8076,10261
388.56,8034,10307
388.58,8066,10313
388.6,8051,10350
388.62,8056,10394
388.64,8083,10330
388.66,8081,10297
388.68,8070,10347
388.7,8097,10403
388.72,8028,10289
388.74,8056,10213
388.76,8027,10252
388.78,8005,10235
388.8,8050,10254
388.82,8043,10315
388.84,8015,10304
388.86,8082,10270
388.88,8002,10261
388.9,8072,10302
388.92,8045,10306
388.94,8034,10342
388.96,8046,10325
388.98,8078,10357
389,8023,10289
389.02,8091,10371
389.04,8070,10379
389.06,8069,10394
389.08,8028,10407
389.1,8066,10413
389.12,8097,10337
389.14,8073,10401
389.16,8046,10243
389.18,8080,10242
389.2,8016,10302
389.22,8034,10222
389.24,8021,10238
389.26,8030,10255
389.28,8070,10216
389.3,8067,10288
389.32,8026,10265
389.34,8069,10251
389.36,8004,10290
389.38,8054,10274
389.4,7994,10343
389.42,8037,10285
389.44,8090,10294
389.46,8057,10319
389.48,8094,10337
389.5,8057,10379
389.52,8086,10348
389.54,8066,10334
389.56,8103,10339
389.58,8063,10309
389.6,8054,10244
389.62,8027,10288
389.64,7997,10268
389.66,8055,10291
389.68,8017,10256
389.7,8057,10290
389.72,8017,10250
389.74,8067,10235
389.76,8026,10258
389.78,8063,10281
389.8,8061,10311
389.82,8065,10265
389.84,8048,10261
389.86,8076,10313
389.88,8067,10323
389.9,8074,10346
389.92,8052,10293
389.94,8085,10370
389.96,8060,10325
389.98,8080,10308
390,8041,10272
390.02,8001,10169
390.04,8023,10300
390.06,8004,10267
390.08,8040,10213
390.1,8080,10323
390.12,8054,10247
390.14,8064,10275
390.16,8039,10263
390.18,8078,10288
390.2,8048,10281
390.22,8078,10337
390.24,8078,10310
390.26,8040,10315
390.28,8091,10335
390.3,8050,10346
390.32,8036,10359
390.34,8071,10304
390.36,8106,10357
390.38,8039,10360
390.4,8028,10218
390.42,8083,10261
390.44,8018,10241
390.46,8054,10237
390.48,8044,10260
390.5,8056,10255
390.52,8053,10274
390.54,8024,10242
390.56,8068,10261
390.58,8009,10296
390.6,8014,10303
390.62,8081,10332
390.64,8025,10336
390.66,8023,10282
390.68,8070,10281
390.7,8045,10394
390.72,8094,10324
390.74,8053,10421
390.76,8097,10359
390.78,8085,10395
390.8,8029,10392
390.82,8029,10314
390.84,8034,10205
390.86,8053,10253
390.88,8035,10285
390.9,8000,10293
390.92,8040,10272
390.94,8066,10286
390.96,8001,10253
390.98,8075,10288
391,8022,10268
391.02,8064,10240
391.04,8069,10376
391.06,8060,10290
391.08,8073,10306
391.1,8014,10313
391.12,8088,10277
391.14,8073,10396
391.16,8065,10336
391.18,8102,10351
391.2,8063,10427
391.22,8100,10385
391.24,8090,10347
391.26,8066,10302
391.28,8022,10345
391.3,8026,10249
391.32,8081,10264
391.34,8004,10264
391.36,8019,10264
391.38,8026,10265
391.4,8066,10241
391.42,8032,10347
391.44,8047,10281
391.46,8041,10315
391.48,8081,10354
391.5,8025,10353
391.52,8029,10342
391.54,8028,10373
391.56,8035,10358
391.58,8068,10335
391.6,8087,10428
391.62,8088,10401
391.64,8070,10434
391.66,8018,10331
391.68,8058,10278
391.7,8076,10259
391.72,8042,10304
391.74,8064,10275
391.76,8020,10269
391.78,8027,10253
391.8,8073,10290
391.82,7991,10318
391.84,8031,10284
391.86,8081,10323
391.88,8025,10373
391.9,8045,10346
391.92,8053,10387
391.94,8017,10309
391.96,8122,10396
391.98,8015,10403
392,8059,10366
392.02,8101,10392
392.04,8056,10378
392.06,8072,10389
392.08,8034,10296
392.1,8008,10236
392.12,8063,10256
392.14,8052,10305
392.16,8045,10329
392.18,8078,10289
392.2,8039,10343
392.22,8012,10296
392.24,8056,10304
392.26,8073,10303
392.28,8040,10376
392.3,8035,10330
392.32,8095,10383
392.34,8038,10329
392.36,8036,10413
392.38,8064,10399
392.4,8018,10318
392.42,8074,10379
392.44,8104,10398
392.46,8053,10405
392.48,8067,10413
392.5,8058,10346
392.52,8032,10259
392.54,8040,10361
392.56,8078,10282
392.58,8085,10299
392.6,8017,10354
392.62,8035,10303
392.64,8086,10280
392.66,8077,10381
392.68,8086,10293
392.7,8104,10339
392.72,8104,10340
392.74,8071,10388
392.76,8053,10333
392.78,8095,10371
392.8,8037,10418
392.82,8064,10378
392.84,8092,10335
392.86,8123,10437
392.88,8058,10479
392.9,8113,10396
392.92,8068,10283
392.94,8098,10345
392.96,8026,10286
392.98,8080,10268
393,8048,10366
393.02,8032,10335
393.04,8040,10363
393.06,8055,10307
393.08,8034,10349
393.1,8029,10321
393.12,8093,108007
393.14,7996,10288
393.16,7995,10312
393.18,7982,10322
393.2,8005,10264
393.22,8078,10326
393.24,8009,10239
393.26,8048,10314
393.28,8025,10334
393.3,8026,10275
393.32,8012,10287
393.34,8053,10374
393.36,8024,10298
393.38,8002,10319
393.4,8076,10329
393.42,8044,10347
393.44,8034,10377
393.46,8031,10329
393.48,7982,10272
393.5,8051,10250
393.52,8056,10310
393.54,8006,10243
393.56,8012,10260
393.58,8031,10316
393.6,8015,10250
393.62,7971,10204
393.64,8065,10292
393.66,8018,10306
393.68,7970,10302
393.7,8029,10288
393.72,8091,10345
393.74,8028,10290
393.76,8043,10339
393.78,8053,10388
393.8,8045,10351
393.82,8039,10324
393.84,7992,10338
393.86,8086,10349
393.88,8070,10385
393.9,8006,10356
393.92,8083,10381
393.94,8021,10247
393.96,8060,10306
393.98,7989,10249
394,8027,10262
394.02,7965,10209
394.04,8056,10249
394.06,8026,10275
394.08,7978,10251
394.1,8059,10252
394.12,8016,10254
394.14,8008,10302
394.16,8017,10252
394.18,8057,10326
394.2,8020,10276
394.22,8076,10348
394.24,7991,10313
394.26,8074,10337
394.28,8069,10373
394.3,8003,10365
394.32,8037,10380
394.34,8071,10411
394.36,8046,10338
394.38,8062,10382
394.4,8045,10311
394.42,8066,10289
394.44,8020,10279
394.46,8024,10233
394.48,8052,10280
394.5,7985,10250
394.52,8061,10342
394.54,8014,10240
394.56,8065,10325
394.58,7993,10299
394.6,7980,10304
394.62,8080,10361
394.64,8022,10305
394.66,8009,10292
394.68,8026,10369
394.7,8038,10293
394.72,8072,10379
394.74,8037,10322
394.76,8009,10335
394.78,8085,10363
394.8,8025,10407
394.82,8003,10297
394.84,8046,10239
394.86,8059,10305
394.88,8026,10265
394.9,8083,10226
394.92,8062,10303
394.94,8034,10286
394.96,8045,10272
394.98,8026,10307
395,8027,10280
395.02,8052,10300
395.04,8072,10323
395.06,8012,10355
395.08,8036,10284
395.1,8093,10382
395.12,8007,10248
395.14,7996,10288
395.16,7995,10312
395.18,7982,10322
395.2,8005,10264
395.22,8078,10326
395.24,8009,10239
395.26,8048,10314
395.28,8025,10334
395.3,8026,10275
395.32,8012,10287
395.34,8053,10374
395.36,8024,10298
395.38,8002,10319
395.4,8076,10329
395.42,8044,10347
395.44,8034,10377
395.46,8031,10329
395.48,7982,10272
395.5,8051,10250
395.52,8056,10310
395.54,8006,10243
395.56,8012,10260
395.58,8031,10316
395.6,8015,10250
395.62,7971,10204
395.64,8065,10292
395.66,8018,10306
395.68,7970,10302
395.7,8029,10288
395.72,8091,10345
395.74,8028,10290
395.76,8043,10339
395.78,8053,10388
395.8,8045,10351
395.82,8039,10324
395.84,7992,10338
395.86,8086,10349
395.88,8070,10385
395.9,8006,10356
395.92,8083,10381
395.94,8021,10247
395.96,8060,10306
395.98,7989,10249
396,8027,10262
396.02,7965,10209
396.04,8056,10249
396.06,8026,10275
396.08,7978,10251
396.1,8059,10252
396.12,8016,10254
396.14,8008,10302
396.16,8017,10252
396.18,8057,10326
396.2,8020,10276
396.22,8076,10348
396.24,7991,10313
396.26,8074,10337
396.28,8069,10373
396.3,8003,10365
396.32,8037,10380
396.34,8071,10411
396.36,8046,10338
396.38,8062,10382
396.4,8045,10311
396.42,8066,10289
396.44,8020,10279
396.46,8024,10233
396.48,8052,10280
396.5,7985,10250
396.52,8061,10342
396.54,8014,10240
396.56,8065,10325
396.58,7993,10299
396.6,7980,10304
396.62,8080,10361
396.64,8022,10305
396.66,8009,10292
396.68,8026,10369
396.7,8038,10293
396.72,8072,10379
396.74,8037,10322
396.76,8009,10335
396.78,8085,10363
396.8,8025,10407
396.82,8003,10297
396.84,8046,10239
396.86,8059,10305
396.88,8026,10265
396.9,8083,10226
396.92,8062,10303
396.94,8034,10286
396.96,8045,10272
396.98,8026,10307
397,8027,10280
397.02,8052,10300
397.04,8072,10323
397.06,8012,10355
397.08,8036,10284
397.1,8093,10382
397.12,8111,10331
397.14,8084,10395
397.16,8059,10413
397.18,8071,10330
397.2,8048,10295
397.22,8001,10260
397.24,8003,10354
397.26,8031,10254
397.28,8060,10312
397.3,8013,10335
397.32,8019,10350
397.34,8019,10235
397.36,8083,10370
397.38,8024,10279
397.4,8066,10360
397.42,8002,10322
397.44,8064,10403
397.46,8039,10327
397.48,8065,10334
397.5,8065,10377
397.52,8023,10359
397.54,8100,10443
397.56,8060,10347
397.58,8099,10413
397.6,8055,10371
397.62,8055,10303
397.64,8070,10302
397.66,8052,10335
397.68,7976,10286
397.7,8057,10292
397.72,8007,10294
397.74,8068,10277
397.76,8033,10329
397.78,8057,10334
397.8,8023,10344
397.82,8017,10310
397.84,8079,10377
397.86,8026,10385
397.88,8048,10332
397.9,8083,10326
397.92,8062,10442
397.94,8051,10385
397.96,8079,10332
397.98,8031,10370
398,8089,10479
398.02,8051,10340
398.04,8081,10271
398.06,8032,10305
398.08,8027,10303
398.1,8071,10383
398.12,8040,10310
398.14,8060,10270
398.16,8047,10353
398.18,8060,10304
398.2,8064,10300
398.22,8017,10329
398.24,8037,10313
398.26,8077,10413
398.28,8043,10398
398.3,7989,10348
398.32,8093,10365
398.34,8031,10428
398.36,8060,10399
398.38,8093,10394
398.4,8091,10362
398.42,8027,10298
398.44,8068,10258
398.46,8015,10329
398.48,8054,10346
398.5,8013,10314
398.52,8025,10283
398.54,8089,10360
398.56,8005,10298
398.58,8075,10350
398.6,8027,10376
398.62,7996,10331
398.64,8079,10338
398.66,8034,10399
398.68,8024,10366
398.7,8000,10349
398.72,8072,10385
398.74,8042,10371
398.76,8087,10353
398.78,8035,10380
398.8,8101,10412
398.82,8040,10292
398.84,8065,10351
398.86,8035,10321
398.88,8010,10279
398.9,8027,10246
398.92,8067,10347
398.94,8037,10302
398.96,8092,10267
398.98,8044,10402
399,8043,10365
399.02,7972,10281
399.04,8080,10358
399.06,8083,10351
399.08,8047,10369
399.1,8069,10310
399.12,8007,10248
399.14,7996,10288
399.16,7995,10312
399.18,7982,10322
399.2,8005,10264
399.22,8078,10326
399.24,8009,10239
399.26,8048,10314
399.28,8025,10334
399.3,8026,10275
399.32,8012,10287
399.34,8053,10374
399.36,8024,10298
399.38,8002,10319
399.4,8076,10329
399.42,8044,10347
399.44,8034,10377
399.46,8031,10329
399.48,7982,10272
399.5,8051,10250
399.52,8056,10310
399.54,8006,10243
399.56,8012,10260
399.58,8031,10316
399.6,8015,10250
399.62,7971,10204
399.64,8065,10292
399.66,8018,10306
399.68,7970,10302
399.7,8029,10288
399.72,8091,10345
399.74,8028,10290
399.76,8043,10339
399.78,8053,10388
399.8,8045,10351
399.82,8039,10324
399.84,7992,10338
399.86,8086,10349
399.88,8070,10385
399.9,8006,10356
399.92,8083,10381
399.94,8021,10247
399.96,8060,10306
399.98,7989,10249
400,8027,10262
400.02,7965,10209
400.04,8056,10249
400.06,8026,10275
400.08,7978,10251
400.1,8059,10252
400.12,8016,10254
400.14,8008,10302
400.16,8017,10252
400.18,8057,10326
400.2,8020,10276
400.22,8076,10348
400.24,7991,10313
400.26,8074,10337
400.28,8069,10373
400.3,8003,10365
400.32,8037,10380
400.34,8071,10411
400.36,8046,10338
400.38,8062,10382
400.4,8045,10311
400.42,8066,10289
400.44,8020,10279
400.46,8024,10233
400.48,8052,10280
400.5,7985,10250
400.52,8061,10342
400.54,8014,10240
400.56,8065,10325
400.58,7993,10299
400.6,7980,10304
400.62,8080,10361
400.64,8022,10305
400.66,8009,10292
400.68,8026,10369
400.7,8038,10293
400.72,8072,10379
400.74,8037,10322
400.76,8009,10335
400.78,8085,10363
400.8,8025,10407
400.82,8003,10297
400.84,8046,10239
400.86,8059,10305
400.88,8026,10265
400.9,8083,10226
400.92,8062,10303
400.94,8034,10286
400.96,8045,10272
400.98,8026,10307
401,8027,10280
401.02,8052,10300
401.04,8072,10323
401.06,8012,10355
401.08,8036,10284
401.1,8093,10382
401.12,8111,10331
401.14,8084,10395
401.16,8059,10413
401.18,8071,10330
401.2,8048,10295
401.22,8001,10260
401.24,8003,10354
401.26,8031,10254
401.28,8060,10312
401.3,8013,10335
401.32,8019,10350
401.34,8019,10235
401.36,8083,10370
401.38,8024,10279
401.4,8066,10360
401.42,8002,10322
401.44,8064,10403
401.46,8039,10327
401.48,8065,10334
401.5,8065,10377
401.52,8023,10359
401.54,8100,10443
401.56,8060,10347
401.58,8099,10413
401.6,8055,10371
401.62,8055,10303
401.64,8070,10302
401.66,8052,10335
401.68,7976,10286
401.7,8057,10292
401.72,8007,10294
401.74,8068,10277
401.76,8033,10329
401.78,8057,10334
401.8,8023,10344
401.82,8017,10310
401.84,8079,10377
401.86,8026,10385
401.88,8048,10332
401.9,8083,10326
401.92,8062,10442
401.94,8051,10385
401.96,8079,10332
401.98,8031,10370
402,8089,10479
402.02,8051,10340
402.04,8081,10271
402.06,8032,10305
402.08,8027,10303
402.1,8071,10383
402.12,8040,10310
402.14,8060,10270
402.16,8047,10353
402.18,8060,10304
402.2,8064,10300
402.22,8017,10329
402.24,8037,10313
402.26,8077,10413
402.28,8043,10398
402.3,7989,10348
402.32,8093,10365
402.34,8031,10428
402.36,8060,10399
402.38,8093,10394
402.4,8091,10362
402.42,8027,10298
402.44,8068,10258
402.46,8015,10329
402.48,8054,10346
402.5,8013,10314
402.52,8025,10283
402.54,8089,10360
402.56,8005,10298
402.58,8075,10350
402.6,8027,10376
402.62,7996,10331
402.64,8079,10338
402.66,8034,10399
402.68,8024,10366
402.7,8000,10349
402.72,8072,10385
402.74,8042,10371
402.76,8087,10353
402.78,8035,10380
402.8,8101,10412
402.82,8040,10292
402.84,8065,10351
402.86,8035,10321
402.88,8010,10279
402.9,8027,10246
402.92,8067,10347
402.94,8037,10302
402.96,8092,10267
402.98,8044,10402
403,8043,10365
403.02,7972,10281
403.04,8080,10358
403.06,8083,10351
403.08,8047,10369
403.1,8069,10310
403.12,8094,10410
403.14,8051,10398
403.16,8020,10398
403.18,8083,10358
403.2,8011,10279
403.22,8032,10331
403.24,7978,10261
403.26,8073,10294
403.28,8047,10358
403.3,8050,10350
403.32,7995,10292
403.34,8018,10280
403.36,8075,10349
403.38,7996,10273
403.4,8091,10363
403.42,8036,10341
403.44,8089,10346
403.46,8058,10360
403.48,8055,10426
403.5,8037,10322
403.52,8035,10397
403.54,8030,10340
403.56,8088,10363
403.58,8009,10287
403.6,8016,10280
403.62,8053,10261
403.64,8046,10362
403.66,8010,10268
403.68,8042,10308
403.7,8056,10339
403.72,7978,10307
403.74,7994,10283
403.76,8079,10339
403.78,8035,10365
403.8,8013,10286
403.82,8044,10396
403.84,8022,10325
403.86,8055,10345
403.88,8041,10324
403.9,8114,10347
403.92,8098,10301
403.94,7996,10305
403.96,7981,10264
403.98,8018,10305
404,7976,10213
404.02,7996,10318
404.04,8016,10261
404.06,8046,10251
404.08,8024,10298
404.1,8019,10331
404.12,8024,10291
404.14,8019,10333
404.16,8019,10308
404.18,8061,10342
404.2,7957,10369
404.22,8029,10367
404.24,8057,10318
404.26,8077,10337
404.28,8022,10409
404.3,8045,10291
404.32,8084,10302
404.34,8024,10295
404.36,8005,10322
404.38,8002,10279
404.4,7982,108007
404.42,7996,10288
404.44,7995,10312
404.46,7982,10322
404.48,8005,10264
404.5,8078,10326
404.52,8009,10239
404.54,8048,10314
404.56,8025,10334
404.58,8026,10275
404.6,8012,10287
404.62,8053,10374
404.64,8024,10298
404.66,8002,10319
404.68,8076,10329
404.7,8044,10347
404.72,8034,10377
404.74,8031,10329
404.76,7982,10272
404.78,8051,10250
404.8,8056,10310
404.82,8006,10243
404.84,8012,10260
404.86,8031,10316
404.88,8015,10250
404.9,7971,10204
404.92,8065,10292
404.94,8018,10306
404.96,7970,10302
404.98,8029,10288
405,8091,10345
405.02,8028,10290
405.04,8043,10339
405.06,8053,10388
405.08,8045,10351
405.1,8039,10324
405.12,7992,10338
405.14,8086,10349
405.16,8070,10385
405.18,8006,10356
405.2,8083,10381
405.22,8021,10247
405.24,8060,10306
405.26,7989,10249
405.28,8027,10262
405.3,7965,10209
405.32,8056,10249
405.34,8026,10275
405.36,7978,10251
405.38,8059,10252
405.4,8016,10254
405.42,8008,10302
405.44,8017,10252
405.46,8057,10326
405.48,8020,10276
405.5,8076,10348
405.52,7991,10313
405.54,8074,10337
405.56,8069,10373
405.58,8003,10365
405.6,8037,10380
405.62,8071,10411
405.64,8046,10338
405.66,8062,10382
405.68,8045,10311
405.7,8066,10289
405.72,8020,10279
405.74,8024,10233
405.76,8052,10280
405.78,7985,10250
405.8,8061,10342
405.82,8014,10240
405.84,8065,10325
405.86,7993,10299
405.88,7980,10304
405.9,8080,10361
405.92,8022,10305
405.94,8009,10292
405.96,8026,10369
405.98,8038,10293
406,8072,10379
406.02,8037,10322
406.04,8009,10335
406.06,8085,10363
406.08,8025,10407
406.1,8003,10297
406.12,8046,10239
406.14,8059,10305
406.16,8026,10265
406.18,8083,10226
406.2,8062,10303
406.22,8034,10286
406.24,8045,10272
406.26,8026,10307
406.28,8027,10280
406.3,8052,10300
406.32,8072,10323
406.34,8012,10355
406.36,8036,10284
406.38,8093,10382
406.4,8111,10331
406.42,8084,10395
406.44,8059,10413
406.46,8071,10330
406.48,8048,10295
406.5,8001,10260
406.52,8003,10354
406.54,8031,10254
406.56,8060,10312
406.58,8013,10335
406.6,8019,10350
406.62,8019,10235
406.64,8083,10370
406.66,8024,10279
406.68,8066,10360
406.7,8002,10322
406.72,8064,10403
406.74,8039,10327
406.76,8065,10334
406.78,8065,10377
406.8,8023,10359
406.82,8100,10443
406.84,8060,10347
406.86,8099,10413
406.88,8055,10371
406.9,8055,10303
406.92,8070,10302
406.94,8052,10335
406.96,7976,10286
406.98,8057,10292
407,8007,10294
407.02,8068,10277
407.04,8033,10329
407.06,8057,10334
407.08,8023,10344
407.1,8017,10310
407.12,8079,10377
407.14,8026,10385
407.16,8048,10332
407.18,8083,10326
407.2,8062,10442
407.22,8051,10385
407.24,8079,10332
407.26,8031,10370
407.28,8089,10479
407.3,8051,10340
407.32,8081,10271
407.34,8032,10305
407.36,8027,10303
407.38,8071,10383
407.4,8040,10310
407.42,8060,10270
407.44,8047,10353
407.46,8060,10304
407.48,8064,10300
407.5,8017,10329
407.52,8037,10313
407.54,8077,10413
407.56,8043,10398
407.58,7989,10348
407.6,8093,10365
407.62,8031,10428
407.64,8060,10399
407.66,8093,10394
407.68,8091,10362
407.7,8027,10298
407.72,8068,10258
407.74,8015,10329
407.76,8054,10346
407.78,8013,10314
407.8,8025,10283
407.82,8089,10360
407.84,8005,10298
407.86,8075,10350
407.88,8027,10376
407.9,7996,10331
407.92,8079,10338
407.94,8034,10399
407.96,8024,10366
407.98,8000,10349
408,8072,10385
408.02,8042,10371
408.04,8087,10353
408.06,8035,10380
408.08,8101,10412
