time(second),IR,RED
28,8456,10587
28.02,8412,10532
28.04,8459,10552
28.06,8396,10537
28.08,8436,10544
28.1,8442,10555
28.12,8398,10572
28.14,8399,10560
28.16,8430,10486
28.18,8443,10539
28.2,8408,10549
28.22,8376,10527
28.24,8415,10505
28.26,8439,10506
28.28,8403,10576
28.3,8362,10523
28.32,8438,10495
28.34,8414,10591
28.36,8390,10522
28.38,8416,10542
28.4,8468,10556
28.42,8382,10570
28.44,8414,10561
28.46,8380,10521
28.48,8416,10502
28.5,8415,10543
28.52,8404,10545
28.54,8411,10506
28.56,8415,10554
28.58,8425,10514
28.6,8452,10526
28.62,8454,10539
28.64,8353,10545
28.66,8411,10519
28.68,8446,10495
28.7,8403,10512
28.72,8464,10538
28.74,8437,10539
28.76,8408,10594
28.78,8395,10542
28.8,8431,10499
28.82,8420,10560
28.84,8401,10522
28.86,8450,10513
28.88,8416,10552
28.9,8407,10562
28.92,8400,10468
28.94,8461,10531
28.96,8404,10555
28.98,8355,10507
29,8440,10515
29.02,8418,10532
29.04,8396,10549
29.06,8443,10550
29.08,8388,10559
29.1,8401,10520
29.12,8451,10564
29.14,8385,10545
29.16,8402,10577
29.18,8403,10522
29.2,8409,10467
29.22,8398,10574
29.24,8395,10503
29.26,8452,10575
29.28,8412,10523
29.3,8452,10537
29.32,8458,10555
29.34,8377,10559
29.36,8396,10488
29.38,8451,10476
29.4,8419,10587
29.42,8395,10514
29.44,8444,10531
29.46,8369,10506
29.48,8432,10523
29.5,8393,10529
29.52,8372,10486
29.54,8476,10604
29.56,8391,10509
29.58,8431,10547
29.6,8367,10524
29.62,8419,10496
29.64,8450,10510
29.66,8408,10506
29.68,8389,10502
29.7,8452,10554
29.72,8357,10521
29.74,8406,10505
29.76,8446,10556
29.78,8372,10539
29.8,8449,10557
29.82,8446,10585
29.84,8466,10539
29.86,8358,10556
29.88,8446,10606
29.9,8399,10581
29.92,8428,10528
29.94,8454,10571
29.96,8437,10551
29.98,8374,10592
30,8386,10553
30.02,8414,10558
30.04,8422,10487
30.06,8460,10562
30.08,8426,10561
30.1,8427,10549
30.12,8403,10515
30.14,8456,10495
30.16,8441,10607
30.18,8444,10515
30.2,8445,10500
30.22,8391,10518
30.24,8427,10555
30.26,8379,10564
30.28,8393,10516
30.3,8446,10470
30.32,8368,10471
30.34,8439,10538
30.36,8389,10533
30.38,8361,10504
30.4,8388,10496
30.42,8394,10540
30.44,8373,10496
30.46,8385,10433
30.48,8437,10524
30.5,8441,10494
30.52,8398,10539
30.54,8368,10516
30.56,8437,10531
30.58,8398,10524
30.6,8369,10481
30.62,8432,10489
30.64,8412,10511
30.66,8368,10517
30.68,8390,10424
30.7,8428,10455
30.72,8385,10494
30.74,8377,10507
30.76,8417,10489
30.78,8416,10480
30.8,8367,10541
30.82,8396,10420
30.84,8385,10521
30.86,8363,10487
30.88,8384,10511
30.9,8362,10485
30.92,8440,10484
30.94,8442,10467
30.96,8385,10504
30.98,8403,10473
31,8396,10490
31.02,8425,10455
31.04,8418,10456
31.06,8373,10480
31.08,8379,10455
31.1,8365,10402
31.12,8379,10474
31.14,8375,10547
31.16,8420,10495
31.18,8345,10469
31.2,8404,10440
31.22,8436,10454
31.24,8394,10466
31.26,8437,10482
31.28,8404,10515
31.3,8361,10481
31.32,8393,10454
31.34,8374,10445
31.36,8424,10457
31.38,8352,10473
31.4,8339,10443
31.42,8361,10479
31.44,8384,10503
31.46,8351,10486
31.48,8378,10473
31.5,8446,10470
31.52,8394,10516
31.54,8340,10462
31.56,8390,10526
31.58,8397,10464
31.6,8411,10519
31.62,8393,10495
31.64,8391,10499
31.66,8448,10528
31.68,8398,10490
31.7,8423,10446
31.72,8394,10499
31.74,8387,10438
31.76,8435,10433
31.78,8392,10477
31.8,8376,10459
31.82,8428,10462
31.84,8432,10444
31.86,8397,10492
31.88,8379,10452
31.9,8433,10454
31.92,8400,10535
31.94,8407,10519
31.96,8360,10505
31.98,8412,10486
32,8431,10493
32.02,8396,10517
32.04,8372,10453
32.06,8396,10465
32.08,8375,10430
32.1,8407,10492
32.12,8352,10471
32.14,8430,10486
32.16,8397,10528
32.18,8376,10481
32.2,8410,10440
32.22,8449,10493
32.24,8394,10463
32.26,8402,10529
32.28,8401,10511
32.3,8394,10463
32.32,8424,10553
32.34,8400,10528
32.36,8346,10494
32.38,8410,10468
32.4,8380,10515
32.42,8383,10482
32.44,8433,10446
32.46,8448,10566
32.48,8410,10501
32.5,8400,10497
32.52,8460,10482
32.54,8466,10460
32.56,8410,10511
32.58,8463,10552
32.6,8396,10526
32.62,8460,10557
32.64,8470,10567
32.66,8432,10518
32.68,8486,10593
32.7,8435,10526
32.72,8470,10524
32.74,8472,10530
32.76,8491,10540
32.78,8380,10530
32.8,8457,10507
32.82,8482,10560
32.84,8438,10551
32.86,8452,10589
32.88,8424,10504
32.9,8453,10524
32.92,8385,10510
32.94,8478,10584
32.96,8430,10530
32.98,8430,10522
33,8447,10600
33.02,8439,10580
33.04,8362,10535
33.06,8437,10584
33.08,8426,10577
33.1,8430,108416
33.12,8409,10520
33.14,8446,10561
33.16,8438,10576
33.18,8410,10573
33.2,8347,10502
33.22,8468,10524
33.24,8384,10535
33.26,8453,10504
33.28,8456,10587
33.3,8412,10532
33.32,8459,10552
33.34,8396,10537
33.36,8436,10544
33.38,8442,10555
33.4,8398,10572
33.42,8399,10560
33.44,8430,10486
33.46,8443,10539
33.48,8408,10549
33.5,8376,10527
33.52,8415,10505
33.54,8439,10506
33.56,8403,10576
33.58,8362,10523
33.6,8438,10495
33.62,8414,10591
33.64,8390,10522
33.66,8416,10542
33.68,8468,10556
33.7,8382,10570
33.72,8414,10561
33.74,8380,10521
33.76,8416,10502
33.78,8415,10543
33.8,8404,10545
33.82,8411,10506
33.84,8415,10554
33.86,8425,10514
33.88,8452,10526
33.9,8454,10539
33.92,8353,10545
33.94,8411,10519
33.96,8446,10495
33.98,8403,10512
34,8464,10538
34.02,8437,10539
34.04,8408,10594
34.06,8395,10542
34.08,8431,10499
34.1,8420,10560
34.12,8401,10522
34.14,8450,10513
34.16,8416,10552
34.18,8407,10562
34.2,8400,10468
34.22,8461,10531
34.24,8404,10555
34.26,8355,10507
34.28,8440,10515
34.3,8418,10532
34.32,8396,10549
34.34,8443,10550
34.36,8388,10559
34.38,8401,10520
34.4,8451,10564
34.42,8385,10545
34.44,8402,10577
34.46,8403,10522
34.48,8409,10467
34.5,8398,10574
34.52,8395,10503
34.54,8452,10575
34.56,8412,10523
34.58,8452,10537
34.6,8458,10555
34.62,8377,10559
34.64,8396,10488
34.66,8451,10476
34.68,8419,10587
34.7,8395,10514
34.72,8444,10531
34.74,8369,10506
34.76,8432,10523
34.78,8393,10529
34.8,8372,10486
34.82,8476,10604
34.84,8391,10509
34.86,8431,10547
34.88,8367,10524
34.9,8419,10496
34.92,8450,10510
34.94,8408,10506
34.96,8389,10502
34.98,8452,10554
35,8357,10521
35.02,8406,10505
35.04,8446,10556
35.06,8372,10539
35.08,8449,10557
35.1,8446,10585
35.12,8466,10539
35.14,8358,10556
35.16,8446,10606
35.18,8399,10581
35.2,8428,10528
35.22,8454,10571
35.24,8437,10551
35.26,8374,10592
35.28,8386,10553
35.3,8414,10558
35.32,8422,10487
35.34,8460,10562
35.36,8426,10561
35.38,8427,10549
35.4,8403,10515
35.42,8456,10495
35.44,8441,10607
35.46,8444,10515
35.48,8445,10500
35.5,8391,10518
35.52,8427,10555
35.54,8379,10564
35.56,8393,10516
35.58,8446,10470
35.6,8368,10471
35.62,8439,10538
35.64,8389,10533
35.66,8361,10504
35.68,8388,10496
35.7,8394,10540
35.72,8373,10496
35.74,8385,10433
35.76,8437,10524
35.78,8441,10494
35.8,8398,10539
35.82,8368,10516
35.84,8437,10531
35.86,8398,10524
35.88,8369,10481
35.9,8432,10489
35.92,8412,10511
35.94,8368,10517
35.96,8390,10424
35.98,8428,10455
36,8385,10494
36.02,8377,10507
36.04,8417,10489
36.06,8416,10480
36.08,8367,10541
36.1,8396,10420
36.12,8385,10521
36.14,8363,10487
36.16,8384,10511
36.18,8362,10485
36.2,8440,10484
36.22,8442,10467
36.24,8385,10504
36.26,8403,10473
36.28,8396,10490
36.3,8425,10455
36.32,8418,10456
36.34,8373,10480
36.36,8379,10455
36.38,8365,10402
36.4,8379,10474
36.42,8375,10547
36.44,8420,10495
36.46,8345,10469
36.48,8404,10440
36.5,8436,10454
36.52,8394,10466
36.54,8437,10482
36.56,8404,10515
36.58,8361,10481
36.6,8393,10454
36.62,8374,10445
36.64,8424,10457
36.66,8352,10473
36.68,8339,10443
36.7,8361,10479
36.72,8384,10503
36.74,8351,10486
36.76,8378,10473
36.78,8446,10470
36.8,8394,10516
36.82,8340,10462
36.84,8390,10526
36.86,8397,10464
36.88,8411,10519
36.9,8393,10495
36.92,8391,10499
36.94,8448,10528
36.96,8398,10490
36.98,8423,10446
37,8394,10499
37.02,8387,10438
37.04,8435,10433
37.06,8392,10477
37.08,8376,10459
37.1,8428,10462
37.12,8432,10444
37.14,8397,10492
37.16,8379,10452
37.18,8433,10454
37.2,8400,10535
37.22,8407,10519
37.24,8360,10505
37.26,8412,10486
37.28,8431,10493
37.3,8396,10517
37.32,8372,10453
37.34,8396,10465
37.36,8375,10430
37.38,8407,10492
37.4,8352,10471
37.42,8430,10486
37.44,8397,10528
37.46,8376,10481
37.48,8410,10440
37.5,8449,10493
37.52,8394,10463
37.54,8402,10529
37.56,8401,10511
37.58,8394,10463
37.6,8424,10553
37.62,8400,10528
37.64,8346,10494
37.66,8410,10468
37.68,8380,10515
37.7,8383,10482
37.72,8433,10446
37.74,8448,10566
37.76,8410,10501
37.78,8400,10497
37.8,8460,10482
37.82,8466,10460
37.84,8410,10511
37.86,8463,10552
37.88,8396,10526
37.9,8460,10557
37.92,8470,10567
37.94,8432,10518
37.96,8486,10593
37.98,8435,10526
38,8470,10524
38.02,8472,10530
38.04,8491,10540
38.06,8380,10530
38.08,8457,10507
38.1,8482,10560
38.12,8438,10551
38.14,8452,10589
38.16,8424,10504
38.18,8453,10524
38.2,8385,10510
38.22,8478,10584
38.24,8430,10530
38.26,8430,10522
38.28,8447,10600
38.3,8439,10580
38.32,8362,10535
38.34,8437,10584
38.36,8426,10577
38.38,8430,108416
38.4,8409,10520
38.42,8446,10561
38.44,8438,10576
38.46,8410,10573
38.48,8347,10502
38.5,8468,10524
38.52,8384,10535
38.54,8453,10504
38.56,8456,10587
38.58,8412,10532
38.6,8459,10552
38.62,8396,10537
38.64,8436,10544
38.66,8442,10555
38.68,8398,10572
38.7,8399,10560
38.72,8430,10486
38.74,8443,10539
38.76,8408,10549
38.78,8376,10527
38.8,8415,10505
38.82,8439,10506
38.84,8403,10576
38.86,8362,10523
38.88,8438,10495
38.9,8414,10591
38.92,8390,10522
38.94,8416,10542
38.96,8468,10556
38.98,8382,10570
39,8414,10561
39.02,8380,10521
39.04,8416,10502
39.06,8415,10543
39.08,8404,10545
39.1,8411,10506
39.12,8415,10554
39.14,8425,10514
39.16,8452,10526
39.18,8454,10539
39.2,8353,10545
39.22,8411,10519
39.24,8446,10495
39.26,8403,10512
39.28,8464,10538
39.3,8437,10539
39.32,8408,10594
39.34,8395,10542
39.36,8431,10499
39.38,8420,10560
39.4,8401,10522
39.42,8450,10513
39.44,8416,10552
39.46,8407,10562
39.48,8400,10468
39.5,8461,10531
39.52,8404,10555
39.54,8355,10507
39.56,8440,10515
39.58,8418,10532
39.6,8396,10549
39.62,8443,10550
39.64,8388,10559
39.66,8401,10520
39.68,8451,10564
39.7,8385,10545
39.72,8402,10577
39.74,8403,10522
39.76,8409,10467
39.78,8398,10574
39.8,8395,10503
39.82,8452,10575
39.84,8412,10523
39.86,8452,10537
39.88,8458,10555
39.9,8377,10559
39.92,8396,10488
39.94,8451,10476
39.96,8419,10587
39.98,8395,10514
40,8444,10531
40.02,8369,10506
40.04,8432,10523
40.06,8393,10529
40.08,8372,10486
40.1,8476,10604
40.12,8391,10509
40.14,8431,10547
40.16,8367,10524
40.18,8419,10496
40.2,8450,10510
40.22,8408,10506
40.24,8389,10502
40.26,8452,10554
40.28,8357,10521
40.3,8406,10505
40.32,8446,10556
40.34,8372,10539
40.36,8449,10557
40.38,8446,10585
40.4,8466,10539
40.42,8358,10556
40.44,8446,10606
40.46,8399,10581
40.48,8428,10528
40.5,8454,10571
40.52,8437,10551
40.54,8374,10592
40.56,8386,10553
40.58,8414,10558
40.6,8422,10487
40.62,8460,10562
40.64,8426,10561
40.66,8427,10549
40.68,8403,10515
40.7,8456,10495
40.72,8441,10607
40.74,8444,10515
40.76,8445,10500
40.78,8391,10518
40.8,8427,10555
40.82,8379,10564
40.84,8393,10516
40.86,8446,10470
40.88,8368,10471
40.9,8439,10538
40.92,8389,10533
40.94,8361,10504
40.96,8388,10496
40.98,8394,10540
41,8373,10496
41.02,8385,10433
41.04,8437,10524
41.06,8441,10494
41.08,8398,10539
41.1,8368,10516
41.12,8437,10531
41.14,8398,10524
41.16,8369,10481
41.18,8432,10489
41.2,8412,10511
41.22,8368,10517
41.24,8390,10424
41.26,8428,10455
41.28,8385,10494
41.3,8377,10507
41.32,8417,10489
41.34,8416,10480
41.36,8367,10541
41.38,8396,10420
41.4,8385,10521
41.42,8363,10487
41.44,8384,10511
41.46,8362,10485
41.48,8440,10484
41.5,8442,10467
41.52,8385,10504
41.54,8403,10473
41.56,8396,10490
41.58,8425,10455
41.6,8418,10456
41.62,8373,10480
41.64,8379,10455
41.66,8365,10402
41.68,8379,10474
41.7,8375,10547
41.72,8420,10495
41.74,8345,10469
41.76,8404,10440
41.78,8436,10454
41.8,8394,10466
41.82,8437,10482
41.84,8404,10515
41.86,8361,10481
41.88,8393,10454
41.9,8374,10445
41.92,8424,10457
41.94,8352,10473
41.96,8339,10443
41.98,8361,10479
42,8384,10503
42.02,8351,10486
42.04,8378,10473
42.06,8446,10470
42.08,8394,10516
42.1,8340,10462
42.12,8390,10526
42.14,8397,10464
42.16,8411,10519
42.18,8393,10495
42.2,8391,10499
42.22,8448,10528
42.24,8398,10490
42.26,8423,10446
42.28,8394,10499
42.3,8387,10438
42.32,8435,10433
42.34,8392,10477
42.36,8376,10459
42.38,8428,10462
42.4,8432,10444
42.42,8397,10492
42.44,8379,10452
42.46,8433,10454
42.48,8400,10535
42.5,8407,10519
42.52,8360,10505
42.54,8412,10486
42.56,8431,10493
42.58,8396,10517
42.6,8372,10453
42.62,8396,10465
42.64,8375,10430
42.66,8407,10492
42.68,8352,10471
42.7,8430,10486
42.72,8397,10528
42.74,8376,10481
42.76,8410,10440
42.78,8449,10493
42.8,8394,10463
42.82,8402,10529
42.84,8401,10511
42.86,8394,10463
42.88,8424,10553
42.9,8400,10528
42.92,8346,10494
42.94,8410,10468
42.96,8380,10515
42.98,8383,10482
43,8433,10446
43.02,8448,10566
43.04,8410,10501
43.06,8400,10497
43.08,8460,10482
43.1,8466,10460
43.12,8410,10511
43.14,8463,10552
43.16,8396,10526
43.18,8460,10557
43.2,8470,10567
43.22,8432,10518
43.24,8486,10593
43.26,8435,10526
43.28,8470,10524
43.3,8472,10530
43.32,8491,10540
43.34,8380,10530
43.36,8457,10507
43.38,8482,10560
43.4,8438,10551
43.42,8452,10589
43.44,8424,10504
43.46,8453,10524
43.48,8385,10510
43.5,8478,10584
43.52,8430,10530
43.54,8430,10522
43.56,8447,10600
43.58,8439,10580
43.6,8362,10535
43.62,8437,10584
43.64,8426,10577
43.66,8430,108369
43.68,8375,10538
43.7,8393,10592
43.72,8377,10589
43.74,8396,10542
43.76,8399,10535
43.78,8397,10540
43.8,8427,10556
43.82,8386,10602
43.84,8383,10554
43.86,8448,10552
43.88,8411,10510
43.9,8400,10596
43.92,8365,10549
43.94,8445,10573
43.96,8363,10569
43.98,8359,10547
44,8449,10571
44.02,8407,10517
44.04,8438,10587
44.06,8412,10608
44.08,8387,10530
44.1,8425,10574
44.12,8438,10566
44.14,8394,10654
44.16,8406,10551
44.18,8363,10567
44.2,8443,10571
44.22,8456,10543
44.24,8418,10626
44.26,8389,10579
44.28,8382,10579
44.3,8448,10618
44.32,8398,10622
44.34,8449,10591
44.36,8414,10589
44.38,8376,10561
44.4,8456,10609
44.42,8418,10596
44.44,8385,10565
44.46,8367,10564
44.48,8382,10563
44.5,8429,10527
44.52,8450,10599
44.54,8380,10573
44.56,8369,10570
44.58,8401,10565
44.6,8438,10567
44.62,8348,10621
44.64,8402,10571
44.66,8441,10538
44.68,8410,10571
44.7,8450,10608
44.72,8404,10594
44.74,8396,10577
44.76,8442,10574
44.78,8456,10544
44.8,8463,10603
44.82,8372,10584
44.84,8419,10515
44.86,8441,10605
44.88,8401,10611
44.9,8402,10548
44.92,8388,10558
44.94,8362,10561
44.96,8409,10628
44.98,8393,10581
45,8365,10543
45.02,8438,10627
45.04,8398,10552
45.06,8418,10541
45.08,8400,10615
45.1,8446,10566
45.12,8398,10620
45.14,8406,10553
45.16,8412,10631
45.18,8388,10538
45.2,8451,10559
45.22,8402,10619
45.24,8453,10571
45.26,8413,10541
45.28,8425,10619
45.3,8429,10601
45.32,8405,10523
45.34,8448,10561
45.36,8398,10579
45.38,8355,10554
45.4,8433,10539
45.42,8430,10580
45.44,8376,10537
45.46,8438,10517
45.48,8373,10619
45.5,8386,10518
45.52,8431,10544
45.54,8428,10610
45.56,8404,10575
45.58,8350,10570
45.6,8403,10545
45.62,8438,10564
45.64,8387,10626
45.66,8369,10553
45.68,8375,10538
45.7,8393,10592
45.72,8377,10589
45.74,8396,10542
45.76,8399,10535
45.78,8397,10540
45.8,8427,10556
45.82,8386,10602
45.84,8383,10554
45.86,8448,10552
45.88,8411,10510
45.9,8400,10596
45.92,8365,10549
45.94,8445,10573
45.96,8363,10569
45.98,8359,10547
46,8449,10571
46.02,8407,10517
46.04,8438,10587
46.06,8412,10608
46.08,8387,10530
46.1,8425,10574
46.12,8438,10566
46.14,8394,10654
46.16,8406,10551
46.18,8363,10567
46.2,8443,10571
46.22,8456,10543
46.24,8418,10626
46.26,8389,10579
46.28,8382,10579
46.3,8448,10618
46.32,8398,10622
46.34,8449,10591
46.36,8414,10589
46.38,8376,10561
46.4,8456,10609
46.42,8418,10596
46.44,8385,10565
46.46,8367,10564
46.48,8382,10563
46.5,8429,10527
46.52,8450,10599
46.54,8380,10573
46.56,8369,10570
46.58,8401,10565
46.6,8438,10567
46.62,8348,10621
46.64,8402,10571
46.66,8441,10538
46.68,8410,10571
46.7,8450,10608
46.72,8404,10594
46.74,8396,10577
46.76,8442,10574
46.78,8456,10544
46.8,8463,10603
46.82,8372,10584
46.84,8419,10515
46.86,8441,10605
46.88,8401,10611
46.9,8402,10548
46.92,8388,10558
46.94,8362,10561
46.96,8409,10628
46.98,8393,10581
47,8365,10543
47.02,8438,10627
47.04,8398,10552
47.06,8418,10541
47.08,8400,10615
47.1,8446,10566
47.12,8398,10620
47.14,8406,10553
47.16,8412,10631
47.18,8388,10538
47.2,8451,10559
47.22,8402,10619
47.24,8453,10571
47.26,8413,10541
47.28,8425,10619
47.3,8429,10601
47.32,8405,10523
47.34,8448,10561
47.36,8398,10579
47.38,8355,10554
47.4,8433,10539
47.42,8430,10580
47.44,8376,10537
47.46,8438,10517
47.48,8373,10619
47.5,8386,10518
47.52,8431,10544
47.54,8428,10610
47.56,8404,10575
47.58,8350,10570
47.6,8403,10545
47.62,8438,10564
47.64,8387,10626
47.66,8389,10599
47.68,8380,10589
47.7,8429,10585
47.72,8405,10576
47.74,8368,10534
47.76,8404,10630
47.78,8399,10538
47.8,8379,10601
47.82,8358,10537
47.84,8433,10547
47.86,8376,10548
47.88,8404,10642
47.9,8396,10529
47.92,8410,10590
47.94,8399,10590
47.96,8398,10534
47.98,8427,10595
48,8433,10549
48.02,8402,10623
48.04,8376,10576
48.06,8380,10581
48.08,8437,10591
48.1,8370,10626
48.12,8404,10590
48.14,8453,10640
48.16,8386,10554
48.18,8387,10564
48.2,8433,10572
48.22,8401,10595
48.24,8399,10625
48.26,8409,10553
48.28,8437,10567
48.3,8389,10586
48.32,8384,10537
48.34,8440,10552
48.36,8450,10637
48.38,8382,10595
48.4,8360,10561
48.42,8421,10577
48.44,8366,10592
48.46,8384,10605
48.48,8394,10555
48.5,8434,10597
48.52,8432,10618
48.54,8391,10538
48.56,8433,10630
48.58,8391,10555
48.6,8406,10590
48.62,8418,10605
48.64,8396,10523
48.66,8415,10602
48.68,8358,10568
48.7,8365,10602
48.72,8375,10510
48.74,8411,10558
48.76,8383,10602
48.78,8378,10571
48.8,8341,10538
48.82,8391,10596
48.84,8354,10554
48.86,8358,10538
48.88,8379,10628
48.9,8381,10577
48.92,8341,10549
48.94,8425,10600
48.96,8370,10561
48.98,8409,10562
49,8379,10595
49.02,8417,10552
49.04,8396,10580
49.06,8382,10568
49.08,8384,10546
49.1,8387,10582
49.12,8357,10541
49.14,8428,10549
49.16,8371,10568
49.18,8426,10576
49.2,8404,10588
49.22,8435,10535
49.24,8417,10628
49.26,8371,10603
49.28,8398,10545
49.3,8430,10598
49.32,8414,10573
49.34,8429,10541
49.36,8422,10588
49.38,8405,10616
49.4,8399,10535
49.42,8437,10547
49.44,8406,10579
49.46,8407,10547
49.48,8384,10509
49.5,8422,10569
49.52,8409,10595
49.54,8384,10570
49.56,8384,10520
49.58,8358,10560
49.6,8346,10568
49.62,8405,10609
49.64,8357,10582
49.66,8369,10553
49.68,8375,10538
49.7,8393,10592
49.72,8377,10589
49.74,8396,10542
49.76,8399,10535
49.78,8397,10540
49.8,8427,10556
49.82,8386,10602
49.84,8383,10554
49.86,8448,10552
49.88,8411,10510
49.9,8400,10596
49.92,8365,10549
49.94,8445,10573
49.96,8363,10569
49.98,8359,10547
50,8449,10571
50.02,8407,10517
50.04,8438,10587
50.06,8412,10608
50.08,8387,10530
50.1,8425,10574
50.12,8438,10566
50.14,8394,10654
50.16,8406,10551
50.18,8363,10567
50.2,8443,10571
50.22,8456,10543
50.24,8418,10626
50.26,8389,10579
50.28,8382,10579
50.3,8448,10618
50.32,8398,10622
50.34,8449,10591
50.36,8414,10589
50.38,8376,10561
50.4,8456,10609
50.42,8418,10596
50.44,8385,10565
50.46,8367,10564
50.48,8382,10563
50.5,8429,10527
50.52,8450,10599
50.54,8380,10573
50.56,8369,10570
50.58,8401,10565
50.6,8438,10567
50.62,8348,10621
50.64,8402,10571
50.66,8441,10538
50.68,8410,10571
50.7,8450,10608
50.72,8404,10594
50.74,8396,10577
50.76,8442,10574
50.78,8456,10544
50.8,8463,10603
50.82,8372,10584
50.84,8419,10515
50.86,8441,10605
50.88,8401,10611
50.9,8402,10548
50.92,8388,10558
50.94,8362,10561
50.96,8409,10628
50.98,8393,10581
51,8365,10543
51.02,8438,10627
51.04,8398,10552
51.06,8418,10541
51.08,8400,10615
51.1,8446,10566
51.12,8398,10620
51.14,8406,10553
51.16,8412,10631
51.18,8388,10538
51.2,8451,10559
51.22,8402,10619
51.24,8453,10571
51.26,8413,10541
51.28,8425,10619
51.3,8429,10601
51.32,8405,10523
51.34,8448,10561
51.36,8398,10579
51.38,8355,10554
51.4,8433,10539
51.42,8430,10580
51.44,8376,10537
51.46,8438,10517
51.48,8373,10619
51.5,8386,10518
51.52,8431,10544
51.54,8428,10610
51.56,8404,10575
51.58,8350,10570
51.6,8403,10545
51.62,8438,10564
51.64,8387,10626
51.66,8389,10599
51.68,8380,10589
51.7,8429,10585
51.72,8405,10576
51.74,8368,10534
51.76,8404,10630
51.78,8399,10538
51.8,8379,10601
51.82,8358,10537
51.84,8433,10547
51.86,8376,10548
51.88,8404,10642
51.9,8396,10529
51.92,8410,10590
51.94,8399,10590
51.96,8398,10534
51.98,8427,10595
52,8433,10549
52.02,8402,10623
52.04,8376,10576
52.06,8380,10581
52.08,8437,10591
52.1,8370,10626
52.12,8404,10590
52.14,8453,10640
52.16,8386,10554
52.18,8387,10564
52.2,8433,10572
52.22,8401,10595
52.24,8399,10625
52.26,8409,10553
52.28,8437,10567
52.3,8389,10586
52.32,8384,10537
52.34,8440,10552
52.36,8450,10637
52.38,8382,10595
52.4,8360,10561
52.42,8421,10577
52.44,8366,10592
52.46,8384,10605
52.48,8394,10555
52.5,8434,10597
52.52,8432,10618
52.54,8391,10538
52.56,8433,10630
52.58,8391,10555
52.6,8406,10590
52.62,8418,10605
52.64,8396,10523
52.66,8415,10602
52.68,8358,10568
52.7,8365,10602
52.72,8375,10510
52.74,8411,10558
52.76,8383,10602
52.78,8378,10571
52.8,8341,10538
52.82,8391,10596
52.84,8354,10554
52.86,8358,10538
52.88,8379,10628
52.9,8381,10577
52.92,8341,10549
52.94,8425,10600
52.96,8370,10561
52.98,8409,10562
53,8379,10595
53.02,8417,10552
53.04,8396,10580
53.06,8382,10568
53.08,8384,10546
53.1,8387,10582
53.12,8357,10541
53.14,8428,10549
53.16,8371,10568
53.18,8426,10576
53.2,8404,10588
53.22,8435,10535
53.24,8417,10628
53.26,8371,10603
53.28,8398,10545
53.3,8430,10598
53.32,8414,10573
53.34,8429,10541
53.36,8422,10588
53.38,8405,10616
53.4,8399,10535
53.42,8437,10547
53.44,8406,10579
53.46,8407,10547
53.48,8384,10509
53.5,8422,10569
53.52,8409,10595
53.54,8384,10570
53.56,8384,10520
53.58,8358,10560
53.6,8346,10568
53.62,8405,10609
53.64,8357,10582
53.66,8444,10593
53.68,8388,10567
53.7,8441,10567
53.72,8433,10590
53.74,8385,10615
53.76,8372,10598
53.78,8436,10598
53.8,8382,10649
53.82,8356,10575
53.84,8367,10538
53.86,8428,10588
53.88,8379,10573
53.9,8377,10528
53.92,8383,10594
53.94,8351,10546
53.96,8376,10512
53.98,8422,10559
54,8392,10587
54.02,8335,10488
54.04,8417,10561
54.06,8386,10564
54.08,8417,10555
54.1,8369,10524
54.12,8382,10567
54.14,8362,10589
54.16,8372,10548
54.18,8423,10548
54.2,8382,10573
54.22,8374,10545
54.24,8416,10591
54.26,8371,10541
