X,Y,Z,IR,RED,Heart Rate,Respiration Rate,SpO2
0.03,-0.19,1.02,11168,10298,,,
0.08,-0.17,1.08,11201,10254,,,
0.04,-0.16,1.08,11180,10242,,,
0.03,-0.17,1.02,11114,10237,,,
0.06,-0.16,1.06,11153,10265,,,
0.08,-0.16,1.05,11120,10256,,,
0.03,-0.15,1.01,11130,10299,,,
0.01,-0.17,1.02,11117,10271,,,
0.05,-0.17,1.06,11125,10293,,,
0.04,-0.17,1.08,11143,10229,,,
0.05,-0.16,1,11152,10314,,,
0.04,-0.15,1.02,11135,10244,,,
0.04,-0.16,1.08,11119,10247,,,
0,-0.17,1.05,11148,10306,,,
0.03,-0.19,1.05,11195,10242,,,
0,-0.19,1.06,11151,10243,,,
0.04,-0.17,1.01,11112,10295,,,
0.01,-0.17,1.06,11142,10255,,,
0.04,-0.16,1.05,11154,10218,,,
0.06,-0.16,1.06,11142,10210,,,
0.06,-0.16,1.01,11214,10257,,,
0.06,-0.19,1.04,11208,10255,,,
0.03,-0.17,1.11,11112,10256,,,
0.04,-0.17,1.05,11171,10235,,,
0.04,-0.19,1.04,11171,10220,,,
0.04,-0.16,1.08,11141,10265,,,
0.04,-0.17,1.04,11188,10265,,,
0.05,-0.19,1.08,11153,10224,,,
0.06,-0.19,1.08,11188,10252,,,
0.04,-0.17,1.06,11227,10274,,,
0.05,-0.17,1.06,11125,10245,,,
0.04,-0.19,1.05,11150,10289,,,
0,-0.14,1.05,11188,10268,,,
0,-0.14,1.02,11155,10240,,,
0,-0.19,1.05,11151,10237,,,
0.01,-0.17,1,11139,10273,,,
0.06,-0.17,1.05,11161,10282,,,
0.01,-0.16,1.06,11167,10251,,,
0.03,-0.13,1.01,11192,10250,,,
0.04,-0.19,1.05,11143,10259,,,
0.06,-0.17,1.06,11133,10279,,,
0.03,-0.16,1,11208,10283,,,
0,-0.17,1.05,11132,10244,,,
0.04,-0.16,1.05,11112,10304,,,
0.03,-0.17,1.04,11136,10194,,,
0.01,-0.19,1.04,11182,10296,,,
0.03,-0.19,1.01,11136,10262,,,
0.03,-0.19,1.09,11158,10296,,,
0.06,-0.19,1.01,11147,10251,,,
0.01,-0.17,1.04,11226,10273,,,
0.04,-0.17,1.09,11133,10224,,,
0.06,-0.17,1.06,11161,10280,,,
0.01,-0.14,1.06,11167,10303,,,
0.05,-0.17,1.05,11196,10229,,,
0.05,-0.19,1.05,11202,10293,,,
0.03,-0.17,1.04,11148,10244,,,
0.01,-0.17,1.06,11148,10286,,,
0.06,-0.19,1.02,11223,10275,,,
-0.03,-0.17,1.02,11076,10245,,,
0.04,-0.16,1.04,11159,10248,,,
0.06,-0.19,1.04,11128,10285,,,
0.01,-0.17,1.06,11144,10259,,,
0.05,-0.19,1.05,11198,10228,,,
0.03,-0.19,1.04,11121,10261,,,
0.05,-0.19,1.06,11163,10245,,,
0,-0.17,1.06,11135,10228,,,
0.04,-0.17,1.05,11125,10294,,,
0.05,-0.16,1.02,11145,10241,,,
0.06,-0.16,1.02,11164,10292,,,
0.05,-0.19,1.08,11117,10273,,,
0.03,-0.19,1.06,11110,10287,,,
0.03,-0.16,1.06,11207,10277,,,
0.04,-0.17,1.04,11129,10263,,,
0.03,-0.16,1.01,11143,10254,,,
0.05,-0.19,1.08,11148,10254,,,
0.05,-0.17,1.05,11213,10312,,,
0.01,-0.19,1.1,11151,10228,,,
-0.01,-0.17,1.08,11113,10257,,,
0.04,-0.16,1.02,11151,10207,,,
0.01,-0.17,1.04,11189,10243,,,
0.05,-0.17,1.06,11187,10254,,,
0.05,-0.16,1.09,11157,10235,,,
0.05,-0.14,1.06,11101,10282,,,
0.06,-0.17,1.05,11222,10282,,,
0.05,-0.16,1.02,11137,10240,,,
0.05,-0.19,0.98,11161,10287,,,
0.06,-0.19,1.05,11139,10251,,,
0.03,-0.17,1.06,11128,10281,,,
0.03,-0.17,1.04,11141,10252,,,
0.03,-0.16,1.1,11187,10286,,,
0.08,-0.17,1.05,11134,10302,,,
0.04,-0.17,0.99,11194,10239,,,
0.03,-0.15,1.04,11155,10230,,,
0.05,-0.17,1.11,11148,10286,,,
0.04,-0.16,1.05,11166,10209,,,
0.04,-0.19,1.04,11161,10285,,,
0.08,-0.17,1.05,11104,10271,,,
0.03,-0.17,1.08,11229,10299,,,
0.01,-0.17,1.02,11164,10258,,,
0.04,-0.19,1.05,11142,10276,,,
0.03,-0.19,1.02,11208,10235,,,
0.03,-0.17,1.06,11129,10259,,,
0,-0.17,1.05,11189,10290,,,
0.01,-0.15,1.09,11155,10233,,,
0.06,-0.19,1.09,11183,10288,,,
0.05,-0.15,1.08,11120,10259,,,
0,-0.17,1.06,11104,10292,,,
0.03,-0.16,0.99,11222,10269,,,
0.05,-0.19,1.06,11134,10258,,,
0.04,-0.16,1.05,11165,10288,,,
0.05,-0.16,1.09,11157,10218,,,
0.04,-0.17,1.06,11213,10320,,,
0.03,-0.19,1.09,11166,10256,,,
0.05,-0.16,1.05,11154,10233,,,
0.05,-0.16,1.01,11145,10300,,,
0.05,-0.17,1.06,11174,10256,,,
0.03,-0.16,1.05,11138,10256,,,
0.03,-0.16,1.06,11171,10283,,,
0.06,-0.15,1.04,11171,10218,,,
0.01,-0.16,0.99,11222,10255,,,
0.06,-0.17,1.04,11128,10249,,,
0.05,-0.17,1.11,11159,10257,,,
0.06,-0.19,1.06,11141,10301,,,
0.09,-0.16,1.12,11191,10239,,,
0.04,-0.15,1.04,11133,10242,,,
0.04,-0.15,1.04,11096,10290,,,
0.03,-0.17,1.08,11187,10253,,,
0.06,-0.17,1.06,11208,10245,,,
0.04,-0.19,1.09,11115,10249,,,
0.04,-0.16,1.02,11151,10287,,,
0.05,-0.17,1.1,11183,10278,,,
0.04,-0.16,1.09,11174,10211,,,
0.03,-0.17,1.09,11182,10264,,,
0.04,-0.19,1.05,11133,10249,,,
0.05,-0.17,1.05,11147,10302,,,
0.04,-0.17,1.05,11196,10243,,,
0.04,-0.16,1.05,11143,10249,,,
0.04,-0.15,1.02,11219,10253,,,
0.05,-0.19,1.05,11116,10243,,,
0.04,-0.16,1.06,11172,10244,,,
0.04,-0.15,1.04,11170,10296,,,
0.01,-0.16,1.05,11145,10208,,,
0.03,-0.17,1.02,11181,10238,,,
0.01,-0.17,1.02,11093,10264,,,
0.05,-0.19,1.06,11192,10300,,,
0.05,-0.17,1.02,11157,10245,,,
0.04,-0.15,1.06,11118,10282,,,
0.03,-0.16,1.04,11125,10258,,,
0.05,-0.17,1.11,11123,10229,,,
0.05,-0.16,1.06,11140,10291,,,
0.06,-0.17,1.02,11183,10223,,,
0.03,-0.19,1.01,11137,10245,,,
0.06,-0.17,1.01,11179,10302,,,
0.06,-0.15,1.1,11239,10262,,,
0.03,-0.17,1.02,11124,10267,,,
0.01,-0.19,1.06,11156,10286,,,
0.04,-0.17,1.05,11178,10257,,,
0.05,-0.17,1.04,11124,10273,,,
0.03,-0.16,1.06,11106,10282,,,
0.03,-0.16,1,11216,10277,,,
0.01,-0.19,1.04,11139,10235,,,
0.01,-0.17,1.05,11118,10240,,,
0.01,-0.17,1.06,11169,10280,,,
0.04,-0.17,1.1,11208,10295,,,
0.03,-0.17,1.01,11154,10231,,,
0.03,-0.17,1.15,11086,10284,,,
0.01,-0.17,1,11218,10266,,,
0.04,-0.17,1.02,11143,10249,,,
0.06,-0.17,1.09,11202,10247,,,
0.05,-0.17,1.08,11104,10270,,,
0.04,-0.19,1.05,11199,10288,,,
0.04,-0.16,1.05,11160,10261,,,
0.06,-0.16,0.98,11136,10228,,,
0.05,-0.17,1.05,11123,10283,,,
0.04,-0.17,1.02,11192,10256,,,
0.04,-0.19,1.11,11175,10289,,,
0.05,-0.17,1.1,11121,10222,,,
0.01,-0.17,1.05,11190,10280,,,
0.01,-0.17,1.1,11156,10241,,,
0.04,-0.14,1.09,11149,10232,,,
0.05,-0.17,1.04,11146,10277,,,
0.04,-0.19,1.05,11090,10247,,,
0.01,-0.17,1.02,11196,10233,,,
0.04,-0.17,1.04,11148,10237,,,
0.01,-0.17,1.09,11220,10267,,,
0.06,-0.16,1.1,11114,10253,,,
0.05,-0.15,1.04,11175,10294,,,
0.03,-0.17,1.06,11110,10221,,,
0.03,-0.17,1.09,11130,10300,,,
0.03,-0.17,0.99,11147,10264,,,
0.05,-0.15,1.06,11116,10275,,,
0.05,-0.16,1.01,11215,10248,,,
0.04,-0.17,1.06,11126,10232,,,
0.06,-0.17,1.08,11138,10266,,,
0.03,-0.16,1,11110,10261,,,
0.04,-0.19,1,11207,10270,,,
0.06,-0.19,1.01,11128,10243,,,
0.05,-0.19,1.06,11112,10252,,,
0.05,-0.17,1.04,11130,10283,,,
0.03,-0.17,1.02,11187,10292,,,
0.03,-0.16,1.01,11155,10215,,,
0.03,-0.17,1.1,11145,10289,,,
0.04,-0.19,1.05,11140,10246,,,
0.06,-0.17,1.11,11167,10290,,,
0.06,-0.16,1.05,11144,10227,,,
0.06,-0.17,1.02,11157,10279,,,
0.08,-0.17,1.01,11097,10196,,,
0.06,-0.19,1.02,11193,10291,,,
0,-0.19,1.04,11127,10267,,,
0.04,-0.17,1.04,11138,10271,,,
0.06,-0.16,1.05,11181,10261,,,
0.06,-0.17,1.05,11150,10281,,,
0.03,-0.19,1.02,11184,10228,,,
0.05,-0.17,1.01,11123,10198,,,
0.03,-0.19,1.05,11183,10209,,,
0.06,-0.17,1.08,11149,10203,,,
0.06,-0.16,1.04,11168,10269,,,
0.03,-0.19,1.05,11140,10227,,,
0.03,-0.19,1.09,11113,10293,,,
0.03,-0.17,1.06,11115,10263,,,
0.04,-0.16,1.05,11135,10226,,,
0.05,-0.17,1.06,11128,10292,,,
0.03,-0.19,1.08,11174,10229,,,
0.01,-0.16,1.06,11113,10271,,,
0.06,-0.19,1.06,11127,10281,,,
0,-0.16,1.09,11150,10192,,,
0.04,-0.15,1.08,11223,10285,,,
0.03,-0.15,1.05,11145,10238,,,
0.01,-0.19,1.01,11162,10266,,,
0.03,-0.17,1.06,11150,10251,,,
0.01,-0.16,0.99,11162,10233,,,
0.04,-0.19,1.11,11134,10237,,,
0.04,-0.14,1.05,11145,10289,,,
0.04,-0.19,1.05,11204,10249,,,
0.04,-0.16,1.05,11179,10296,,,
0.06,-0.17,1.04,11132,10244,,,
0.05,-0.19,1.06,11106,10248,,,
0.01,-0.16,1.05,11177,10270,,,
0.01,-0.16,1.05,11133,10253,,,
0,-0.15,1.08,11153,10258,,,
0.03,-0.19,1.06,11183,10280,,,
0.01,-0.16,1.01,11111,10239,,,
0.03,-0.16,1.04,11142,10293,,,
0.04,-0.16,1.02,11139,10202,,,
0.03,-0.17,1.08,11181,10293,,,
0.03,-0.19,1.08,11111,10361,,,
0.05,-0.17,1.09,11160,10282,,,
0.03,-0.16,1.01,11186,10263,,,
0.04,-0.17,1.04,11117,10227,,,
0.04,-0.19,1.09,11221,10276,,,
0.04,-0.16,1.02,11127,10257,,,
0.05,-0.16,1.14,11207,10302,,,
0.05,-0.19,1.1,11139,10238,,,
0.04,-0.17,1.08,11114,10236,,,
0.01,-0.19,1.02,11182,10280,,,
0.03,-0.19,1.04,11154,10258,,,
0.06,-0.17,1.02,11192,10256,,,
0.05,-0.17,1.04,11153,10243,,,
0.05,-0.17,1.05,11093,10247,,,
0.03,-0.16,1.1,11199,10305,,,
0.04,-0.17,1.04,11153,10272,,,
0.05,-0.19,1.04,11212,10305,,,
0.1,-0.17,1.08,11154,10236,,,
0.03,-0.19,1.01,11135,10201,,,
0.03,-0.17,1.06,11154,10299,,,
0.03,-0.17,1.02,11225,10209,,,
0.04,-0.16,1.08,11154,10263,,,
0.01,-0.17,1.08,11102,10257,,,
0.01,-0.19,1.05,11172,10253,,,
0.01,-0.19,1.1,11205,10241,,,
0.01,-0.16,1.05,11192,10244,,,
0.03,-0.15,1.01,11198,10263,,,
0.06,-0.19,1.05,11164,10255,,,
0.05,-0.17,1.04,11190,10285,,,
0,-0.17,1.06,11140,10206,,,
0.03,-0.16,1.1,11163,10286,,,
0.06,-0.14,1.09,11108,10283,,,
0.03,-0.17,1.09,11219,10268,,,
0.04,-0.19,1.04,11122,10231,,,
0.05,-0.16,1.06,11151,10281,,,
0.01,-0.19,1.06,11189,10243,,,
0.05,-0.19,1.09,11146,10291,,,
0.09,-0.16,1.01,11197,10231,,,
0.04,-0.17,1.04,11132,10234,,,
0.04,-0.19,1.09,11115,10291,,,
0.04,-0.16,1.06,11183,10284,,,
0.04,-0.17,1.02,11144,10258,,,
0.08,-0.19,1.02,11200,10250,,,
0.05,-0.19,1.05,11142,10256,,,
0.01,-0.17,1.05,11100,10296,,,
0.04,-0.19,1.08,11228,10259,,,
0.05,-0.16,1.09,11135,10263,,,
0.04,-0.17,1.05,11150,10248,,,
0.04,-0.17,1.06,11112,10247,,,
0.01,-0.17,1.01,11210,10283,,,
0.03,-0.16,1.04,11147,10234,,,
0.05,-0.19,1.01,11127,10259,,,
0.05,-0.19,1.05,11141,10216,,,
0.01,-0.19,1.06,11152,10303,,,
0.05,-0.16,1.04,11126,10279,,,
0.04,-0.19,1.06,11119,10224,,,
0.06,-0.16,1.09,11137,10317,,,
0.03,-0.17,1.06,11105,10266,,,
0.03,-0.19,1.02,11161,10261,,,
0.04,-0.16,1.05,11155,10235,,,
0,-0.17,1.06,11216,10246,,,
0.04,-0.19,1.05,11203,10223,,,
0.04,-0.17,1.04,11141,10220,,,
0.06,-0.19,1.05,11175,10279,,,
0.01,-0.16,1.04,11093,10189,,,
0.04,-0.16,1.05,11197,10295,,,
0.05,-0.19,1.08,11221,10232,,,
0.01,-0.17,1.02,11109,10246,,,
0.03,-0.17,1.06,11151,10253,,,
0.05,-0.15,1.05,11140,10267,,,
0.04,-0.16,1.08,11123,10267,,,
0.04,-0.19,1.06,11116,10250,,,
0.04,-0.16,1.04,11231,10250,,,
0.04,-0.16,1.1,11093,10249,,,
0.01,-0.17,1,11203,10302,,,
0.03,-0.19,1.04,11168,10234,,,
0.01,-0.16,1.01,11100,10255,,,
0.03,-0.16,1.08,11208,10282,,,
0.04,-0.17,1.08,11158,10219,,,
0.04,-0.17,1.01,11152,10207,,,
0.03,-0.19,1.05,11167,10279,,,
0.08,-0.17,1.02,11151,10290,,,
0.03,-0.17,1.05,11173,10215,,,
0.08,-0.19,1.06,11185,10252,,,
0.08,-0.17,1.05,11196,10250,,,
0.03,-0.17,1.08,11151,10214,,,
0.01,-0.19,1.06,11190,10251,,,
0.05,-0.17,1.01,11137,10261,,,
0.05,-0.17,1.06,11150,10250,,,
0.05,-0.17,1.04,11212,10300,,,
0.05,-0.17,1.02,11080,10253,,,
0.06,-0.17,1.05,11197,10247,,,
0.08,-0.15,1.02,11149,10222,,,
0.03,-0.16,1.08,11129,10264,,,
0.04,-0.16,1.06,11129,10287,,,
0.03,-0.19,1.04,11181,10259,,,
0,-0.19,1.05,11191,10256,,,
0.05,-0.15,1,11133,10238,,,
0.04,-0.17,1.04,11131,10299,,,
0.01,-0.15,1.09,11150,10267,,,
0.03,-0.16,1.01,11148,10286,,,
0.04,-0.17,1.05,11162,10234,,,
0.06,-0.19,1.1,11161,10225,,,
0.05,-0.17,1.05,11179,10248,,,
0.04,-0.19,1.06,11141,10293,,,
0.03,-0.17,1.05,11195,10232,,,
0.06,-0.15,1.09,11137,10247,,,
0.04,-0.17,1.02,11102,10274,,,
0.05,-0.16,1.06,11175,10277,,,
0.05,-0.17,1.01,11226,10263,,,
0.04,-0.16,1.06,11146,10238,,,
0.03,-0.15,1.06,11142,10249,,,
0.03,-0.19,1.02,11234,10261,,,
0.01,-0.17,1,11104,10241,,,
0.08,-0.16,1.02,11172,10234,,,
0.03,-0.19,1.09,11156,10200,,,
0.01,-0.17,1.01,11154,10275,,,
0.05,-0.17,1.1,11168,10262,,,
-0.01,-0.19,1.09,11147,10249,,,
0.05,-0.17,1.06,11132,10266,,,
0.04,-0.2,1.01,11221,10281,,,
0.04,-0.17,1.04,11157,10246,,,
0.01,-0.17,1.06,11184,10262,,,
0.03,-0.15,1.05,11138,10210,,,
0.04,-0.17,0.99,11191,10270,,,
0.04,-0.17,1.05,11149,10214,,,
0.05,-0.19,1.02,11151,10268,,,
0.08,-0.17,1.04,11142,10224,,,
0.04,-0.16,1.02,11163,10205,,,
0.06,-0.17,1.01,11087,10281,,,
0.08,-0.16,1.06,11131,10243,,,
0,-0.19,1.06,11182,10283,,,
0,-0.16,1.08,11191,10220,,,
0.03,-0.17,1.05,11141,10244,,,
0.01,-0.17,1.04,11110,10278,,,
0.01,-0.16,1.05,11152,10205,,,
0.06,-0.17,1.06,11112,10263,,,
0.04,-0.17,1.04,11162,10278,,,
0.01,-0.16,1.08,11135,10214,,,
0.08,-0.19,1.04,11123,10261,,,
0.06,-0.17,1.11,11127,10246,,,
0.04,-0.17,1.06,11137,10308,,,
0.01,-0.17,1.04,11167,10287,,,
0.04,-0.16,1.06,11158,10254,,,
0.04,-0.19,1.06,11150,10267,,,
0.03,-0.16,1.02,11181,10247,,,
0.06,-0.16,1.09,11121,10230,,,
0.08,-0.17,1.06,11124,10251,,,
0.03,-0.17,1.02,11140,10259,,,
0.04,-0.19,1.11,11158,10290,,,
0.01,-0.19,1.06,11198,10261,,,
0.01,-0.19,1.05,11168,10262,,,
0.03,-0.19,1.06,11089,10251,,,
0.03,-0.17,1,11217,10317,,,
0.03,-0.14,1.05,11147,10233,,,
0.05,-0.16,1.06,11188,10240,,,
0.04,-0.19,1,11118,10252,,,
0.03,-0.19,1.09,11184,10293,,,
0.03,-0.16,1.09,11140,10303,,,
0.03,-0.17,1.06,11129,10261,,,
0.03,-0.17,1.05,11148,10240,,,
0.04,-0.16,1.06,11134,10248,,,
0.01,-0.17,1.04,11134,10288,,,
0.05,-0.17,1.05,11132,10226,,,
0.04,-0.19,1.05,11140,10279,,,
0.08,-0.17,1.1,11151,10255,,,
0.06,-0.19,1.09,11185,10214,,,
0.03,-0.16,1.06,11173,10288,,,
0.01,-0.19,1.02,11141,10215,,,
0.01,-0.17,1.06,11155,10252,,,
0.04,-0.17,1.09,11127,10230,,,
0.06,-0.17,1.06,11169,10286,,,
0.01,-0.16,1.09,11189,10266,,,
0,-0.17,1.05,11231,10239,,,
0.04,-0.16,1.06,11117,10257,,,
0.06,-0.17,1.08,11156,10261,,,
0.06,-0.17,1.02,11173,10282,,,
0.09,-0.15,1.05,11174,10244,,,
0.06,-0.17,1.1,11185,10258,,,
0.01,-0.16,1,11136,10220,,,
0.04,-0.16,1.04,11168,10287,,,
0.04,-0.17,1.06,11148,10249,,,
0.03,-0.16,1.04,11202,10272,,,
0.03,-0.16,1.02,11130,10233,,,
0.03,-0.19,1.02,11152,10264,,,
0.03,-0.17,0.99,11195,10274,,,
0,-0.17,1,11139,10259,,,
0.03,-0.15,1.09,11130,10297,,,
0.03,-0.15,1.09,11131,10224,,,
0.04,-0.17,1.09,11174,10299,,,
0,-0.14,1.06,11149,10277,,,
0.01,-0.19,1.05,11153,10283,,,
0.04,-0.15,1.1,11145,10245,,,
0.08,-0.19,1.02,11155,10238,,,
0.09,-0.19,1.04,11124,10234,,,
0.06,-0.17,1.02,11182,10268,,,
0.03,-0.17,1.05,11151,10208,,,
0.04,-0.19,1.1,11112,10255,,,
0.05,-0.16,1,11085,10211,,,
0.03,-0.16,1.04,11206,10249,,,
0.03,-0.19,1.04,11142,10242,,,
0.04,-0.17,1.05,11131,10217,,,
0.06,-0.19,1.05,11164,10290,,,
0.04,-0.15,1.04,11103,10255,,,
0.05,-0.15,1.04,11174,10292,,,
0.03,-0.19,1.05,11132,10234,,,
0.01,-0.17,1.01,11173,10293,,,
0.01,-0.17,1,11141,10262,,,
0.06,-0.17,1.01,11110,10252,,,
0.06,-0.16,1.05,11125,10217,,,
0.06,-0.17,1.05,11153,10288,,,
0.05,-0.17,1.06,11133,10245,,,
0.01,-0.19,1.06,11147,10255,,,
0.03,-0.17,1.02,11086,10277,,,
0.09,-0.17,1.06,11184,10255,,,
0.03,-0.16,1.06,11161,10223,,,
0.05,-0.19,1.05,11138,10265,,,
0.03,-0.16,1.1,11151,10202,,,
0.04,-0.16,1.05,11207,10256,,,
0.06,-0.17,1.09,11109,10254,,,
0.04,-0.19,1.04,11149,10292,,,
0.03,-0.17,0.99,11131,10261,,,
0.03,-0.19,1.05,11140,10304,,,
0.01,-0.16,1.02,11125,10235,,,
0.04,-0.19,1.02,11195,10264,,,
0.06,-0.17,1.08,11162,10250,,,
0.05,-0.17,1.08,11156,10226,,,
0.04,-0.15,1.08,11161,10299,,,
0.06,-0.19,1.06,11189,10265,,,
0.06,-0.15,1.01,11179,10242,,,
0.04,-0.17,1.05,11132,10202,,,
0.04,-0.17,1.04,11157,10242,,,
0.04,-0.16,1.09,11143,10259,,,
0.06,-0.19,1.08,11132,10277,,,
0.08,-0.16,1.09,11174,10197,,,
0.03,-0.19,1.09,11130,10218,,,
0.06,-0.17,1.06,11108,10240,,,
0.05,-0.17,1.06,11197,10301,,,
0.04,-0.17,1.05,11117,10235,,,
0.05,-0.17,1.02,11143,10237,,,
0.04,-0.17,1.06,11120,10288,,,
0,-0.17,1.09,11114,10246,,,
0.05,-0.19,1.06,11194,10292,,,
0.05,-0.19,1.05,11155,10251,,,
-0.01,-0.17,1.02,11171,10237,,,
0.01,-0.19,1.04,11084,10232,,,
0.03,-0.17,1.05,11095,10298,,,
0.08,-0.17,1.05,11214,10237,,,
0.08,-0.17,1.06,11149,10242,,,
0,-0.19,1,11174,10284,,,
0.04,-0.19,1.08,11162,10218,,,
0.03,-0.19,1.06,11130,10200,,,
0.03,-0.17,1.02,11150,10283,,,
0.03,-0.17,1.06,11162,10232,,,
0.04,-0.16,1.08,11127,10247,,,
0.04,-0.17,1.06,11108,10296,,,
0.09,-0.16,1.09,11194,10281,,,
0.06,-0.17,1.06,11178,10282,,,
0.04,-0.17,1.05,11145,10208,,,
0,-0.17,1.04,11107,10281,,,
0.06,-0.16,1.05,11149,10249,,,
0.03,-0.16,1.04,11140,10293,,,
0.03,-0.16,1.09,11171,10225,,,
0.05,-0.15,1.08,11154,10275,,,
0.03,-0.19,1.04,11118,10265,,,
0.05,-0.17,1.02,11150,10205,,,
0.05,-0.14,0.99,11109,10261,,,
0.03,-0.17,1.05,11207,10283,,,
0.05,-0.19,1.05,11135,10290,,,
0.03,-0.16,1.04,11166,10287,,,
0.01,-0.16,1.01,11144,10219,,,
0.09,-0.17,1.01,11164,10254,,,
0,-0.17,1.01,11146,10229,,,
0.04,-0.19,1.04,11115,10281,,,
0.03,-0.17,1.06,11140,10266,,,
0.03,-0.17,1.04,11153,10233,,,
0.04,-0.17,1.04,11191,10252,,,
0.01,-0.19,1.04,11181,10223,,,
0.04,-0.17,1.06,11123,10242,,,
0.06,-0.17,1.06,11099,10283,,,
0.04,-0.17,1.05,11204,10248,,,
0.05,-0.15,1.09,11089,10259,,,
0.03,-0.16,1.04,11180,10291,,,
0.05,-0.16,1.04,11173,10241,,,
0,-0.17,1.06,11151,10216,,,
0.04,-0.17,1.04,11206,10249,,,
0.11,-0.17,1.05,11124,10260,,,
0.01,-0.17,1.06,11169,10272,,,
0.01,-0.19,1.05,11145,10234,,,
0.04,-0.16,1.08,11117,10238,,,
0.08,-0.2,1.05,11151,10293,,,
0.03,-0.15,1.05,11191,10242,,,
0.03,-0.16,1.08,11179,10245,,,
0.03,-0.16,1.02,11132,10207,,,
0.06,-0.19,1.06,11150,10280,,,
0.05,-0.19,1.11,11179,10262,,,
0.04,-0.17,1.06,11180,10224,,,
0.03,-0.19,1.1,11213,10262,,,
0.03,-0.16,1.06,11141,10243,,,
0.05,-0.16,1.04,11119,10261,,,
0.04,-0.16,1.04,11156,10238,,,
0.03,-0.19,1.04,11174,10284,,,
0.05,-0.16,1.06,11198,10279,,,
-0.01,-0.17,1.08,11128,10265,,,
-0.01,-0.16,1.01,11178,10253,,,
0.05,-0.16,1.08,11161,10224,,,
0.04,-0.15,1.05,11097,10291,,,
0.05,-0.15,1.05,11103,10286,,,
0.04,-0.19,1.04,11202,10249,,,
0.03,-0.16,1.01,11187,10243,,,
0.04,-0.19,1.05,11134,10180,,,
0.03,-0.17,1.05,11126,10276,,,
0.01,-0.16,1.06,11152,10286,,,
0.04,-0.17,1.11,11192,10224,,,
0.04,-0.16,1.08,11150,10247,,,
0.01,-0.16,0.98,11094,10285,,,
0.04,-0.16,1.04,11207,10259,,,
0,-0.19,1.05,11129,10244,,,
0.05,-0.16,1.06,11146,10258,,,
0.05,-0.17,1.11,11134,10282,,,
0.06,-0.19,1.02,11174,10252,,,
0.05,-0.17,1.06,11118,10277,,,
0.03,-0.19,1.04,11227,10233,,,
0.04,-0.17,1.02,11117,10235,,,
0.03,-0.17,1.06,11148,10246,,,
0.04,-0.17,1.02,11144,10292,,,
0,-0.19,1.06,11194,10233,,,
0.04,-0.19,1,11204,10267,,,
0.04,-0.19,1.04,11140,10226,,,
0.01,-0.17,1.06,11122,10267,,,
0.05,-0.15,1.05,11201,10252,,,
0.04,-0.17,1,11099,10251,,,
0.05,-0.16,1.01,11200,10315,,,
0.03,-0.17,1.06,11126,10249,,,
0.03,-0.16,1.06,11143,10208,,,
0.04,-0.17,1.04,11145,10281,,,
0.05,-0.16,1.06,11168,10226,,,
0.03,-0.17,1.04,11144,10284,,,
0.04,-0.17,1.08,11148,10193,,,
0.05,-0.19,1.06,11132,10288,,,
0.04,-0.19,1.04,11200,10251,,,
0,-0.17,1.04,11156,10225,,,
0.03,-0.17,1.09,11139,10276,,,
0.01,-0.17,1.05,11114,10234,,,
0.03,-0.19,1,11207,10246,,,
0,-0.17,1.08,11157,10268,,,
0.03,-0.15,1.02,11147,10240,,,
0.01,-0.17,1.06,11083,10276,,,
0.04,-0.16,1.05,11124,10274,,,
0.04,-0.17,1.06,11132,10282,,,
0.04,-0.19,1.05,11197,10242,,,
0.06,-0.17,1.1,11145,10258,,,
0.04,-0.17,1.05,11159,10241,,,
0.05,-0.16,1.04,11172,10280,,,
0.03,-0.16,1.04,11189,10240,,,
0.06,-0.19,1.08,11090,10216,,,
0.09,-0.17,1.09,11189,10264,,,
0.06,-0.15,1.04,11080,10246,,,
0.08,-0.17,1.06,11117,10216,,,
0.05,-0.19,1.05,11209,10262,,,
0.05,-0.17,1.02,11150,10234,,,
0.06,-0.16,1.05,11178,10281,,,
0.05,-0.19,1.09,11144,10206,,,
0.03,-0.17,1.04,11208,10228,,,
0.04,-0.19,1.05,11185,10252,,,
0.05,-0.15,1.12,11125,10236,,,
0.03,-0.17,1.02,11161,10192,,,
0.04,-0.17,1.09,11129,10243,,,
0.06,-0.17,1.06,11161,10250,,,
0.03,-0.2,1.01,11101,10285,,,
0.01,-0.17,1.09,11127,10273,,,
0.04,-0.15,1.06,11101,10247,,,
0.06,-0.16,1.06,11167,10291,,,
0.06,-0.19,1.02,11116,10246,,,
0.05,-0.17,1.08,11110,10280,,,
0.03,-0.17,1.05,11116,10224,,,
0.06,-0.16,1.05,11187,10272,,,
0,-0.17,1.05,11144,10246,,,
0.05,-0.19,1.01,11194,10248,,,
0.03,-0.17,1.06,11081,10247,,,
0.05,-0.15,1.04,11168,10227,,,
0.03,-0.19,1.02,11184,10266,,,
0.05,-0.19,1.04,11145,10254,,,
0,-0.17,1.04,11135,10201,,,
0.03,-0.17,1.04,11104,10284,,,
0.01,-0.17,1.04,11170,10182,,,
0.05,-0.17,1.09,11183,10278,,,
0.03,-0.16,1.02,11123,10220,,,
0.03,-0.17,1.06,11163,10275,,,
0.03,-0.16,1.05,11176,10247,,,
0.05,-0.19,1.06,11122,10216,,,
0.08,-0.16,1.06,11127,10231,,,
0.08,-0.15,1.04,11116,10230,,,
0.05,-0.19,1.05,11135,10269,,,
